datetime,date,hour,gate_id,gate_name,latitude,longitude,crossings,toll_rate_aed,revenue_aed
2024-05-23 22:00:00,2024-05-23,22,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1932,4,7728
2024-05-23 23:00:00,2024-05-23,23,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,965,4,3860
2024-05-24 00:00:00,2024-05-24,0,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,338,4,1352
2024-05-24 01:00:00,2024-05-24,1,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,261,4,1044
2024-05-24 02:00:00,2024-05-24,2,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,180,4,720
2024-05-24 03:00:00,2024-05-24,3,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,176,4,704
2024-05-24 04:00:00,2024-05-24,4,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,334,4,1336
2024-05-24 05:00:00,2024-05-24,5,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,765,4,3060
2024-05-24 06:00:00,2024-05-24,6,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2466,4,9864
2024-05-24 07:00:00,2024-05-24,7,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4987,4,19948
2024-05-24 08:00:00,2024-05-24,8,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,5904,4,23616
2024-05-24 09:00:00,2024-05-24,9,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4331,4,17324
2024-05-24 10:00:00,2024-05-24,10,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2573,4,10292
2024-05-24 11:00:00,2024-05-24,11,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2731,4,10924
2024-05-24 12:00:00,2024-05-24,12,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2920,4,11680
2024-05-24 13:00:00,2024-05-24,13,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2876,4,11504
2024-05-24 14:00:00,2024-05-24,14,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2852,4,11408
2024-05-24 15:00:00,2024-05-24,15,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2958,4,11832
2024-05-24 16:00:00,2024-05-24,16,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3283,4,13132
2024-05-24 17:00:00,2024-05-24,17,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3636,4,14544
2024-05-24 18:00:00,2024-05-24,18,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3697,4,14788
2024-05-24 19:00:00,2024-05-24,19,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3342,4,13368
2024-05-24 20:00:00,2024-05-24,20,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3002,4,12008
2024-05-24 21:00:00,2024-05-24,21,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2478,4,9912
2024-05-24 22:00:00,2024-05-24,22,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1607,4,6428
2024-05-24 23:00:00,2024-05-24,23,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,881,4,3524
2024-05-25 00:00:00,2024-05-25,0,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,850,4,3400
2024-05-25 01:00:00,2024-05-25,1,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,682,4,2728
2024-05-25 02:00:00,2024-05-25,2,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,349,4,1396
2024-05-25 03:00:00,2024-05-25,3,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,270,4,1080
2024-05-25 04:00:00,2024-05-25,4,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,199,4,796
2024-05-25 05:00:00,2024-05-25,5,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,272,4,1088
2024-05-25 06:00:00,2024-05-25,6,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,378,4,1512
2024-05-25 07:00:00,2024-05-25,7,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,670,4,2680
2024-05-25 08:00:00,2024-05-25,8,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1183,4,4732
2024-05-25 09:00:00,2024-05-25,9,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1995,4,7980
2024-05-25 10:00:00,2024-05-25,10,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2561,4,10244
2024-05-25 11:00:00,2024-05-25,11,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3233,4,12932
2024-05-25 12:00:00,2024-05-25,12,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3772,4,15088
2024-05-25 13:00:00,2024-05-25,13,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3360,4,13440
2024-05-25 14:00:00,2024-05-25,14,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3149,4,12596
2024-05-25 15:00:00,2024-05-25,15,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3027,4,12108
2024-05-25 16:00:00,2024-05-25,16,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3902,4,15608
2024-05-25 17:00:00,2024-05-25,17,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3988,4,15952
2024-05-25 18:00:00,2024-05-25,18,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4477,4,17908
2024-05-25 19:00:00,2024-05-25,19,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4697,4,18788
2024-05-25 20:00:00,2024-05-25,20,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4172,4,16688
2024-05-25 21:00:00,2024-05-25,21,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3719,4,14876
2024-05-25 22:00:00,2024-05-25,22,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2840,4,11360
2024-05-25 23:00:00,2024-05-25,23,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1635,4,6540
2024-05-26 00:00:00,2024-05-26,0,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,831,4,3324
2024-05-26 01:00:00,2024-05-26,1,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,606,4,2424
2024-05-26 02:00:00,2024-05-26,2,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,455,4,1820
2024-05-26 03:00:00,2024-05-26,3,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,257,4,1028
2024-05-26 04:00:00,2024-05-26,4,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,215,4,860
2024-05-26 05:00:00,2024-05-26,5,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,283,4,1132
2024-05-26 06:00:00,2024-05-26,6,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,415,4,1660
2024-05-26 07:00:00,2024-05-26,7,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,671,4,2684
2024-05-26 08:00:00,2024-05-26,8,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1220,4,4880
2024-05-26 09:00:00,2024-05-26,9,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1983,4,7932
2024-05-26 10:00:00,2024-05-26,10,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2715,4,10860
2024-05-26 11:00:00,2024-05-26,11,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3253,4,13012
2024-05-26 12:00:00,2024-05-26,12,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3826,4,15304
2024-05-26 13:00:00,2024-05-26,13,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3644,4,14576
2024-05-26 14:00:00,2024-05-26,14,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3421,4,13684
2024-05-26 15:00:00,2024-05-26,15,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3544,4,14176
2024-05-26 16:00:00,2024-05-26,16,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3451,4,13804
2024-05-26 17:00:00,2024-05-26,17,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4139,4,16556
2024-05-26 18:00:00,2024-05-26,18,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4563,4,18252
2024-05-26 19:00:00,2024-05-26,19,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4997,4,19988
2024-05-26 20:00:00,2024-05-26,20,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4989,4,19956
2024-05-26 21:00:00,2024-05-26,21,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3941,4,15764
2024-05-26 22:00:00,2024-05-26,22,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2913,4,11652
2024-05-26 23:00:00,2024-05-26,23,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1613,4,6452
2024-05-27 00:00:00,2024-05-27,0,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,401,4,1604
2024-05-27 01:00:00,2024-05-27,1,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,280,4,1120
2024-05-27 02:00:00,2024-05-27,2,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,209,4,836
2024-05-27 03:00:00,2024-05-27,3,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,197,4,788
2024-05-27 04:00:00,2024-05-27,4,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,343,4,1372
2024-05-27 05:00:00,2024-05-27,5,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,846,4,3384
2024-05-27 06:00:00,2024-05-27,6,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2908,4,11632
2024-05-27 07:00:00,2024-05-27,7,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,6362,4,25448
2024-05-27 08:00:00,2024-05-27,8,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,7382,4,29528
2024-05-27 09:00:00,2024-05-27,9,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,5462,4,21848
2024-05-27 10:00:00,2024-05-27,10,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3196,4,12784
2024-05-27 11:00:00,2024-05-27,11,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3108,4,12432
2024-05-27 12:00:00,2024-05-27,12,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3651,4,14604
2024-05-27 13:00:00,2024-05-27,13,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3315,4,13260
2024-05-27 14:00:00,2024-05-27,14,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3191,4,12764
2024-05-27 15:00:00,2024-05-27,15,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3435,4,13740
2024-05-27 16:00:00,2024-05-27,16,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4303,4,17212
2024-05-27 17:00:00,2024-05-27,17,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4441,4,17764
2024-05-27 18:00:00,2024-05-27,18,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4485,4,17940
2024-05-27 19:00:00,2024-05-27,19,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3846,4,15384
2024-05-27 20:00:00,2024-05-27,20,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3346,4,13384
2024-05-27 21:00:00,2024-05-27,21,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2633,4,10532
2024-05-27 22:00:00,2024-05-27,22,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1703,4,6812
2024-05-27 23:00:00,2024-05-27,23,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,942,4,3768
2024-05-28 00:00:00,2024-05-28,0,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,440,4,1760
2024-05-28 01:00:00,2024-05-28,1,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,300,4,1200
2024-05-28 02:00:00,2024-05-28,2,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,210,4,840
2024-05-28 03:00:00,2024-05-28,3,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,216,4,864
2024-05-28 04:00:00,2024-05-28,4,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,384,4,1536
2024-05-28 05:00:00,2024-05-28,5,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,909,4,3636
2024-05-28 06:00:00,2024-05-28,6,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2538,4,10152
2024-05-28 07:00:00,2024-05-28,7,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,7014,4,28056
2024-05-28 08:00:00,2024-05-28,8,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,6995,4,27980
2024-05-28 09:00:00,2024-05-28,9,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,5186,4,20744
2024-05-28 10:00:00,2024-05-28,10,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2859,4,11436
2024-05-28 11:00:00,2024-05-28,11,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3211,4,12844
2024-05-28 12:00:00,2024-05-28,12,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3434,4,13736
2024-05-28 13:00:00,2024-05-28,13,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3648,4,14592
2024-05-28 14:00:00,2024-05-28,14,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3332,4,13328
2024-05-28 15:00:00,2024-05-28,15,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3526,4,14104
2024-05-28 16:00:00,2024-05-28,16,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4021,4,16084
2024-05-28 17:00:00,2024-05-28,17,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4475,4,17900
2024-05-28 18:00:00,2024-05-28,18,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4550,4,18200
2024-05-28 19:00:00,2024-05-28,19,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3823,4,15292
2024-05-28 20:00:00,2024-05-28,20,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3466,4,13864
2024-05-28 21:00:00,2024-05-28,21,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2709,4,10836
2024-05-28 22:00:00,2024-05-28,22,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1729,4,6916
2024-05-28 23:00:00,2024-05-28,23,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1096,4,4384
2024-05-29 00:00:00,2024-05-29,0,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,449,4,1796
2024-05-29 01:00:00,2024-05-29,1,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,291,4,1164
2024-05-29 02:00:00,2024-05-29,2,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,219,4,876
2024-05-29 03:00:00,2024-05-29,3,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,205,4,820
2024-05-29 04:00:00,2024-05-29,4,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,390,4,1560
2024-05-29 05:00:00,2024-05-29,5,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,857,4,3428
2024-05-29 06:00:00,2024-05-29,6,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2765,4,11060
2024-05-29 07:00:00,2024-05-29,7,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,6038,4,24152
2024-05-29 08:00:00,2024-05-29,8,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,7439,4,29756
2024-05-29 09:00:00,2024-05-29,9,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,5758,4,23032
2024-05-29 10:00:00,2024-05-29,10,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3324,4,13296
2024-05-29 11:00:00,2024-05-29,11,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3294,4,13176
2024-05-29 12:00:00,2024-05-29,12,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3500,4,14000
2024-05-29 13:00:00,2024-05-29,13,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3654,4,14616
2024-05-29 14:00:00,2024-05-29,14,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3375,4,13500
2024-05-29 15:00:00,2024-05-29,15,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3686,4,14744
2024-05-29 16:00:00,2024-05-29,16,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4433,4,17732
2024-05-29 17:00:00,2024-05-29,17,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4261,4,17044
2024-05-29 18:00:00,2024-05-29,18,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4477,4,17908
2024-05-29 19:00:00,2024-05-29,19,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4212,4,16848
2024-05-29 20:00:00,2024-05-29,20,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3478,4,13912
2024-05-29 21:00:00,2024-05-29,21,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2774,4,11096
2024-05-29 22:00:00,2024-05-29,22,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1728,4,6912
2024-05-29 23:00:00,2024-05-29,23,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1055,4,4220
2024-05-30 00:00:00,2024-05-30,0,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,429,4,1716
2024-05-30 01:00:00,2024-05-30,1,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,291,4,1164
2024-05-30 02:00:00,2024-05-30,2,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,206,4,824
2024-05-30 03:00:00,2024-05-30,3,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,222,4,888
2024-05-30 04:00:00,2024-05-30,4,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,354,4,1416
2024-05-30 05:00:00,2024-05-30,5,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,891,4,3564
2024-05-30 06:00:00,2024-05-30,6,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2926,4,11704
2024-05-30 07:00:00,2024-05-30,7,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,7258,4,29032
2024-05-30 08:00:00,2024-05-30,8,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,7140,4,28560
2024-05-30 09:00:00,2024-05-30,9,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,5727,4,22908
2024-05-30 10:00:00,2024-05-30,10,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3250,4,13000
2024-05-30 11:00:00,2024-05-30,11,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2679,4,10716
2024-05-30 12:00:00,2024-05-30,12,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3505,4,14020
2024-05-30 13:00:00,2024-05-30,13,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3529,4,14116
2024-05-30 14:00:00,2024-05-30,14,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3429,4,13716
2024-05-30 15:00:00,2024-05-30,15,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3676,4,14704
2024-05-30 16:00:00,2024-05-30,16,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4255,4,17020
2024-05-30 17:00:00,2024-05-30,17,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4280,4,17120
2024-05-30 18:00:00,2024-05-30,18,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4068,4,16272
2024-05-30 19:00:00,2024-05-30,19,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4138,4,16552
2024-05-30 20:00:00,2024-05-30,20,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3826,4,15304
2024-05-30 21:00:00,2024-05-30,21,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2702,4,10808
2024-05-30 22:00:00,2024-05-30,22,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1917,4,7668
2024-05-30 23:00:00,2024-05-30,23,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1010,4,4040
2024-05-31 00:00:00,2024-05-31,0,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,369,4,1476
2024-05-31 01:00:00,2024-05-31,1,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,228,4,912
2024-05-31 02:00:00,2024-05-31,2,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,165,4,660
2024-05-31 03:00:00,2024-05-31,3,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,188,4,752
2024-05-31 04:00:00,2024-05-31,4,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,290,4,1160
2024-05-31 05:00:00,2024-05-31,5,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,695,4,2780
2024-05-31 06:00:00,2024-05-31,6,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2292,4,9168
2024-05-31 07:00:00,2024-05-31,7,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,5788,4,23152
2024-05-31 08:00:00,2024-05-31,8,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,5644,4,22576
2024-05-31 09:00:00,2024-05-31,9,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4544,4,18176
2024-05-31 10:00:00,2024-05-31,10,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2559,4,10236
2024-05-31 11:00:00,2024-05-31,11,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2891,4,11564
2024-05-31 12:00:00,2024-05-31,12,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3032,4,12128
2024-05-31 13:00:00,2024-05-31,13,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3152,4,12608
2024-05-31 14:00:00,2024-05-31,14,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3087,4,12348
2024-05-31 15:00:00,2024-05-31,15,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2868,4,11472
2024-05-31 16:00:00,2024-05-31,16,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3394,4,13576
2024-05-31 17:00:00,2024-05-31,17,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3625,4,14500
2024-05-31 18:00:00,2024-05-31,18,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3333,4,13332
2024-05-31 19:00:00,2024-05-31,19,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3652,4,14608
2024-05-31 20:00:00,2024-05-31,20,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3139,4,12556
2024-05-31 21:00:00,2024-05-31,21,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2267,4,9068
2024-05-31 22:00:00,2024-05-31,22,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1492,4,5968
2024-05-31 23:00:00,2024-05-31,23,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,842,4,3368
2024-06-01 00:00:00,2024-06-01,0,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,762,4,3048
2024-06-01 01:00:00,2024-06-01,1,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,571,4,2284
2024-06-01 02:00:00,2024-06-01,2,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,359,4,1436
2024-06-01 03:00:00,2024-06-01,3,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,278,4,1112
2024-06-01 04:00:00,2024-06-01,4,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,206,4,824
2024-06-01 05:00:00,2024-06-01,5,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,255,4,1020
2024-06-01 06:00:00,2024-06-01,6,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,343,4,1372
2024-06-01 07:00:00,2024-06-01,7,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,632,4,2528
2024-06-01 08:00:00,2024-06-01,8,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1097,4,4388
2024-06-01 09:00:00,2024-06-01,9,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1818,4,7272
2024-06-01 10:00:00,2024-06-01,10,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2442,4,9768
2024-06-01 11:00:00,2024-06-01,11,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3103,4,12412
2024-06-01 12:00:00,2024-06-01,12,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2949,4,11796
2024-06-01 13:00:00,2024-06-01,13,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3127,4,12508
2024-06-01 14:00:00,2024-06-01,14,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2866,4,11464
2024-06-01 15:00:00,2024-06-01,15,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3224,4,12896
2024-06-01 16:00:00,2024-06-01,16,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3391,4,13564
2024-06-01 17:00:00,2024-06-01,17,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3769,4,15076
2024-06-01 18:00:00,2024-06-01,18,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4028,4,16112
2024-06-01 19:00:00,2024-06-01,19,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4204,4,16816
2024-06-01 20:00:00,2024-06-01,20,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4342,4,17368
2024-06-01 21:00:00,2024-06-01,21,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3444,4,13776
2024-06-01 22:00:00,2024-06-01,22,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2386,4,9544
2024-06-01 23:00:00,2024-06-01,23,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1361,4,5444
2024-06-02 00:00:00,2024-06-02,0,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,782,4,3128
2024-06-02 01:00:00,2024-06-02,1,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,596,4,2384
2024-06-02 02:00:00,2024-06-02,2,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,415,4,1660
2024-06-02 03:00:00,2024-06-02,3,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,257,4,1028
2024-06-02 04:00:00,2024-06-02,4,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,190,4,760
2024-06-02 05:00:00,2024-06-02,5,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,264,4,1056
2024-06-02 06:00:00,2024-06-02,6,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,349,4,1396
2024-06-02 07:00:00,2024-06-02,7,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,670,4,2680
2024-06-02 08:00:00,2024-06-02,8,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1142,4,4568
2024-06-02 09:00:00,2024-06-02,9,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1758,4,7032
2024-06-02 10:00:00,2024-06-02,10,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2763,4,11052
2024-06-02 11:00:00,2024-06-02,11,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2762,4,11048
