datetime,date,hour,junction_id,control_type,active_program,cycle_length_s,approach_demand_vph,degree_of_saturation,avg_delay_s_per_veh,avg_queue_veh,throughput_vph,phase_failures,pedestrian_calls,adaptive_active
2024-03-03 02:00:00,2024-03-03,2,JCT_SAFA,SCOOT-adaptive,Early Morning,70,80,0.044,10.9,0,80,0,11,1
2024-03-03 03:00:00,2024-03-03,3,JCT_SAFA,SCOOT-adaptive,Early Morning,70,60,0.033,11.1,0,60,0,6,1
2024-03-03 04:00:00,2024-03-03,4,JCT_SAFA,SCOOT-adaptive,Early Morning,70,47,0.026,11.0,0,47,0,10,1
2024-03-03 05:00:00,2024-03-03,5,JCT_SAFA,SCOOT-adaptive,Early Morning,70,57,0.032,10.9,0,57,0,8,1
2024-03-03 06:00:00,2024-03-03,6,JCT_SAFA,SCOOT-adaptive,AM Peak,140,89,0.045,18.2,0,89,0,8,1
2024-03-03 07:00:00,2024-03-03,7,JCT_SAFA,SCOOT-adaptive,AM Peak,140,148,0.074,18.3,0,148,0,9,1
2024-03-03 08:00:00,2024-03-03,8,JCT_SAFA,SCOOT-adaptive,AM Peak,140,229,0.115,19.7,0,229,0,8,1
2024-03-03 09:00:00,2024-03-03,9,JCT_SAFA,SCOOT-adaptive,AM Peak,140,453,0.226,19.7,1,453,0,7,1
2024-03-03 10:00:00,2024-03-03,10,JCT_SAFA,SCOOT-adaptive,Midday,100,512,0.284,16.1,1,512,0,2,1
2024-03-03 11:00:00,2024-03-03,11,JCT_SAFA,SCOOT-adaptive,Midday,100,629,0.35,18.8,1,629,0,6,1
2024-03-03 12:00:00,2024-03-03,12,JCT_SAFA,SCOOT-adaptive,Midday,100,755,0.419,17.2,1,755,0,25,1
2024-03-03 13:00:00,2024-03-03,13,JCT_SAFA,SCOOT-adaptive,Midday,100,744,0.413,16.9,1,744,0,7,1
2024-03-03 14:00:00,2024-03-03,14,JCT_SAFA,SCOOT-adaptive,Midday,100,698,0.388,18.7,1,698,0,11,1
2024-03-03 15:00:00,2024-03-03,15,JCT_SAFA,SCOOT-adaptive,Midday,100,677,0.376,16.7,1,677,0,14,1
2024-03-03 16:00:00,2024-03-03,16,JCT_SAFA,SCOOT-adaptive,PM Peak,150,846,0.423,24.1,1,846,0,12,1
2024-03-03 17:00:00,2024-03-03,17,JCT_SAFA,SCOOT-adaptive,PM Peak,150,798,0.399,23.6,1,798,0,16,1
2024-03-03 18:00:00,2024-03-03,18,JCT_SAFA,SCOOT-adaptive,PM Peak,150,918,0.459,25.8,2,918,0,35,1
2024-03-03 19:00:00,2024-03-03,19,JCT_SAFA,SCOOT-adaptive,PM Peak,150,910,0.455,23.5,2,910,0,5,1
2024-03-03 20:00:00,2024-03-03,20,JCT_SAFA,SCOOT-adaptive,Evening,90,921,0.511,17.6,1,921,0,5,1
2024-03-03 21:00:00,2024-03-03,21,JCT_SAFA,SCOOT-adaptive,Evening,90,846,0.47,18.0,1,846,0,13,1
2024-03-03 22:00:00,2024-03-03,22,JCT_SAFA,SCOOT-adaptive,Evening,90,599,0.333,16.6,1,599,0,5,1
2024-03-03 23:00:00,2024-03-03,23,JCT_SAFA,SCOOT-adaptive,Evening,90,303,0.168,14.4,0,303,0,9,1
2024-03-04 00:00:00,2024-03-04,0,JCT_SAFA,SCOOT-adaptive,Early Morning,70,79,0.044,10.9,0,79,0,10,1
2024-03-04 01:00:00,2024-03-04,1,JCT_SAFA,SCOOT-adaptive,Early Morning,70,58,0.032,10.7,0,58,0,5,1
2024-03-04 02:00:00,2024-03-04,2,JCT_SAFA,SCOOT-adaptive,Early Morning,70,42,0.023,10.5,0,42,0,13,1
2024-03-04 03:00:00,2024-03-04,3,JCT_SAFA,SCOOT-adaptive,Early Morning,70,41,0.023,16.0,0,41,0,11,1
2024-03-04 04:00:00,2024-03-04,4,JCT_SAFA,SCOOT-adaptive,Early Morning,70,72,0.04,13.3,0,72,0,13,1
2024-03-04 05:00:00,2024-03-04,5,JCT_SAFA,SCOOT-adaptive,Early Morning,70,170,0.094,15.0,0,170,0,0,1
2024-03-04 06:00:00,2024-03-04,6,JCT_SAFA,SCOOT-adaptive,AM Peak,140,592,0.296,26.5,1,592,0,5,1
2024-03-04 07:00:00,2024-03-04,7,JCT_SAFA,SCOOT-adaptive,AM Peak,140,1169,0.584,38.7,2,1169,0,9,1
2024-03-04 08:00:00,2024-03-04,8,JCT_SAFA,SCOOT-adaptive,AM Peak,140,1499,0.749,46.5,2,1499,0,3,1
2024-03-04 09:00:00,2024-03-04,9,JCT_SAFA,SCOOT-adaptive,AM Peak,140,1012,0.506,24.0,2,1012,0,14,1
2024-03-04 10:00:00,2024-03-04,10,JCT_SAFA,SCOOT-adaptive,Midday,100,596,0.331,15.9,1,596,0,26,1
2024-03-04 11:00:00,2024-03-04,11,JCT_SAFA,SCOOT-adaptive,Midday,100,663,0.368,17.3,1,663,0,24,1
2024-03-04 12:00:00,2024-03-04,12,JCT_SAFA,SCOOT-adaptive,Midday,100,633,0.352,17.1,1,633,0,19,1
2024-03-04 13:00:00,2024-03-04,13,JCT_SAFA,SCOOT-adaptive,Midday,100,695,0.386,18.7,1,695,0,13,1
2024-03-04 14:00:00,2024-03-04,14,JCT_SAFA,SCOOT-adaptive,Midday,100,629,0.35,19.5,1,629,0,18,1
2024-03-04 15:00:00,2024-03-04,15,JCT_SAFA,SCOOT-adaptive,Midday,100,738,0.41,17.7,1,738,0,6,1
2024-03-04 16:00:00,2024-03-04,16,JCT_SAFA,SCOOT-adaptive,PM Peak,150,777,0.389,22.2,1,777,0,25,1
2024-03-04 17:00:00,2024-03-04,17,JCT_SAFA,SCOOT-adaptive,PM Peak,150,880,0.44,25.3,2,880,0,11,1
2024-03-04 18:00:00,2024-03-04,18,JCT_SAFA,SCOOT-adaptive,PM Peak,150,852,0.426,25.9,1,852,0,18,1
2024-03-04 19:00:00,2024-03-04,19,JCT_SAFA,SCOOT-adaptive,PM Peak,150,754,0.377,22.3,1,754,0,9,1
2024-03-04 20:00:00,2024-03-04,20,JCT_SAFA,SCOOT-adaptive,Evening,90,666,0.37,17.3,1,666,0,6,1
2024-03-04 21:00:00,2024-03-04,21,JCT_SAFA,SCOOT-adaptive,Evening,90,612,0.34,17.4,1,612,0,8,1
2024-03-04 22:00:00,2024-03-04,22,JCT_SAFA,SCOOT-adaptive,Evening,90,372,0.207,14.8,0,372,0,8,1
2024-03-04 23:00:00,2024-03-04,23,JCT_SAFA,SCOOT-adaptive,Evening,90,197,0.11,14.1,0,197,0,6,1
2024-03-05 00:00:00,2024-03-05,0,JCT_SAFA,SCOOT-adaptive,Early Morning,70,79,0.044,12.0,0,79,0,11,1
2024-03-05 01:00:00,2024-03-05,1,JCT_SAFA,SCOOT-adaptive,Early Morning,70,57,0.032,11.0,0,57,0,9,1
2024-03-05 02:00:00,2024-03-05,2,JCT_SAFA,SCOOT-adaptive,Early Morning,70,42,0.023,11.0,0,42,0,14,1
2024-03-05 03:00:00,2024-03-05,3,JCT_SAFA,SCOOT-adaptive,Early Morning,70,41,0.023,14.2,0,41,0,1,1
2024-03-05 04:00:00,2024-03-05,4,JCT_SAFA,SCOOT-adaptive,Early Morning,70,73,0.041,13.2,0,73,0,8,1
2024-03-05 05:00:00,2024-03-05,5,JCT_SAFA,SCOOT-adaptive,Early Morning,70,183,0.102,13.4,0,183,0,8,1
2024-03-05 06:00:00,2024-03-05,6,JCT_SAFA,SCOOT-adaptive,AM Peak,140,621,0.311,26.3,1,621,0,3,1
2024-03-05 07:00:00,2024-03-05,7,JCT_SAFA,SCOOT-adaptive,AM Peak,140,1361,0.68,36.4,2,1361,0,5,1
2024-03-05 08:00:00,2024-03-05,8,JCT_SAFA,SCOOT-adaptive,AM Peak,140,1437,0.719,37.7,2,1437,0,4,1
2024-03-05 09:00:00,2024-03-05,9,JCT_SAFA,SCOOT-adaptive,AM Peak,140,1006,0.503,25.1,2,1006,0,16,1
2024-03-05 10:00:00,2024-03-05,10,JCT_SAFA,SCOOT-adaptive,Midday,100,687,0.382,19.1,1,687,0,15,1
2024-03-05 11:00:00,2024-03-05,11,JCT_SAFA,SCOOT-adaptive,Midday,100,628,0.349,20.9,1,628,0,20,1
2024-03-05 12:00:00,2024-03-05,12,JCT_SAFA,SCOOT-adaptive,Midday,100,729,0.405,18.4,1,729,0,12,1
2024-03-05 13:00:00,2024-03-05,13,JCT_SAFA,SCOOT-adaptive,Midday,100,677,0.376,16.9,1,677,0,15,1
2024-03-05 14:00:00,2024-03-05,14,JCT_SAFA,SCOOT-adaptive,Midday,100,702,0.39,18.7,1,702,0,26,1
2024-03-05 15:00:00,2024-03-05,15,JCT_SAFA,SCOOT-adaptive,Midday,100,773,0.429,18.7,1,773,0,21,1
2024-03-05 16:00:00,2024-03-05,16,JCT_SAFA,SCOOT-adaptive,PM Peak,150,841,0.421,22.6,1,841,0,10,1
2024-03-05 17:00:00,2024-03-05,17,JCT_SAFA,SCOOT-adaptive,PM Peak,150,862,0.431,22.0,2,862,0,12,1
2024-03-05 18:00:00,2024-03-05,18,JCT_SAFA,SCOOT-adaptive,PM Peak,150,963,0.481,24.3,2,963,0,9,1
2024-03-05 19:00:00,2024-03-05,19,JCT_SAFA,SCOOT-adaptive,PM Peak,150,738,0.369,22.0,1,738,0,21,1
2024-03-05 20:00:00,2024-03-05,20,JCT_SAFA,SCOOT-adaptive,Evening,90,713,0.396,15.4,1,713,0,7,1
2024-03-05 21:00:00,2024-03-05,21,JCT_SAFA,SCOOT-adaptive,Evening,90,602,0.335,15.6,1,602,0,4,1
2024-03-05 22:00:00,2024-03-05,22,JCT_SAFA,SCOOT-adaptive,Evening,90,373,0.207,14.5,0,373,0,1,1
2024-03-05 23:00:00,2024-03-05,23,JCT_SAFA,SCOOT-adaptive,Evening,90,199,0.11,14.4,0,199,0,14,1
2024-03-06 00:00:00,2024-03-06,0,JCT_SAFA,SCOOT-adaptive,Early Morning,70,84,0.047,11.0,0,84,0,8,1
2024-03-06 01:00:00,2024-03-06,1,JCT_SAFA,SCOOT-adaptive,Early Morning,70,57,0.032,10.2,0,57,0,10,1
2024-03-06 02:00:00,2024-03-06,2,JCT_SAFA,SCOOT-adaptive,Early Morning,70,48,0.026,10.9,0,48,0,6,1
2024-03-06 03:00:00,2024-03-06,3,JCT_SAFA,SCOOT-adaptive,Early Morning,70,45,0.025,11.2,0,45,0,8,1
2024-03-06 04:00:00,2024-03-06,4,JCT_SAFA,SCOOT-adaptive,Early Morning,70,78,0.043,11.1,0,78,0,9,1
2024-03-06 05:00:00,2024-03-06,5,JCT_SAFA,SCOOT-adaptive,Early Morning,70,175,0.097,11.8,0,175,0,2,1
2024-03-06 06:00:00,2024-03-06,6,JCT_SAFA,SCOOT-adaptive,AM Peak,140,634,0.317,20.6,1,634,0,10,1
2024-03-06 07:00:00,2024-03-06,7,JCT_SAFA,SCOOT-adaptive,AM Peak,140,1231,0.615,27.4,2,1231,0,13,1
2024-03-06 08:00:00,2024-03-06,8,JCT_SAFA,SCOOT-adaptive,AM Peak,140,1550,0.775,35.1,3,1550,0,11,1
2024-03-06 09:00:00,2024-03-06,9,JCT_SAFA,SCOOT-adaptive,AM Peak,140,1113,0.556,25.3,2,1113,0,14,1
2024-03-06 10:00:00,2024-03-06,10,JCT_SAFA,SCOOT-adaptive,Midday,100,641,0.356,18.3,1,641,0,21,1
2024-03-06 11:00:00,2024-03-06,11,JCT_SAFA,SCOOT-adaptive,Midday,100,696,0.387,17.9,1,696,0,16,1
2024-03-06 12:00:00,2024-03-06,12,JCT_SAFA,SCOOT-adaptive,Midday,100,765,0.425,19.2,1,765,0,6,1
2024-03-06 13:00:00,2024-03-06,13,JCT_SAFA,SCOOT-adaptive,Midday,100,729,0.405,18.3,1,729,0,0,1
2024-03-06 14:00:00,2024-03-06,14,JCT_SAFA,SCOOT-adaptive,Midday,100,687,0.381,18.0,1,687,0,20,1
2024-03-06 15:00:00,2024-03-06,15,JCT_SAFA,SCOOT-adaptive,Midday,100,712,0.395,16.4,1,712,0,4,1
2024-03-06 16:00:00,2024-03-06,16,JCT_SAFA,SCOOT-adaptive,PM Peak,150,845,0.422,24.4,1,845,0,26,1
2024-03-06 17:00:00,2024-03-06,17,JCT_SAFA,SCOOT-adaptive,PM Peak,150,883,0.441,24.3,2,883,0,16,1
2024-03-06 18:00:00,2024-03-06,18,JCT_SAFA,SCOOT-adaptive,PM Peak,150,937,0.469,22.6,2,937,0,8,1
2024-03-06 19:00:00,2024-03-06,19,JCT_SAFA,SCOOT-adaptive,PM Peak,150,846,0.423,22.1,1,846,0,16,1
2024-03-06 20:00:00,2024-03-06,20,JCT_SAFA,SCOOT-adaptive,Evening,90,744,0.413,17.0,1,744,0,12,1
2024-03-06 21:00:00,2024-03-06,21,JCT_SAFA,SCOOT-adaptive,Evening,90,547,0.304,15.6,1,547,0,9,1
2024-03-06 22:00:00,2024-03-06,22,JCT_SAFA,SCOOT-adaptive,Evening,90,391,0.217,15.1,0,391,0,11,1
2024-03-06 23:00:00,2024-03-06,23,JCT_SAFA,SCOOT-adaptive,Evening,90,191,0.106,14.0,0,191,0,5,1
2024-03-07 00:00:00,2024-03-07,0,JCT_SAFA,SCOOT-adaptive,Early Morning,70,88,0.049,10.7,0,88,0,6,1
2024-03-07 01:00:00,2024-03-07,1,JCT_SAFA,SCOOT-adaptive,Early Morning,70,59,0.033,10.8,0,59,0,7,1
2024-03-07 02:00:00,2024-03-07,2,JCT_SAFA,SCOOT-adaptive,Early Morning,70,43,0.024,10.8,0,43,0,10,1
2024-03-07 03:00:00,2024-03-07,3,JCT_SAFA,SCOOT-adaptive,Early Morning,70,41,0.023,10.0,0,41,0,2,1
2024-03-07 04:00:00,2024-03-07,4,JCT_SAFA,SCOOT-adaptive,Early Morning,70,76,0.042,10.7,0,76,0,11,1
2024-03-07 05:00:00,2024-03-07,5,JCT_SAFA,SCOOT-adaptive,Early Morning,70,168,0.093,11.5,0,168,0,2,1
2024-03-07 06:00:00,2024-03-07,6,JCT_SAFA,SCOOT-adaptive,AM Peak,140,558,0.279,20.6,1,558,0,6,1
2024-03-07 07:00:00,2024-03-07,7,JCT_SAFA,SCOOT-adaptive,AM Peak,140,1220,0.61,25.7,2,1220,0,5,1
2024-03-07 08:00:00,2024-03-07,8,JCT_SAFA,SCOOT-adaptive,AM Peak,140,1441,0.72,33.0,2,1441,0,0,1
2024-03-07 09:00:00,2024-03-07,9,JCT_SAFA,SCOOT-adaptive,AM Peak,140,1059,0.53,22.7,2,1059,0,7,1
2024-03-07 10:00:00,2024-03-07,10,JCT_SAFA,SCOOT-adaptive,Midday,100,691,0.384,17.4,1,691,0,13,1
2024-03-07 11:00:00,2024-03-07,11,JCT_SAFA,SCOOT-adaptive,Midday,100,659,0.366,19.5,1,659,0,9,1
2024-03-07 12:00:00,2024-03-07,12,JCT_SAFA,SCOOT-adaptive,Midday,100,717,0.398,19.6,1,717,0,16,1
2024-03-07 13:00:00,2024-03-07,13,JCT_SAFA,SCOOT-adaptive,Midday,100,773,0.429,18.4,1,773,0,30,1
2024-03-07 14:00:00,2024-03-07,14,JCT_SAFA,SCOOT-adaptive,Midday,100,727,0.404,17.8,1,727,0,22,1
2024-03-07 15:00:00,2024-03-07,15,JCT_SAFA,SCOOT-adaptive,Midday,100,711,0.395,18.1,1,711,0,25,1
2024-03-07 16:00:00,2024-03-07,16,JCT_SAFA,SCOOT-adaptive,PM Peak,150,809,0.404,22.9,1,809,0,32,1
2024-03-07 17:00:00,2024-03-07,17,JCT_SAFA,SCOOT-adaptive,PM Peak,150,777,0.388,24.6,1,777,0,11,1
2024-03-07 18:00:00,2024-03-07,18,JCT_SAFA,SCOOT-adaptive,PM Peak,150,881,0.441,24.6,2,881,0,16,1
2024-03-07 19:00:00,2024-03-07,19,JCT_SAFA,SCOOT-adaptive,PM Peak,150,760,0.38,25.1,1,760,0,24,1
2024-03-07 20:00:00,2024-03-07,20,JCT_SAFA,SCOOT-adaptive,Evening,90,684,0.38,15.1,1,684,0,15,1
2024-03-07 21:00:00,2024-03-07,21,JCT_SAFA,SCOOT-adaptive,Evening,90,552,0.307,14.5,1,552,0,5,1
2024-03-07 22:00:00,2024-03-07,22,JCT_SAFA,SCOOT-adaptive,Evening,90,331,0.184,15.8,0,331,0,4,1
2024-03-07 23:00:00,2024-03-07,23,JCT_SAFA,SCOOT-adaptive,Evening,90,190,0.105,14.8,0,190,0,3,1
2024-03-08 00:00:00,2024-03-08,0,JCT_SAFA,SCOOT-adaptive,Early Morning,70,69,0.038,11.0,0,69,0,6,1
2024-03-08 01:00:00,2024-03-08,1,JCT_SAFA,SCOOT-adaptive,Early Morning,70,49,0.027,10.8,0,49,0,4,1
2024-03-08 02:00:00,2024-03-08,2,JCT_SAFA,SCOOT-adaptive,Early Morning,70,33,0.018,11.1,0,33,0,5,1
2024-03-08 03:00:00,2024-03-08,3,JCT_SAFA,SCOOT-adaptive,Early Morning,70,33,0.018,11.2,0,33,0,9,1
2024-03-08 04:00:00,2024-03-08,4,JCT_SAFA,SCOOT-adaptive,Early Morning,70,57,0.032,9.6,0,57,0,6,1
2024-03-08 05:00:00,2024-03-08,5,JCT_SAFA,SCOOT-adaptive,Early Morning,70,143,0.079,10.3,0,143,0,9,1
2024-03-08 06:00:00,2024-03-08,6,JCT_SAFA,SCOOT-adaptive,AM Peak,140,412,0.206,21.4,1,412,0,16,1
2024-03-08 07:00:00,2024-03-08,7,JCT_SAFA,SCOOT-adaptive,AM Peak,140,937,0.469,23.7,2,937,0,6,1
2024-03-08 08:00:00,2024-03-08,8,JCT_SAFA,SCOOT-adaptive,AM Peak,140,1259,0.629,28.1,2,1259,0,0,1
2024-03-08 09:00:00,2024-03-08,9,JCT_SAFA,SCOOT-adaptive,AM Peak,140,852,0.426,21.2,1,852,0,2,1
2024-03-08 10:00:00,2024-03-08,10,JCT_SAFA,SCOOT-adaptive,Midday,100,563,0.313,16.8,1,563,0,25,1
2024-03-08 11:00:00,2024-03-08,11,JCT_SAFA,SCOOT-adaptive,Midday,100,581,0.323,19.5,1,581,0,19,1
2024-03-08 12:00:00,2024-03-08,12,JCT_SAFA,SCOOT-adaptive,Midday,100,583,0.324,18.3,1,583,0,10,1
2024-03-08 13:00:00,2024-03-08,13,JCT_SAFA,SCOOT-adaptive,Midday,100,629,0.349,17.0,1,629,0,34,1
2024-03-08 14:00:00,2024-03-08,14,JCT_SAFA,SCOOT-adaptive,Midday,100,572,0.318,17.0,1,572,0,0,1
2024-03-08 15:00:00,2024-03-08,15,JCT_SAFA,SCOOT-adaptive,Midday,100,692,0.384,20.2,1,692,0,14,1
2024-03-08 16:00:00,2024-03-08,16,JCT_SAFA,SCOOT-adaptive,PM Peak,150,579,0.289,20.8,1,579,0,0,1
2024-03-08 17:00:00,2024-03-08,17,JCT_SAFA,SCOOT-adaptive,PM Peak,150,705,0.352,24.5,1,705,0,10,1
2024-03-08 18:00:00,2024-03-08,18,JCT_SAFA,SCOOT-adaptive,PM Peak,150,770,0.385,23.9,1,770,0,17,1
2024-03-08 19:00:00,2024-03-08,19,JCT_SAFA,SCOOT-adaptive,PM Peak,150,631,0.315,23.5,1,631,0,18,1
2024-03-08 20:00:00,2024-03-08,20,JCT_SAFA,SCOOT-adaptive,Evening,90,610,0.339,17.1,1,610,0,11,1
2024-03-08 21:00:00,2024-03-08,21,JCT_SAFA,SCOOT-adaptive,Evening,90,466,0.259,15.6,1,466,0,0,1
2024-03-08 22:00:00,2024-03-08,22,JCT_SAFA,SCOOT-adaptive,Evening,90,270,0.15,14.3,0,270,0,7,1
2024-03-08 23:00:00,2024-03-08,23,JCT_SAFA,SCOOT-adaptive,Evening,90,180,0.1,13.9,0,180,0,5,1
2024-03-09 00:00:00,2024-03-09,0,JCT_SAFA,SCOOT-adaptive,Early Morning,70,171,0.095,10.6,0,171,0,9,1
2024-03-09 01:00:00,2024-03-09,1,JCT_SAFA,SCOOT-adaptive,Early Morning,70,132,0.073,11.1,0,132,0,16,1
2024-03-09 02:00:00,2024-03-09,2,JCT_SAFA,SCOOT-adaptive,Early Morning,70,85,0.047,10.1,0,85,0,5,1
2024-03-09 03:00:00,2024-03-09,3,JCT_SAFA,SCOOT-adaptive,Early Morning,70,55,0.031,11.4,0,55,0,2,1
2024-03-09 04:00:00,2024-03-09,4,JCT_SAFA,SCOOT-adaptive,Early Morning,70,43,0.024,10.6,0,43,0,3,1
2024-03-09 05:00:00,2024-03-09,5,JCT_SAFA,SCOOT-adaptive,Early Morning,70,56,0.031,11.1,0,56,0,11,1
2024-03-09 06:00:00,2024-03-09,6,JCT_SAFA,SCOOT-adaptive,AM Peak,140,75,0.037,17.0,0,75,0,11,1
2024-03-09 07:00:00,2024-03-09,7,JCT_SAFA,SCOOT-adaptive,AM Peak,140,128,0.064,26.0,0,128,0,10,1
2024-03-09 08:00:00,2024-03-09,8,JCT_SAFA,SCOOT-adaptive,AM Peak,140,234,0.117,29.4,0,234,0,10,1
2024-03-09 09:00:00,2024-03-09,9,JCT_SAFA,SCOOT-adaptive,AM Peak,140,408,0.204,28.0,1,408,0,6,1
2024-03-09 10:00:00,2024-03-09,10,JCT_SAFA,SCOOT-adaptive,Midday,100,500,0.278,27.4,1,500,0,11,1
2024-03-09 11:00:00,2024-03-09,11,JCT_SAFA,SCOOT-adaptive,Midday,100,630,0.35,27.3,1,630,0,14,1
2024-03-09 12:00:00,2024-03-09,12,JCT_SAFA,SCOOT-adaptive,Midday,100,685,0.381,26.6,1,685,0,21,1
2024-03-09 13:00:00,2024-03-09,13,JCT_SAFA,SCOOT-adaptive,Midday,100,667,0.37,26.6,1,667,0,10,1
2024-03-09 14:00:00,2024-03-09,14,JCT_SAFA,SCOOT-adaptive,Midday,100,669,0.372,17.9,1,669,0,12,1
2024-03-09 15:00:00,2024-03-09,15,JCT_SAFA,SCOOT-adaptive,Midday,100,579,0.321,16.4,1,579,0,7,1
2024-03-09 16:00:00,2024-03-09,16,JCT_SAFA,SCOOT-adaptive,PM Peak,150,688,0.344,23.0,1,688,0,4,1
2024-03-09 17:00:00,2024-03-09,17,JCT_SAFA,SCOOT-adaptive,PM Peak,150,862,0.431,25.1,2,862,0,30,1
2024-03-09 18:00:00,2024-03-09,18,JCT_SAFA,SCOOT-adaptive,PM Peak,150,839,0.419,24.6,1,839,0,11,1
2024-03-09 19:00:00,2024-03-09,19,JCT_SAFA,SCOOT-adaptive,PM Peak,150,856,0.428,25.2,1,856,0,24,1
2024-03-09 20:00:00,2024-03-09,20,JCT_SAFA,SCOOT-adaptive,Evening,90,780,0.434,18.0,1,780,0,8,1
2024-03-09 21:00:00,2024-03-09,21,JCT_SAFA,SCOOT-adaptive,Evening,90,751,0.417,19.4,1,751,0,9,1
2024-03-09 22:00:00,2024-03-09,22,JCT_SAFA,SCOOT-adaptive,Evening,90,599,0.333,16.5,1,599,0,11,1
2024-03-09 23:00:00,2024-03-09,23,JCT_SAFA,SCOOT-adaptive,Evening,90,314,0.174,14.9,0,314,0,6,1
2024-03-10 00:00:00,2024-03-10,0,JCT_SAFA,SCOOT-adaptive,Early Morning,70,161,0.089,11.8,0,161,0,2,1
2024-03-10 01:00:00,2024-03-10,1,JCT_SAFA,SCOOT-adaptive,Early Morning,70,148,0.082,10.8,0,148,0,3,1
2024-03-10 02:00:00,2024-03-10,2,JCT_SAFA,SCOOT-adaptive,Early Morning,70,92,0.051,10.7,0,92,0,8,1
2024-03-10 03:00:00,2024-03-10,3,JCT_SAFA,SCOOT-adaptive,Early Morning,70,57,0.032,10.5,0,57,0,15,1
2024-03-10 04:00:00,2024-03-10,4,JCT_SAFA,SCOOT-adaptive,Early Morning,70,46,0.026,10.5,0,46,0,13,1
2024-03-10 05:00:00,2024-03-10,5,JCT_SAFA,SCOOT-adaptive,Early Morning,70,55,0.031,11.5,0,55,0,3,1
2024-03-10 06:00:00,2024-03-10,6,JCT_SAFA,SCOOT-adaptive,AM Peak,140,92,0.046,17.7,0,92,0,6,1
2024-03-10 07:00:00,2024-03-10,7,JCT_SAFA,SCOOT-adaptive,AM Peak,140,146,0.073,18.9,0,146,0,9,1
2024-03-10 08:00:00,2024-03-10,8,JCT_SAFA,SCOOT-adaptive,AM Peak,140,233,0.116,17.7,0,233,0,4,1
2024-03-10 09:00:00,2024-03-10,9,JCT_SAFA,SCOOT-adaptive,AM Peak,140,381,0.19,18.1,1,381,0,9,1
2024-03-10 10:00:00,2024-03-10,10,JCT_SAFA,SCOOT-adaptive,Midday,100,538,0.299,17.5,1,538,0,11,1
2024-03-10 11:00:00,2024-03-10,11,JCT_SAFA,SCOOT-adaptive,Midday,100,626,0.348,18.0,1,626,0,18,1
2024-03-10 12:00:00,2024-03-10,12,JCT_SAFA,SCOOT-adaptive,Midday,100,772,0.429,19.1,1,772,0,17,1
2024-03-10 13:00:00,2024-03-10,13,JCT_SAFA,SCOOT-adaptive,Midday,100,720,0.4,18.9,1,720,0,29,1
2024-03-10 14:00:00,2024-03-10,14,JCT_SAFA,SCOOT-adaptive,Midday,100,780,0.433,19.0,1,780,0,6,1
2024-03-10 15:00:00,2024-03-10,15,JCT_SAFA,SCOOT-adaptive,Midday,100,641,0.356,20.0,1,641,0,8,1
2024-03-10 16:00:00,2024-03-10,16,JCT_SAFA,SCOOT-adaptive,PM Peak,150,756,0.378,22.3,1,756,0,14,1
2024-03-10 17:00:00,2024-03-10,17,JCT_SAFA,SCOOT-adaptive,PM Peak,150,791,0.395,21.9,1,791,0,3,1
2024-03-10 18:00:00,2024-03-10,18,JCT_SAFA,SCOOT-adaptive,PM Peak,150,948,0.474,25.4,2,948,0,20,1
2024-03-10 19:00:00,2024-03-10,19,JCT_SAFA,SCOOT-adaptive,PM Peak,150,983,0.492,25.7,2,983,0,23,1
2024-03-10 20:00:00,2024-03-10,20,JCT_SAFA,SCOOT-adaptive,Evening,90,917,0.509,18.1,1,917,0,9,1
2024-03-10 21:00:00,2024-03-10,21,JCT_SAFA,SCOOT-adaptive,Evening,90,771,0.428,16.8,1,771,0,4,1
2024-03-10 22:00:00,2024-03-10,22,JCT_SAFA,SCOOT-adaptive,Evening,90,543,0.302,15.1,1,543,0,11,1
2024-03-10 23:00:00,2024-03-10,23,JCT_SAFA,SCOOT-adaptive,Evening,90,320,0.178,14.7,0,320,0,10,1
2024-03-11 00:00:00,2024-03-11,0,JCT_SAFA,SCOOT-adaptive,Early Morning,70,134,0.075,10.8,0,134,0,3,1
2024-03-11 01:00:00,2024-03-11,1,JCT_SAFA,SCOOT-adaptive,Early Morning,70,83,0.046,10.7,0,83,0,4,1
2024-03-11 02:00:00,2024-03-11,2,JCT_SAFA,SCOOT-adaptive,Early Morning,70,63,0.035,11.0,0,63,0,13,1
2024-03-11 03:00:00,2024-03-11,3,JCT_SAFA,SCOOT-adaptive,Early Morning,70,39,0.022,10.0,0,39,0,12,1
2024-03-11 04:00:00,2024-03-11,4,JCT_SAFA,SCOOT-adaptive,Early Morning,70,62,0.035,10.1,0,62,0,5,1
2024-03-11 05:00:00,2024-03-11,5,JCT_SAFA,SCOOT-adaptive,Early Morning,70,157,0.087,11.1,0,157,0,6,1
2024-03-11 06:00:00,2024-03-11,6,JCT_SAFA,SCOOT-adaptive,AM Peak,140,463,0.232,19.5,1,463,0,2,1
2024-03-11 07:00:00,2024-03-11,7,JCT_SAFA,SCOOT-adaptive,AM Peak,140,1127,0.564,24.2,2,1127,0,5,1
2024-03-11 08:00:00,2024-03-11,8,JCT_SAFA,SCOOT-adaptive,AM Peak,140,1385,0.693,27.3,2,1385,0,9,1
2024-03-11 09:00:00,2024-03-11,9,JCT_SAFA,SCOOT-adaptive,AM Peak,140,917,0.458,22.2,1,917,0,9,1
