datetime,date,hour,junction_id,control_type,active_program,cycle_length_s,approach_demand_vph,degree_of_saturation,avg_delay_s_per_veh,avg_queue_veh,throughput_vph,phase_failures,pedestrian_calls,adaptive_active
2023-03-03 19:00:00,2023-03-03,19,JCT_WASL,Fixed-time,PM Peak,150,547,0.304,21.7,1,547,0,19,0
2023-03-03 20:00:00,2023-03-03,20,JCT_WASL,Fixed-time,Evening,90,445,0.274,16.1,1,445,0,5,0
2023-03-03 21:00:00,2023-03-03,21,JCT_WASL,Fixed-time,Evening,90,353,0.218,14.8,0,353,0,7,0
2023-03-03 22:00:00,2023-03-03,22,JCT_WASL,Fixed-time,Evening,90,251,0.155,15.2,0,251,0,4,0
2023-03-03 23:00:00,2023-03-03,23,JCT_WASL,Fixed-time,Evening,90,121,0.075,14.2,0,121,0,11,0
2023-03-04 00:00:00,2023-03-04,0,JCT_WASL,Fixed-time,Early Morning,70,117,0.072,10.5,0,117,0,10,0
2023-03-04 01:00:00,2023-03-04,1,JCT_WASL,Fixed-time,Early Morning,70,92,0.057,10.3,0,92,0,9,0
2023-03-04 02:00:00,2023-03-04,2,JCT_WASL,Fixed-time,Early Morning,70,64,0.04,11.7,0,64,0,7,0
2023-03-04 03:00:00,2023-03-04,3,JCT_WASL,Fixed-time,Early Morning,70,44,0.027,11.0,0,44,0,15,0
2023-03-04 04:00:00,2023-03-04,4,JCT_WASL,Fixed-time,Early Morning,70,31,0.019,10.0,0,31,0,17,0
2023-03-04 05:00:00,2023-03-04,5,JCT_WASL,Fixed-time,Early Morning,70,42,0.026,11.0,0,42,0,14,0
2023-03-04 06:00:00,2023-03-04,6,JCT_WASL,Fixed-time,AM Peak,140,62,0.034,17.8,0,62,0,8,0
2023-03-04 07:00:00,2023-03-04,7,JCT_WASL,Fixed-time,AM Peak,140,100,0.056,17.5,0,100,0,10,0
2023-03-04 08:00:00,2023-03-04,8,JCT_WASL,Fixed-time,AM Peak,140,178,0.099,19.2,0,178,0,3,0
2023-03-04 09:00:00,2023-03-04,9,JCT_WASL,Fixed-time,AM Peak,140,295,0.164,18.5,1,295,0,7,0
2023-03-04 10:00:00,2023-03-04,10,JCT_WASL,Fixed-time,Midday,100,381,0.235,15.8,1,381,0,3,0
2023-03-04 11:00:00,2023-03-04,11,JCT_WASL,Fixed-time,Midday,100,520,0.321,18.1,1,520,0,17,0
2023-03-04 12:00:00,2023-03-04,12,JCT_WASL,Fixed-time,Midday,100,518,0.32,17.7,1,518,0,2,0
2023-03-04 13:00:00,2023-03-04,13,JCT_WASL,Fixed-time,Midday,100,599,0.37,17.7,1,599,0,19,0
2023-03-04 14:00:00,2023-03-04,14,JCT_WASL,Fixed-time,Midday,100,454,0.28,18.1,1,454,0,8,0
2023-03-04 15:00:00,2023-03-04,15,JCT_WASL,Fixed-time,Midday,100,517,0.319,19.0,1,517,0,15,0
2023-03-04 16:00:00,2023-03-04,16,JCT_WASL,Fixed-time,PM Peak,150,585,0.325,23.8,1,585,0,16,0
2023-03-04 17:00:00,2023-03-04,17,JCT_WASL,Fixed-time,PM Peak,150,620,0.345,22.8,1,620,0,26,0
2023-03-04 18:00:00,2023-03-04,18,JCT_WASL,Fixed-time,PM Peak,150,690,0.383,23.3,1,690,0,27,0
2023-03-04 19:00:00,2023-03-04,19,JCT_WASL,Fixed-time,PM Peak,150,643,0.357,22.3,1,643,0,8,0
2023-03-04 20:00:00,2023-03-04,20,JCT_WASL,Fixed-time,Evening,90,728,0.45,15.7,1,728,0,6,0
2023-03-04 21:00:00,2023-03-04,21,JCT_WASL,Fixed-time,Evening,90,615,0.38,16.5,1,615,0,9,0
2023-03-04 22:00:00,2023-03-04,22,JCT_WASL,Fixed-time,Evening,90,447,0.276,16.8,1,447,0,7,0
2023-03-04 23:00:00,2023-03-04,23,JCT_WASL,Fixed-time,Evening,90,224,0.139,15.3,0,224,0,9,0
2023-03-05 00:00:00,2023-03-05,0,JCT_WASL,Fixed-time,Early Morning,70,126,0.078,10.9,0,126,0,6,0
2023-03-05 01:00:00,2023-03-05,1,JCT_WASL,Fixed-time,Early Morning,70,103,0.064,11.0,0,103,0,9,0
2023-03-05 02:00:00,2023-03-05,2,JCT_WASL,Fixed-time,Early Morning,70,71,0.044,10.5,0,71,0,9,0
2023-03-05 03:00:00,2023-03-05,3,JCT_WASL,Fixed-time,Early Morning,70,46,0.028,10.4,0,46,0,13,0
2023-03-05 04:00:00,2023-03-05,4,JCT_WASL,Fixed-time,Early Morning,70,34,0.021,10.9,0,34,0,6,0
2023-03-05 05:00:00,2023-03-05,5,JCT_WASL,Fixed-time,Early Morning,70,45,0.028,10.3,0,45,0,6,0
2023-03-05 06:00:00,2023-03-05,6,JCT_WASL,Fixed-time,AM Peak,140,66,0.037,18.2,0,66,0,9,0
2023-03-05 07:00:00,2023-03-05,7,JCT_WASL,Fixed-time,AM Peak,140,116,0.065,17.9,0,116,0,8,0
2023-03-05 08:00:00,2023-03-05,8,JCT_WASL,Fixed-time,AM Peak,140,177,0.098,18.5,0,177,0,6,0
2023-03-05 09:00:00,2023-03-05,9,JCT_WASL,Fixed-time,AM Peak,140,319,0.177,17.6,1,319,0,4,0
2023-03-05 10:00:00,2023-03-05,10,JCT_WASL,Fixed-time,Midday,100,430,0.266,17.6,1,430,0,18,0
2023-03-05 11:00:00,2023-03-05,11,JCT_WASL,Fixed-time,Midday,100,538,0.332,17.4,1,538,0,20,0
2023-03-05 12:00:00,2023-03-05,12,JCT_WASL,Fixed-time,Midday,100,581,0.359,18.4,1,581,0,15,0
2023-03-05 13:00:00,2023-03-05,13,JCT_WASL,Fixed-time,Midday,100,608,0.375,17.9,1,608,0,13,0
2023-03-05 14:00:00,2023-03-05,14,JCT_WASL,Fixed-time,Midday,100,563,0.347,17.3,1,563,0,22,0
2023-03-05 15:00:00,2023-03-05,15,JCT_WASL,Fixed-time,Midday,100,544,0.336,17.1,1,544,0,6,0
2023-03-05 16:00:00,2023-03-05,16,JCT_WASL,Fixed-time,PM Peak,150,592,0.329,22.8,1,592,0,32,0
2023-03-05 17:00:00,2023-03-05,17,JCT_WASL,Fixed-time,PM Peak,150,679,0.377,21.4,1,679,0,3,0
2023-03-05 18:00:00,2023-03-05,18,JCT_WASL,Fixed-time,PM Peak,150,691,0.384,24.2,1,691,0,9,0
2023-03-05 19:00:00,2023-03-05,19,JCT_WASL,Fixed-time,PM Peak,150,744,0.413,22.0,1,744,0,5,0
2023-03-05 20:00:00,2023-03-05,20,JCT_WASL,Fixed-time,Evening,90,748,0.462,17.6,1,748,0,12,0
2023-03-05 21:00:00,2023-03-05,21,JCT_WASL,Fixed-time,Evening,90,627,0.387,16.1,1,627,0,7,0
2023-03-05 22:00:00,2023-03-05,22,JCT_WASL,Fixed-time,Evening,90,500,0.309,17.0,1,500,0,15,0
2023-03-05 23:00:00,2023-03-05,23,JCT_WASL,Fixed-time,Evening,90,255,0.158,15.1,0,255,0,4,0
2023-03-06 00:00:00,2023-03-06,0,JCT_WASL,Fixed-time,Early Morning,70,75,0.047,11.0,0,75,0,12,0
2023-03-06 01:00:00,2023-03-06,1,JCT_WASL,Fixed-time,Early Morning,70,46,0.028,10.1,0,46,0,8,0
2023-03-06 02:00:00,2023-03-06,2,JCT_WASL,Fixed-time,Early Morning,70,37,0.023,10.9,0,37,0,11,0
2023-03-06 03:00:00,2023-03-06,3,JCT_WASL,Fixed-time,Early Morning,70,32,0.02,11.6,0,32,0,14,0
2023-03-06 04:00:00,2023-03-06,4,JCT_WASL,Fixed-time,Early Morning,70,52,0.032,10.7,0,52,0,6,0
2023-03-06 05:00:00,2023-03-06,5,JCT_WASL,Fixed-time,Early Morning,70,145,0.09,11.4,0,145,0,11,0
2023-03-06 06:00:00,2023-03-06,6,JCT_WASL,Fixed-time,AM Peak,140,475,0.264,19.3,1,475,0,11,0
2023-03-06 07:00:00,2023-03-06,7,JCT_WASL,Fixed-time,AM Peak,140,966,0.537,22.8,2,966,0,9,0
2023-03-06 08:00:00,2023-03-06,8,JCT_WASL,Fixed-time,AM Peak,140,1202,0.668,29.4,2,1202,0,13,0
2023-03-06 09:00:00,2023-03-06,9,JCT_WASL,Fixed-time,AM Peak,140,908,0.505,24.0,2,908,0,3,0
2023-03-06 10:00:00,2023-03-06,10,JCT_WASL,Fixed-time,Midday,100,449,0.277,16.7,1,449,0,21,0
2023-03-06 11:00:00,2023-03-06,11,JCT_WASL,Fixed-time,Midday,100,525,0.324,18.9,1,525,0,16,0
2023-03-06 12:00:00,2023-03-06,12,JCT_WASL,Fixed-time,Midday,100,595,0.368,18.6,1,595,0,22,0
2023-03-06 13:00:00,2023-03-06,13,JCT_WASL,Fixed-time,Midday,100,492,0.304,17.9,1,492,0,16,0
2023-03-06 14:00:00,2023-03-06,14,JCT_WASL,Fixed-time,Midday,100,563,0.348,18.8,1,563,0,9,0
2023-03-06 15:00:00,2023-03-06,15,JCT_WASL,Fixed-time,Midday,100,553,0.341,19.5,1,553,0,16,0
2023-03-06 16:00:00,2023-03-06,16,JCT_WASL,Fixed-time,PM Peak,150,654,0.363,22.9,1,654,0,30,0
2023-03-06 17:00:00,2023-03-06,17,JCT_WASL,Fixed-time,PM Peak,150,635,0.353,22.6,1,635,0,22,0
2023-03-06 18:00:00,2023-03-06,18,JCT_WASL,Fixed-time,PM Peak,150,746,0.414,24.3,1,746,0,27,0
2023-03-06 19:00:00,2023-03-06,19,JCT_WASL,Fixed-time,PM Peak,150,632,0.351,22.2,1,632,0,15,0
2023-03-06 20:00:00,2023-03-06,20,JCT_WASL,Fixed-time,Evening,90,559,0.345,16.1,1,559,0,5,0
2023-03-06 21:00:00,2023-03-06,21,JCT_WASL,Fixed-time,Evening,90,416,0.257,15.8,1,416,0,15,0
2023-03-06 22:00:00,2023-03-06,22,JCT_WASL,Fixed-time,Evening,90,296,0.183,14.7,0,296,0,14,0
2023-03-06 23:00:00,2023-03-06,23,JCT_WASL,Fixed-time,Evening,90,154,0.095,13.9,0,154,0,8,0
2023-03-07 00:00:00,2023-03-07,0,JCT_WASL,Fixed-time,Early Morning,70,69,0.042,10.2,0,69,0,14,0
2023-03-07 01:00:00,2023-03-07,1,JCT_WASL,Fixed-time,Early Morning,70,42,0.026,10.9,0,42,0,9,0
2023-03-07 02:00:00,2023-03-07,2,JCT_WASL,Fixed-time,Early Morning,70,36,0.022,9.9,0,36,0,7,0
2023-03-07 03:00:00,2023-03-07,3,JCT_WASL,Fixed-time,Early Morning,70,30,0.018,10.8,0,30,0,8,0
2023-03-07 04:00:00,2023-03-07,4,JCT_WASL,Fixed-time,Early Morning,70,56,0.035,10.3,0,56,0,7,0
2023-03-07 05:00:00,2023-03-07,5,JCT_WASL,Fixed-time,Early Morning,70,124,0.076,12.3,0,124,0,5,0
2023-03-07 06:00:00,2023-03-07,6,JCT_WASL,Fixed-time,AM Peak,140,439,0.244,19.5,1,439,0,8,0
2023-03-07 07:00:00,2023-03-07,7,JCT_WASL,Fixed-time,AM Peak,140,939,0.522,21.0,2,939,0,10,0
2023-03-07 08:00:00,2023-03-07,8,JCT_WASL,Fixed-time,AM Peak,140,1250,0.694,32.1,2,1250,0,9,0
2023-03-07 09:00:00,2023-03-07,9,JCT_WASL,Fixed-time,AM Peak,140,826,0.459,25.8,1,826,0,13,0
2023-03-07 10:00:00,2023-03-07,10,JCT_WASL,Fixed-time,Midday,100,504,0.311,17.8,1,504,0,20,0
2023-03-07 11:00:00,2023-03-07,11,JCT_WASL,Fixed-time,Midday,100,507,0.313,16.9,1,507,0,10,0
2023-03-07 12:00:00,2023-03-07,12,JCT_WASL,Fixed-time,Midday,100,556,0.343,17.4,1,556,0,21,0
2023-03-07 13:00:00,2023-03-07,13,JCT_WASL,Fixed-time,Midday,100,593,0.366,19.3,1,593,0,12,0
2023-03-07 14:00:00,2023-03-07,14,JCT_WASL,Fixed-time,Midday,100,561,0.346,17.1,1,561,0,3,0
2023-03-07 15:00:00,2023-03-07,15,JCT_WASL,Fixed-time,Midday,100,570,0.352,18.2,1,570,0,15,0
2023-03-07 16:00:00,2023-03-07,16,JCT_WASL,Fixed-time,PM Peak,150,628,0.349,22.0,1,628,0,8,0
2023-03-07 17:00:00,2023-03-07,17,JCT_WASL,Fixed-time,PM Peak,150,682,0.379,21.6,1,682,0,10,0
2023-03-07 18:00:00,2023-03-07,18,JCT_WASL,Fixed-time,PM Peak,150,687,0.381,22.2,1,687,0,7,0
2023-03-07 19:00:00,2023-03-07,19,JCT_WASL,Fixed-time,PM Peak,150,595,0.33,24.2,1,595,0,21,0
2023-03-07 20:00:00,2023-03-07,20,JCT_WASL,Fixed-time,Evening,90,543,0.335,14.5,1,543,0,6,0
2023-03-07 21:00:00,2023-03-07,21,JCT_WASL,Fixed-time,Evening,90,496,0.306,14.9,1,496,0,9,0
2023-03-07 22:00:00,2023-03-07,22,JCT_WASL,Fixed-time,Evening,90,303,0.187,14.7,0,303,0,7,0
2023-03-07 23:00:00,2023-03-07,23,JCT_WASL,Fixed-time,Evening,90,151,0.093,14.2,0,151,0,12,0
2023-03-08 00:00:00,2023-03-08,0,JCT_WASL,Fixed-time,Early Morning,70,63,0.039,10.9,0,63,0,5,0
2023-03-08 01:00:00,2023-03-08,1,JCT_WASL,Fixed-time,Early Morning,70,49,0.03,11.5,0,49,0,11,0
2023-03-08 02:00:00,2023-03-08,2,JCT_WASL,Fixed-time,Early Morning,70,36,0.022,10.7,0,36,0,11,0
2023-03-08 03:00:00,2023-03-08,3,JCT_WASL,Fixed-time,Early Morning,70,33,0.021,10.4,0,33,0,5,0
2023-03-08 04:00:00,2023-03-08,4,JCT_WASL,Fixed-time,Early Morning,70,60,0.037,10.6,0,60,0,3,0
2023-03-08 05:00:00,2023-03-08,5,JCT_WASL,Fixed-time,Early Morning,70,145,0.089,11.0,0,145,0,10,0
2023-03-08 06:00:00,2023-03-08,6,JCT_WASL,Fixed-time,AM Peak,140,482,0.268,21.3,1,482,0,5,0
2023-03-08 07:00:00,2023-03-08,7,JCT_WASL,Fixed-time,AM Peak,140,1101,0.612,28.7,2,1101,0,1,0
2023-03-08 08:00:00,2023-03-08,8,JCT_WASL,Fixed-time,AM Peak,140,1155,0.642,25.9,2,1155,0,4,0
2023-03-08 09:00:00,2023-03-08,9,JCT_WASL,Fixed-time,AM Peak,140,815,0.453,21.9,1,815,0,11,0
2023-03-08 10:00:00,2023-03-08,10,JCT_WASL,Fixed-time,Midday,100,493,0.305,19.1,1,493,0,11,0
2023-03-08 11:00:00,2023-03-08,11,JCT_WASL,Fixed-time,Midday,100,507,0.313,16.5,1,507,0,18,0
2023-03-08 12:00:00,2023-03-08,12,JCT_WASL,Fixed-time,Midday,100,573,0.354,17.5,1,573,0,9,0
2023-03-08 13:00:00,2023-03-08,13,JCT_WASL,Fixed-time,Midday,100,555,0.343,17.9,1,555,0,12,0
2023-03-08 14:00:00,2023-03-08,14,JCT_WASL,Fixed-time,Midday,100,581,0.358,17.9,1,581,0,10,0
2023-03-08 15:00:00,2023-03-08,15,JCT_WASL,Fixed-time,Midday,100,640,0.395,19.3,1,640,0,18,0
2023-03-08 16:00:00,2023-03-08,16,JCT_WASL,Fixed-time,PM Peak,150,649,0.36,25.7,1,649,0,4,0
2023-03-08 17:00:00,2023-03-08,17,JCT_WASL,Fixed-time,PM Peak,150,658,0.366,23.6,1,658,0,6,0
2023-03-08 18:00:00,2023-03-08,18,JCT_WASL,Fixed-time,PM Peak,150,664,0.369,22.4,1,664,0,3,0
2023-03-08 19:00:00,2023-03-08,19,JCT_WASL,Fixed-time,PM Peak,150,561,0.312,21.4,1,561,0,21,0
2023-03-08 20:00:00,2023-03-08,20,JCT_WASL,Fixed-time,Evening,90,581,0.359,16.6,1,581,0,10,0
2023-03-08 21:00:00,2023-03-08,21,JCT_WASL,Fixed-time,Evening,90,435,0.269,14.7,1,435,0,13,0
2023-03-08 22:00:00,2023-03-08,22,JCT_WASL,Fixed-time,Evening,90,273,0.168,15.4,0,273,0,14,0
2023-03-08 23:00:00,2023-03-08,23,JCT_WASL,Fixed-time,Evening,90,167,0.103,14.8,0,167,0,9,0
2023-03-09 00:00:00,2023-03-09,0,JCT_WASL,Fixed-time,Early Morning,70,70,0.043,10.1,0,70,0,10,0
2023-03-09 01:00:00,2023-03-09,1,JCT_WASL,Fixed-time,Early Morning,70,43,0.027,10.4,0,43,0,12,0
2023-03-09 02:00:00,2023-03-09,2,JCT_WASL,Fixed-time,Early Morning,70,34,0.021,10.9,0,34,0,12,0
2023-03-09 03:00:00,2023-03-09,3,JCT_WASL,Fixed-time,Early Morning,70,33,0.021,10.9,0,33,0,10,0
2023-03-09 04:00:00,2023-03-09,4,JCT_WASL,Fixed-time,Early Morning,70,58,0.036,10.7,0,58,0,9,0
2023-03-09 05:00:00,2023-03-09,5,JCT_WASL,Fixed-time,Early Morning,70,139,0.086,11.8,0,139,0,12,0
2023-03-09 06:00:00,2023-03-09,6,JCT_WASL,Fixed-time,AM Peak,140,485,0.27,20.3,1,485,0,9,0
2023-03-09 07:00:00,2023-03-09,7,JCT_WASL,Fixed-time,AM Peak,140,1057,0.587,25.5,2,1057,0,10,0
2023-03-09 08:00:00,2023-03-09,8,JCT_WASL,Fixed-time,AM Peak,140,1303,0.724,34.7,2,1303,0,8,0
2023-03-09 09:00:00,2023-03-09,9,JCT_WASL,Fixed-time,AM Peak,140,762,0.423,22.3,1,762,0,4,0
2023-03-09 10:00:00,2023-03-09,10,JCT_WASL,Fixed-time,Midday,100,483,0.298,17.8,1,483,0,28,0
2023-03-09 11:00:00,2023-03-09,11,JCT_WASL,Fixed-time,Midday,100,526,0.325,16.5,1,526,0,5,0
2023-03-09 12:00:00,2023-03-09,12,JCT_WASL,Fixed-time,Midday,100,590,0.364,18.9,1,590,0,0,0
2023-03-09 13:00:00,2023-03-09,13,JCT_WASL,Fixed-time,Midday,100,567,0.35,19.3,1,567,0,9,0
2023-03-09 14:00:00,2023-03-09,14,JCT_WASL,Fixed-time,Midday,100,551,0.34,17.0,1,551,0,28,0
2023-03-09 15:00:00,2023-03-09,15,JCT_WASL,Fixed-time,Midday,100,530,0.327,18.6,1,530,0,12,0
2023-03-09 16:00:00,2023-03-09,16,JCT_WASL,Fixed-time,PM Peak,150,661,0.367,22.3,1,661,0,17,0
2023-03-09 17:00:00,2023-03-09,17,JCT_WASL,Fixed-time,PM Peak,150,714,0.397,23.8,1,714,0,21,0
2023-03-09 18:00:00,2023-03-09,18,JCT_WASL,Fixed-time,PM Peak,150,700,0.389,22.4,1,700,0,10,0
2023-03-09 19:00:00,2023-03-09,19,JCT_WASL,Fixed-time,PM Peak,150,579,0.321,23.1,1,579,0,17,0
2023-03-09 20:00:00,2023-03-09,20,JCT_WASL,Fixed-time,Evening,90,578,0.357,16.4,1,578,0,7,0
2023-03-09 21:00:00,2023-03-09,21,JCT_WASL,Fixed-time,Evening,90,480,0.296,15.3,1,480,0,8,0
2023-03-09 22:00:00,2023-03-09,22,JCT_WASL,Fixed-time,Evening,90,284,0.175,14.2,0,284,0,11,0
2023-03-09 23:00:00,2023-03-09,23,JCT_WASL,Fixed-time,Evening,90,166,0.102,13.7,0,166,0,12,0
2023-03-10 00:00:00,2023-03-10,0,JCT_WASL,Fixed-time,Early Morning,70,59,0.036,10.6,0,59,0,3,0
2023-03-10 01:00:00,2023-03-10,1,JCT_WASL,Fixed-time,Early Morning,70,42,0.026,11.6,0,42,0,7,0
2023-03-10 02:00:00,2023-03-10,2,JCT_WASL,Fixed-time,Early Morning,70,29,0.018,9.9,0,29,0,12,0
2023-03-10 03:00:00,2023-03-10,3,JCT_WASL,Fixed-time,Early Morning,70,29,0.018,14.2,0,29,0,12,0
2023-03-10 04:00:00,2023-03-10,4,JCT_WASL,Fixed-time,Early Morning,70,50,0.031,12.5,0,50,0,6,0
2023-03-10 05:00:00,2023-03-10,5,JCT_WASL,Fixed-time,Early Morning,70,106,0.065,13.9,0,106,0,4,0
2023-03-10 06:00:00,2023-03-10,6,JCT_WASL,Fixed-time,AM Peak,140,362,0.201,30.6,1,362,0,6,0
2023-03-10 07:00:00,2023-03-10,7,JCT_WASL,Fixed-time,AM Peak,140,858,0.477,28.2,2,858,0,12,0
2023-03-10 08:00:00,2023-03-10,8,JCT_WASL,Fixed-time,AM Peak,140,1052,0.585,36.1,2,1052,0,7,0
2023-03-10 09:00:00,2023-03-10,9,JCT_WASL,Fixed-time,AM Peak,140,698,0.388,18.5,1,698,0,8,0
2023-03-10 10:00:00,2023-03-10,10,JCT_WASL,Fixed-time,Midday,100,457,0.282,18.3,1,457,0,19,0
2023-03-10 11:00:00,2023-03-10,11,JCT_WASL,Fixed-time,Midday,100,365,0.225,16.4,1,365,0,12,0
2023-03-10 12:00:00,2023-03-10,12,JCT_WASL,Fixed-time,Midday,100,427,0.263,15.9,1,427,0,13,0
2023-03-10 13:00:00,2023-03-10,13,JCT_WASL,Fixed-time,Midday,100,480,0.296,18.6,1,480,0,24,0
2023-03-10 14:00:00,2023-03-10,14,JCT_WASL,Fixed-time,Midday,100,438,0.27,16.5,1,438,0,9,0
2023-03-10 15:00:00,2023-03-10,15,JCT_WASL,Fixed-time,Midday,100,474,0.293,16.6,1,474,0,17,0
2023-03-10 16:00:00,2023-03-10,16,JCT_WASL,Fixed-time,PM Peak,150,523,0.291,21.6,1,523,0,12,0
2023-03-10 17:00:00,2023-03-10,17,JCT_WASL,Fixed-time,PM Peak,150,574,0.319,21.7,1,574,0,21,0
2023-03-10 18:00:00,2023-03-10,18,JCT_WASL,Fixed-time,PM Peak,150,588,0.326,21.0,1,588,0,10,0
2023-03-10 19:00:00,2023-03-10,19,JCT_WASL,Fixed-time,PM Peak,150,526,0.292,22.5,1,526,0,18,0
2023-03-10 20:00:00,2023-03-10,20,JCT_WASL,Fixed-time,Evening,90,461,0.285,16.4,1,461,0,4,0
2023-03-10 21:00:00,2023-03-10,21,JCT_WASL,Fixed-time,Evening,90,374,0.231,15.4,0,374,0,4,0
2023-03-10 22:00:00,2023-03-10,22,JCT_WASL,Fixed-time,Evening,90,255,0.158,15.8,0,255,0,0,0
2023-03-10 23:00:00,2023-03-10,23,JCT_WASL,Fixed-time,Evening,90,136,0.084,13.2,0,136,0,9,0
2023-03-11 00:00:00,2023-03-11,0,JCT_WASL,Fixed-time,Early Morning,70,115,0.071,11.4,0,115,0,6,0
2023-03-11 01:00:00,2023-03-11,1,JCT_WASL,Fixed-time,Early Morning,70,95,0.058,11.3,0,95,0,7,0
2023-03-11 02:00:00,2023-03-11,2,JCT_WASL,Fixed-time,Early Morning,70,59,0.037,10.3,0,59,0,13,0
2023-03-11 03:00:00,2023-03-11,3,JCT_WASL,Fixed-time,Early Morning,70,43,0.027,11.4,0,43,0,2,0
2023-03-11 04:00:00,2023-03-11,4,JCT_WASL,Fixed-time,Early Morning,70,30,0.018,11.1,0,30,0,8,0
2023-03-11 05:00:00,2023-03-11,5,JCT_WASL,Fixed-time,Early Morning,70,39,0.024,10.2,0,39,0,6,0
2023-03-11 06:00:00,2023-03-11,6,JCT_WASL,Fixed-time,AM Peak,140,68,0.038,17.1,0,68,0,6,0
2023-03-11 07:00:00,2023-03-11,7,JCT_WASL,Fixed-time,AM Peak,140,110,0.061,16.9,0,110,0,7,0
2023-03-11 08:00:00,2023-03-11,8,JCT_WASL,Fixed-time,AM Peak,140,202,0.112,17.8,0,202,0,10,0
2023-03-11 09:00:00,2023-03-11,9,JCT_WASL,Fixed-time,AM Peak,140,313,0.174,19.3,1,313,0,4,0
2023-03-11 10:00:00,2023-03-11,10,JCT_WASL,Fixed-time,Midday,100,416,0.257,17.0,1,416,0,10,0
2023-03-11 11:00:00,2023-03-11,11,JCT_WASL,Fixed-time,Midday,100,508,0.313,16.6,1,508,0,15,0
2023-03-11 12:00:00,2023-03-11,12,JCT_WASL,Fixed-time,Midday,100,589,0.364,19.1,1,589,0,11,0
2023-03-11 13:00:00,2023-03-11,13,JCT_WASL,Fixed-time,Midday,100,530,0.327,18.1,1,530,0,34,0
2023-03-11 14:00:00,2023-03-11,14,JCT_WASL,Fixed-time,Midday,100,555,0.343,18.7,1,555,0,14,0
2023-03-11 15:00:00,2023-03-11,15,JCT_WASL,Fixed-time,Midday,100,485,0.299,17.2,1,485,0,11,0
2023-03-11 16:00:00,2023-03-11,16,JCT_WASL,Fixed-time,PM Peak,150,541,0.301,21.1,1,541,0,13,0
2023-03-11 17:00:00,2023-03-11,17,JCT_WASL,Fixed-time,PM Peak,150,569,0.316,22.5,1,569,0,20,0
2023-03-11 18:00:00,2023-03-11,18,JCT_WASL,Fixed-time,PM Peak,150,711,0.395,25.0,1,711,0,8,0
2023-03-11 19:00:00,2023-03-11,19,JCT_WASL,Fixed-time,PM Peak,150,716,0.398,21.7,1,716,0,20,0
2023-03-11 20:00:00,2023-03-11,20,JCT_WASL,Fixed-time,Evening,90,687,0.424,17.5,1,687,0,10,0
2023-03-11 21:00:00,2023-03-11,21,JCT_WASL,Fixed-time,Evening,90,579,0.358,16.7,1,579,0,4,0
2023-03-11 22:00:00,2023-03-11,22,JCT_WASL,Fixed-time,Evening,90,434,0.268,14.1,1,434,0,11,0
2023-03-11 23:00:00,2023-03-11,23,JCT_WASL,Fixed-time,Evening,90,235,0.145,14.2,0,235,0,4,0
2023-03-12 00:00:00,2023-03-12,0,JCT_WASL,Fixed-time,Early Morning,70,137,0.084,10.7,0,137,0,4,0
2023-03-12 01:00:00,2023-03-12,1,JCT_WASL,Fixed-time,Early Morning,70,100,0.062,10.0,0,100,0,12,0
2023-03-12 02:00:00,2023-03-12,2,JCT_WASL,Fixed-time,Early Morning,70,68,0.042,10.7,0,68,0,13,0
2023-03-12 03:00:00,2023-03-12,3,JCT_WASL,Fixed-time,Early Morning,70,47,0.029,10.2,0,47,0,4,0
2023-03-12 04:00:00,2023-03-12,4,JCT_WASL,Fixed-time,Early Morning,70,38,0.024,10.5,0,38,0,7,0
2023-03-12 05:00:00,2023-03-12,5,JCT_WASL,Fixed-time,Early Morning,70,43,0.027,11.9,0,43,0,6,0
2023-03-12 06:00:00,2023-03-12,6,JCT_WASL,Fixed-time,AM Peak,140,70,0.039,17.9,0,70,0,5,0
2023-03-12 07:00:00,2023-03-12,7,JCT_WASL,Fixed-time,AM Peak,140,101,0.056,19.6,0,101,0,2,0
2023-03-12 08:00:00,2023-03-12,8,JCT_WASL,Fixed-time,AM Peak,140,203,0.113,18.9,0,203,0,13,0
2023-03-12 09:00:00,2023-03-12,9,JCT_WASL,Fixed-time,AM Peak,140,318,0.177,19.2,1,318,0,10,0
2023-03-12 10:00:00,2023-03-12,10,JCT_WASL,Fixed-time,Midday,100,444,0.274,16.9,1,444,0,10,0
2023-03-12 11:00:00,2023-03-12,11,JCT_WASL,Fixed-time,Midday,100,525,0.324,19.7,1,525,0,18,0
2023-03-12 12:00:00,2023-03-12,12,JCT_WASL,Fixed-time,Midday,100,521,0.322,16.5,1,521,0,5,0
2023-03-12 13:00:00,2023-03-12,13,JCT_WASL,Fixed-time,Midday,100,554,0.342,17.6,1,554,0,20,0
2023-03-12 14:00:00,2023-03-12,14,JCT_WASL,Fixed-time,Midday,100,566,0.349,18.2,1,566,0,2,0
2023-03-12 15:00:00,2023-03-12,15,JCT_WASL,Fixed-time,Midday,100,555,0.343,17.6,1,555,0,8,0
2023-03-12 16:00:00,2023-03-12,16,JCT_WASL,Fixed-time,PM Peak,150,623,0.346,22.3,1,623,0,19,0
2023-03-12 17:00:00,2023-03-12,17,JCT_WASL,Fixed-time,PM Peak,150,687,0.382,22.3,1,687,0,29,0
2023-03-12 18:00:00,2023-03-12,18,JCT_WASL,Fixed-time,PM Peak,150,691,0.384,24.1,1,691,0,27,0
