datetime,date,hour,temp_c,humidity_pct,wind_kph,visibility_km,precip_mm,condition
2023-03-13 15:00:00,2023-03-13,15,28.9,64,11.6,10.0,0.0,Hazy
2023-03-13 16:00:00,2023-03-13,16,31.5,56,13.3,10.0,0.0,Sunny
2023-03-13 17:00:00,2023-03-13,17,28.0,52,8.7,10.0,0.0,Hazy
2023-03-13 18:00:00,2023-03-13,18,27.8,47,2.0,10.0,0.0,Sunny
2023-03-13 19:00:00,2023-03-13,19,29.6,41,10.5,10.0,0.0,Clear
2023-03-13 20:00:00,2023-03-13,20,27.0,39,9.8,10.0,0.0,Clear
2023-03-13 21:00:00,2023-03-13,21,24.1,49,7.8,10.0,0.0,Clear
2023-03-13 22:00:00,2023-03-13,22,21.2,43,8.6,10.0,0.0,Clear
2023-03-13 23:00:00,2023-03-13,23,20.1,49,14.2,10.0,0.0,Clear
2023-03-14 00:00:00,2023-03-14,0,19.5,53,13.4,10.0,0.0,Clear
2023-03-14 01:00:00,2023-03-14,1,18.4,49,8.7,10.0,0.0,Clear
2023-03-14 02:00:00,2023-03-14,2,17.6,57,26.4,10.0,0.0,Clear
2023-03-14 03:00:00,2023-03-14,3,17.5,60,2.0,10.0,0.0,Clear
2023-03-14 04:00:00,2023-03-14,4,17.5,60,5.9,10.0,0.0,Clear
2023-03-14 05:00:00,2023-03-14,5,16.6,68,18.5,10.0,0.0,Clear
2023-03-14 06:00:00,2023-03-14,6,18.8,75,2.0,10.0,0.0,Clear
2023-03-14 07:00:00,2023-03-14,7,21.8,74,2.0,10.0,0.0,Hazy
2023-03-14 08:00:00,2023-03-14,8,20.7,76,5.8,10.0,0.0,Partly Cloudy
2023-03-14 09:00:00,2023-03-14,9,23.8,77,9.9,10.0,0.0,Sunny
2023-03-14 10:00:00,2023-03-14,10,24.7,86,7.0,10.0,0.0,Sunny
2023-03-14 11:00:00,2023-03-14,11,27.4,68,12.0,10.0,0.0,Sunny
2023-03-14 12:00:00,2023-03-14,12,28.1,75,2.0,10.0,0.0,Partly Cloudy
2023-03-14 13:00:00,2023-03-14,13,31.4,68,5.3,10.0,0.0,Sunny
2023-03-14 14:00:00,2023-03-14,14,30.9,62,16.5,10.0,0.0,Sunny
2023-03-14 15:00:00,2023-03-14,15,28.9,59,14.1,10.0,0.0,Sunny
2023-03-14 16:00:00,2023-03-14,16,31.1,58,6.2,10.0,0.0,Sunny
2023-03-14 17:00:00,2023-03-14,17,28.7,54,11.3,10.0,0.0,Hazy
2023-03-14 18:00:00,2023-03-14,18,27.9,48,9.7,10.0,0.0,Sunny
2023-03-14 19:00:00,2023-03-14,19,27.6,49,9.9,10.0,0.0,Clear
2023-03-14 20:00:00,2023-03-14,20,25.1,48,12.7,10.0,0.0,Clear
2023-03-14 21:00:00,2023-03-14,21,25.1,45,30.0,10.0,0.0,Clear
2023-03-14 22:00:00,2023-03-14,22,21.4,40,30.5,10.0,0.0,Clear
2023-03-14 23:00:00,2023-03-14,23,20.0,46,2.0,10.0,0.0,Clear
2023-03-15 00:00:00,2023-03-15,0,18.6,49,8.4,10.0,0.0,Clear
2023-03-15 01:00:00,2023-03-15,1,17.7,48,3.6,10.0,0.0,Clear
2023-03-15 02:00:00,2023-03-15,2,19.0,49,13.5,10.0,0.0,Clear
2023-03-15 03:00:00,2023-03-15,3,18.3,52,8.7,10.0,0.0,Clear
2023-03-15 04:00:00,2023-03-15,4,19.8,65,20.9,10.0,0.0,Clear
2023-03-15 05:00:00,2023-03-15,5,21.1,70,10.3,10.0,0.0,Clear
2023-03-15 06:00:00,2023-03-15,6,18.2,68,27.2,10.0,0.0,Clear
2023-03-15 07:00:00,2023-03-15,7,20.8,80,31.3,10.0,0.0,Sunny
2023-03-15 08:00:00,2023-03-15,8,20.9,78,26.5,10.0,0.0,Partly Cloudy
2023-03-15 09:00:00,2023-03-15,9,23.1,83,2.0,10.0,0.0,Sunny
2023-03-15 10:00:00,2023-03-15,10,24.9,79,12.6,10.0,0.0,Sunny
2023-03-15 11:00:00,2023-03-15,11,26.0,71,7.8,10.0,0.0,Sunny
2023-03-15 12:00:00,2023-03-15,12,27.3,75,8.7,10.0,0.0,Hazy
2023-03-15 13:00:00,2023-03-15,13,29.5,72,18.5,10.0,0.0,Partly Cloudy
2023-03-15 14:00:00,2023-03-15,14,28.8,62,8.2,10.0,0.0,Sunny
2023-03-15 15:00:00,2023-03-15,15,31.5,54,10.8,10.0,0.0,Sunny
2023-03-15 16:00:00,2023-03-15,16,29.2,56,11.2,10.0,0.0,Sunny
2023-03-15 17:00:00,2023-03-15,17,33.0,47,2.0,10.0,0.0,Sunny
2023-03-15 18:00:00,2023-03-15,18,28.1,52,7.2,10.0,0.0,Sunny
2023-03-15 19:00:00,2023-03-15,19,27.3,43,21.9,10.0,0.0,Clear
2023-03-15 20:00:00,2023-03-15,20,24.1,50,2.0,10.0,0.0,Clear
2023-03-15 21:00:00,2023-03-15,21,26.0,34,15.3,10.0,0.0,Clear
2023-03-15 22:00:00,2023-03-15,22,23.7,43,4.8,10.0,0.0,Clear
2023-03-15 23:00:00,2023-03-15,23,21.1,50,7.6,10.0,0.0,Clear
2023-03-16 00:00:00,2023-03-16,0,17.8,44,17.5,10.0,0.0,Clear
2023-03-16 01:00:00,2023-03-16,1,18.6,50,3.8,10.0,0.0,Clear
2023-03-16 02:00:00,2023-03-16,2,16.4,54,8.2,10.0,0.0,Clear
2023-03-16 03:00:00,2023-03-16,3,19.3,57,2.0,10.0,0.0,Clear
2023-03-16 04:00:00,2023-03-16,4,18.7,66,13.9,10.0,0.0,Clear
2023-03-16 05:00:00,2023-03-16,5,18.5,64,5.4,10.0,0.0,Clear
2023-03-16 06:00:00,2023-03-16,6,16.5,72,2.7,10.0,0.0,Clear
2023-03-16 07:00:00,2023-03-16,7,19.6,78,10.3,10.0,0.0,Sunny
2023-03-16 08:00:00,2023-03-16,8,23.1,77,2.0,10.0,0.0,Sunny
2023-03-16 09:00:00,2023-03-16,9,25.5,74,7.4,10.0,0.0,Partly Cloudy
2023-03-16 10:00:00,2023-03-16,10,27.0,82,4.9,10.0,0.0,Sunny
2023-03-16 11:00:00,2023-03-16,11,25.3,79,12.0,10.0,0.0,Sunny
2023-03-16 12:00:00,2023-03-16,12,29.0,69,12.2,10.0,0.0,Hazy
2023-03-16 13:00:00,2023-03-16,13,30.8,64,5.7,10.0,0.0,Sunny
2023-03-16 14:00:00,2023-03-16,14,28.3,61,26.8,10.0,0.0,Partly Cloudy
2023-03-16 15:00:00,2023-03-16,15,30.5,62,21.2,10.0,0.0,Sunny
2023-03-16 16:00:00,2023-03-16,16,30.6,56,4.3,10.0,0.0,Hazy
2023-03-16 17:00:00,2023-03-16,17,29.3,54,42.8,10.0,0.0,Sunny
2023-03-16 18:00:00,2023-03-16,18,26.4,46,17.0,10.0,0.0,Hazy
2023-03-16 19:00:00,2023-03-16,19,26.9,41,13.0,10.0,0.0,Clear
2023-03-16 20:00:00,2023-03-16,20,25.3,46,13.7,10.0,0.0,Clear
2023-03-16 21:00:00,2023-03-16,21,23.8,40,3.3,10.0,0.0,Clear
2023-03-16 22:00:00,2023-03-16,22,21.6,43,23.6,10.0,0.0,Clear
2023-03-16 23:00:00,2023-03-16,23,20.2,38,2.0,10.0,0.0,Clear
2023-03-17 00:00:00,2023-03-17,0,19.4,45,13.6,10.0,0.0,Clear
2023-03-17 01:00:00,2023-03-17,1,18.9,55,21.4,10.0,0.0,Clear
2023-03-17 02:00:00,2023-03-17,2,17.4,52,4.6,10.0,0.0,Clear
2023-03-17 03:00:00,2023-03-17,3,17.0,63,17.8,10.0,0.0,Clear
2023-03-17 04:00:00,2023-03-17,4,17.8,55,11.0,10.0,0.0,Clear
2023-03-17 05:00:00,2023-03-17,5,16.1,67,18.6,10.0,0.0,Clear
2023-03-17 06:00:00,2023-03-17,6,20.0,72,20.7,10.0,0.0,Clear
2023-03-17 07:00:00,2023-03-17,7,20.7,83,28.4,10.0,0.0,Partly Cloudy
2023-03-17 08:00:00,2023-03-17,8,22.4,73,24.3,10.0,0.0,Sunny
2023-03-17 09:00:00,2023-03-17,9,25.2,81,2.0,10.0,0.0,Sunny
2023-03-17 10:00:00,2023-03-17,10,23.3,82,4.4,10.0,0.0,Partly Cloudy
2023-03-17 11:00:00,2023-03-17,11,24.9,73,14.7,10.0,0.0,Sunny
2023-03-17 12:00:00,2023-03-17,12,28.9,71,20.9,10.0,0.0,Sunny
2023-03-17 13:00:00,2023-03-17,13,29.6,70,3.9,10.0,0.0,Sunny
2023-03-17 14:00:00,2023-03-17,14,30.5,59,16.7,10.0,0.0,Sunny
2023-03-17 15:00:00,2023-03-17,15,29.9,58,25.5,10.0,0.0,Sunny
2023-03-17 16:00:00,2023-03-17,16,31.1,60,20.3,10.0,0.0,Sunny
2023-03-17 17:00:00,2023-03-17,17,30.7,53,16.5,10.0,0.0,Sunny
2023-03-17 18:00:00,2023-03-17,18,29.2,47,9.7,10.0,0.0,Sunny
2023-03-17 19:00:00,2023-03-17,19,26.9,45,9.3,10.0,0.0,Clear
2023-03-17 20:00:00,2023-03-17,20,23.2,45,38.3,10.0,0.0,Clear
2023-03-17 21:00:00,2023-03-17,21,24.9,45,6.7,10.0,0.0,Clear
2023-03-17 22:00:00,2023-03-17,22,23.8,40,4.4,10.0,0.0,Clear
2023-03-17 23:00:00,2023-03-17,23,21.5,51,2.7,10.0,0.0,Clear
2023-03-18 00:00:00,2023-03-18,0,18.3,53,15.8,10.0,0.0,Clear
2023-03-18 01:00:00,2023-03-18,1,19.2,54,14.3,10.0,0.0,Clear
2023-03-18 02:00:00,2023-03-18,2,18.8,52,10.4,10.0,0.0,Clear
2023-03-18 03:00:00,2023-03-18,3,19.4,56,14.3,10.0,0.0,Clear
2023-03-18 04:00:00,2023-03-18,4,16.7,63,18.6,10.0,0.0,Clear
2023-03-18 05:00:00,2023-03-18,5,18.1,69,8.6,10.0,0.0,Clear
2023-03-18 06:00:00,2023-03-18,6,20.3,66,15.0,10.0,0.0,Clear
2023-03-18 07:00:00,2023-03-18,7,20.8,78,8.0,10.0,0.0,Sunny
2023-03-18 08:00:00,2023-03-18,8,21.0,83,15.4,10.0,0.0,Hazy
2023-03-18 09:00:00,2023-03-18,9,24.5,80,25.6,10.0,0.0,Sunny
2023-03-18 10:00:00,2023-03-18,10,26.4,75,19.9,10.0,0.0,Sunny
2023-03-18 11:00:00,2023-03-18,11,27.4,72,31.9,10.0,0.0,Sunny
2023-03-18 12:00:00,2023-03-18,12,28.9,74,6.7,10.0,0.0,Partly Cloudy
2023-03-18 13:00:00,2023-03-18,13,29.3,68,5.5,10.0,0.0,Sunny
2023-03-18 14:00:00,2023-03-18,14,32.1,66,14.0,10.0,0.0,Sunny
2023-03-18 15:00:00,2023-03-18,15,29.4,62,6.9,10.0,0.0,Sunny
2023-03-18 16:00:00,2023-03-18,16,29.6,60,15.9,10.0,0.0,Sunny
2023-03-18 17:00:00,2023-03-18,17,29.6,46,12.0,10.0,0.0,Partly Cloudy
2023-03-18 18:00:00,2023-03-18,18,29.7,48,4.5,10.0,0.0,Sunny
2023-03-18 19:00:00,2023-03-18,19,25.5,43,14.5,10.0,0.0,Clear
2023-03-18 20:00:00,2023-03-18,20,24.1,42,4.8,10.0,0.0,Clear
2023-03-18 21:00:00,2023-03-18,21,21.6,45,26.9,10.0,0.0,Clear
2023-03-18 22:00:00,2023-03-18,22,22.4,47,8.8,10.0,0.0,Clear
2023-03-18 23:00:00,2023-03-18,23,19.4,50,5.4,10.0,0.0,Clear
2023-03-19 00:00:00,2023-03-19,0,18.9,49,12.3,10.0,0.0,Clear
2023-03-19 01:00:00,2023-03-19,1,19.2,51,13.3,10.0,0.0,Clear
2023-03-19 02:00:00,2023-03-19,2,17.0,54,6.5,10.0,0.0,Clear
2023-03-19 03:00:00,2023-03-19,3,17.8,53,6.3,10.0,0.0,Clear
2023-03-19 04:00:00,2023-03-19,4,17.4,70,2.0,10.0,0.0,Clear
2023-03-19 05:00:00,2023-03-19,5,19.2,68,19.2,10.0,0.0,Clear
2023-03-19 06:00:00,2023-03-19,6,20.0,75,26.4,10.0,0.0,Clear
2023-03-19 07:00:00,2023-03-19,7,19.9,78,21.3,10.0,0.0,Partly Cloudy
2023-03-19 08:00:00,2023-03-19,8,22.1,72,5.3,10.0,0.0,Sunny
2023-03-19 09:00:00,2023-03-19,9,25.3,74,14.2,10.0,0.0,Sunny
2023-03-19 10:00:00,2023-03-19,10,26.2,84,12.4,10.0,0.0,Sunny
2023-03-19 11:00:00,2023-03-19,11,25.6,77,2.5,10.0,0.0,Sunny
2023-03-19 12:00:00,2023-03-19,12,29.4,70,6.5,10.0,0.0,Hazy
2023-03-19 13:00:00,2023-03-19,13,28.3,68,13.5,10.0,0.0,Sunny
2023-03-19 14:00:00,2023-03-19,14,32.0,69,2.0,10.0,0.0,Sunny
2023-03-19 15:00:00,2023-03-19,15,31.7,64,3.8,10.0,0.0,Sunny
2023-03-19 16:00:00,2023-03-19,16,30.6,49,17.6,10.0,0.0,Partly Cloudy
2023-03-19 17:00:00,2023-03-19,17,29.8,58,5.1,10.0,0.0,Partly Cloudy
2023-03-19 18:00:00,2023-03-19,18,28.3,51,2.6,10.0,0.0,Sunny
2023-03-19 19:00:00,2023-03-19,19,28.1,44,20.5,10.0,0.0,Clear
2023-03-19 20:00:00,2023-03-19,20,25.2,38,5.1,10.0,0.0,Clear
2023-03-19 21:00:00,2023-03-19,21,24.3,46,17.7,10.0,0.0,Clear
2023-03-19 22:00:00,2023-03-19,22,23.4,45,31.4,10.0,0.0,Clear
2023-03-19 23:00:00,2023-03-19,23,20.1,39,3.7,10.0,0.0,Clear
2023-03-20 00:00:00,2023-03-20,0,18.7,46,9.0,10.0,0.0,Clear
2023-03-20 01:00:00,2023-03-20,1,16.9,64,12.5,10.0,0.0,Clear
2023-03-20 02:00:00,2023-03-20,2,16.4,55,20.3,10.0,0.0,Clear
2023-03-20 03:00:00,2023-03-20,3,15.3,57,6.5,0.7,0.0,Fog
2023-03-20 04:00:00,2023-03-20,4,18.6,61,2.0,0.3,0.0,Fog
2023-03-20 05:00:00,2023-03-20,5,20.5,76,3.7,1.0,0.0,Fog
2023-03-20 06:00:00,2023-03-20,6,21.1,76,7.6,1.0,0.0,Fog
2023-03-20 07:00:00,2023-03-20,7,18.8,81,17.7,0.5,0.0,Fog
2023-03-20 08:00:00,2023-03-20,8,23.2,78,9.1,0.7,0.0,Fog
2023-03-20 09:00:00,2023-03-20,9,25.7,83,16.9,10.0,0.0,Sunny
2023-03-20 10:00:00,2023-03-20,10,25.1,74,7.4,10.0,0.0,Sunny
2023-03-20 11:00:00,2023-03-20,11,27.4,76,11.7,10.0,0.0,Sunny
2023-03-20 12:00:00,2023-03-20,12,26.2,74,18.7,10.0,0.0,Sunny
2023-03-20 13:00:00,2023-03-20,13,29.9,75,22.2,10.0,0.0,Sunny
2023-03-20 14:00:00,2023-03-20,14,29.0,66,36.1,10.0,0.0,Sunny
2023-03-20 15:00:00,2023-03-20,15,30.7,57,12.9,10.0,0.0,Sunny
2023-03-20 16:00:00,2023-03-20,16,28.4,56,2.0,10.0,0.0,Sunny
2023-03-20 17:00:00,2023-03-20,17,30.3,44,14.6,10.0,0.0,Hazy
2023-03-20 18:00:00,2023-03-20,18,29.8,38,2.0,10.0,0.0,Sunny
2023-03-20 19:00:00,2023-03-20,19,26.3,48,15.9,10.0,0.0,Clear
2023-03-20 20:00:00,2023-03-20,20,24.3,41,11.3,10.0,0.0,Clear
2023-03-20 21:00:00,2023-03-20,21,21.4,41,21.4,10.0,0.0,Clear
2023-03-20 22:00:00,2023-03-20,22,22.0,46,7.3,10.0,0.0,Clear
2023-03-20 23:00:00,2023-03-20,23,20.1,50,11.8,10.0,0.0,Clear
2023-03-21 00:00:00,2023-03-21,0,17.5,49,14.8,10.0,0.0,Clear
2023-03-21 01:00:00,2023-03-21,1,18.9,59,2.0,10.0,0.0,Clear
2023-03-21 02:00:00,2023-03-21,2,17.2,57,14.3,10.0,0.0,Clear
2023-03-21 03:00:00,2023-03-21,3,16.2,61,5.4,10.0,0.0,Clear
2023-03-21 04:00:00,2023-03-21,4,17.1,66,13.2,10.0,0.0,Clear
2023-03-21 05:00:00,2023-03-21,5,19.7,64,2.0,10.0,0.0,Clear
2023-03-21 06:00:00,2023-03-21,6,20.1,77,16.4,10.0,0.0,Clear
2023-03-21 07:00:00,2023-03-21,7,20.6,66,15.4,10.0,0.0,Sunny
2023-03-21 08:00:00,2023-03-21,8,23.1,75,20.8,10.0,0.0,Partly Cloudy
2023-03-21 09:00:00,2023-03-21,9,22.6,78,2.0,10.0,0.0,Hazy
2023-03-21 10:00:00,2023-03-21,10,25.7,74,35.4,10.0,0.0,Partly Cloudy
2023-03-21 11:00:00,2023-03-21,11,27.4,74,3.1,10.0,0.0,Sunny
2023-03-21 12:00:00,2023-03-21,12,28.0,80,11.7,10.0,0.0,Sunny
2023-03-21 13:00:00,2023-03-21,13,30.2,73,7.7,10.0,0.0,Sunny
2023-03-21 14:00:00,2023-03-21,14,29.3,62,9.3,10.0,0.0,Partly Cloudy
2023-03-21 15:00:00,2023-03-21,15,31.1,58,32.0,10.0,0.0,Sunny
2023-03-21 16:00:00,2023-03-21,16,30.9,50,3.5,10.0,0.0,Sunny
2023-03-21 17:00:00,2023-03-21,17,26.1,54,28.7,10.0,0.0,Sunny
2023-03-21 18:00:00,2023-03-21,18,30.0,46,18.1,10.0,0.0,Sunny
2023-03-21 19:00:00,2023-03-21,19,23.6,37,10.2,10.0,0.0,Clear
2023-03-21 20:00:00,2023-03-21,20,24.9,43,10.1,10.0,0.0,Clear
2023-03-21 21:00:00,2023-03-21,21,25.2,44,15.5,10.0,0.0,Clear
2023-03-21 22:00:00,2023-03-21,22,21.9,46,7.3,10.0,0.0,Clear
2023-03-21 23:00:00,2023-03-21,23,19.0,44,8.5,10.0,0.0,Clear
2023-03-22 00:00:00,2023-03-22,0,18.1,46,11.6,10.0,0.0,Clear
2023-03-22 01:00:00,2023-03-22,1,19.6,59,26.5,10.0,0.0,Clear
2023-03-22 02:00:00,2023-03-22,2,15.4,55,9.2,10.0,0.0,Clear
2023-03-22 03:00:00,2023-03-22,3,18.9,63,2.0,10.0,0.0,Clear
2023-03-22 04:00:00,2023-03-22,4,17.7,63,12.0,10.0,0.0,Clear
2023-03-22 05:00:00,2023-03-22,5,16.9,72,9.7,10.0,0.0,Clear
2023-03-22 06:00:00,2023-03-22,6,18.7,67,5.9,10.0,0.0,Clear
2023-03-22 07:00:00,2023-03-22,7,19.5,74,13.5,10.0,0.0,Sunny
2023-03-22 08:00:00,2023-03-22,8,23.4,73,6.1,10.0,0.0,Sunny
2023-03-22 09:00:00,2023-03-22,9,24.9,76,9.0,10.0,0.0,Sunny
2023-03-22 10:00:00,2023-03-22,10,23.6,82,11.7,10.0,0.0,Partly Cloudy
2023-03-22 11:00:00,2023-03-22,11,26.8,73,12.6,10.0,0.0,Hazy
2023-03-22 12:00:00,2023-03-22,12,27.6,76,14.3,10.0,0.0,Sunny
2023-03-22 13:00:00,2023-03-22,13,31.2,75,15.8,10.0,0.0,Sunny
2023-03-22 14:00:00,2023-03-22,14,28.7,65,11.5,10.0,0.0,Partly Cloudy
2023-03-22 15:00:00,2023-03-22,15,32.4,64,2.2,10.0,0.0,Sunny
2023-03-22 16:00:00,2023-03-22,16,30.2,57,12.9,10.0,0.0,Sunny
2023-03-22 17:00:00,2023-03-22,17,28.2,51,20.4,10.0,0.0,Sunny
2023-03-22 18:00:00,2023-03-22,18,27.8,50,2.0,10.0,0.0,Sunny
2023-03-22 19:00:00,2023-03-22,19,26.3,52,2.2,10.0,0.0,Clear
2023-03-22 20:00:00,2023-03-22,20,24.2,40,5.2,10.0,0.0,Clear
2023-03-22 21:00:00,2023-03-22,21,24.1,38,19.5,10.0,0.0,Clear
2023-03-22 22:00:00,2023-03-22,22,20.8,39,5.0,10.0,0.0,Clear
2023-03-22 23:00:00,2023-03-22,23,18.1,48,19.7,10.0,0.0,Clear
2023-03-23 00:00:00,2023-03-23,0,18.9,52,12.3,10.0,0.0,Clear
2023-03-23 01:00:00,2023-03-23,1,16.2,49,6.3,10.0,0.0,Clear
2023-03-23 02:00:00,2023-03-23,2,16.8,47,56.1,10.0,0.0,Clear
2023-03-23 03:00:00,2023-03-23,3,16.4,57,3.1,10.0,0.0,Clear
2023-03-23 04:00:00,2023-03-23,4,16.7,67,10.5,10.0,0.0,Clear
2023-03-23 05:00:00,2023-03-23,5,20.8,69,4.4,10.0,0.0,Clear
2023-03-23 06:00:00,2023-03-23,6,19.5,73,13.4,10.0,0.0,Clear
2023-03-23 07:00:00,2023-03-23,7,21.0,73,4.6,10.0,0.0,Sunny
2023-03-23 08:00:00,2023-03-23,8,20.2,81,7.1,10.0,0.0,Sunny
2023-03-23 09:00:00,2023-03-23,9,23.2,79,5.5,10.0,0.0,Sunny
2023-03-23 10:00:00,2023-03-23,10,25.9,80,8.3,10.0,0.0,Sunny
2023-03-23 11:00:00,2023-03-23,11,26.0,76,20.2,10.0,0.0,Partly Cloudy
2023-03-23 12:00:00,2023-03-23,12,29.7,75,2.7,10.0,0.0,Sunny
2023-03-23 13:00:00,2023-03-23,13,28.2,71,5.0,10.0,0.0,Sunny
2023-03-23 14:00:00,2023-03-23,14,29.9,61,7.4,10.0,0.0,Partly Cloudy
2023-03-23 15:00:00,2023-03-23,15,29.8,61,8.6,10.0,0.0,Sunny
2023-03-23 16:00:00,2023-03-23,16,30.5,59,25.3,10.0,0.0,Sunny
2023-03-23 17:00:00,2023-03-23,17,28.9,56,5.3,10.0,0.0,Sunny
2023-03-23 18:00:00,2023-03-23,18,28.3,49,19.6,10.0,0.0,Partly Cloudy
2023-03-23 19:00:00,2023-03-23,19,27.0,41,27.6,10.0,0.0,Clear
2023-03-23 20:00:00,2023-03-23,20,24.8,39,9.1,10.0,0.0,Clear
2023-03-23 21:00:00,2023-03-23,21,24.6,40,4.1,10.0,0.0,Clear
2023-03-23 22:00:00,2023-03-23,22,22.6,43,23.1,10.0,0.0,Clear
2023-03-23 23:00:00,2023-03-23,23,20.6,44,18.4,10.0,0.0,Clear
2023-03-24 00:00:00,2023-03-24,0,18.9,43,3.7,10.0,0.0,Clear
2023-03-24 01:00:00,2023-03-24,1,19.3,46,30.5,10.0,0.0,Clear
2023-03-24 02:00:00,2023-03-24,2,17.4,47,5.7,10.0,0.0,Clear
2023-03-24 03:00:00,2023-03-24,3,17.1,48,8.9,10.0,0.0,Clear
2023-03-24 04:00:00,2023-03-24,4,17.8,64,16.3,10.0,0.0,Clear
2023-03-24 05:00:00,2023-03-24,5,20.4,78,28.0,10.0,0.0,Clear
2023-03-24 06:00:00,2023-03-24,6,17.8,80,12.8,10.0,0.0,Clear
2023-03-24 07:00:00,2023-03-24,7,21.7,72,8.2,10.0,0.0,Partly Cloudy
2023-03-24 08:00:00,2023-03-24,8,20.0,78,7.3,10.0,0.0,Sunny
2023-03-24 09:00:00,2023-03-24,9,24.3,72,8.2,10.0,0.0,Partly Cloudy
2023-03-24 10:00:00,2023-03-24,10,27.6,72,42.3,10.0,0.0,Sunny
2023-03-24 11:00:00,2023-03-24,11,27.8,71,14.2,10.0,0.0,Partly Cloudy
2023-03-24 12:00:00,2023-03-24,12,28.8,72,11.5,10.0,0.0,Sunny
2023-03-24 13:00:00,2023-03-24,13,29.0,68,18.6,10.0,0.0,Sunny
2023-03-24 14:00:00,2023-03-24,14,30.3,66,8.7,10.0,0.0,Sunny
2023-03-24 15:00:00,2023-03-24,15,30.2,63,27.0,10.0,0.0,Sunny
2023-03-24 16:00:00,2023-03-24,16,29.3,54,15.1,10.0,0.0,Sunny
2023-03-24 17:00:00,2023-03-24,17,29.3,51,8.0,10.0,0.0,Partly Cloudy
2023-03-24 18:00:00,2023-03-24,18,28.8,43,6.7,10.0,0.0,Partly Cloudy
2023-03-24 19:00:00,2023-03-24,19,26.3,39,2.0,10.0,0.0,Clear
2023-03-24 20:00:00,2023-03-24,20,24.7,37,20.2,10.0,0.0,Clear
2023-03-24 21:00:00,2023-03-24,21,22.4,45,2.6,10.0,0.0,Clear
2023-03-24 22:00:00,2023-03-24,22,22.8,41,26.0,10.0,0.0,Clear
2023-03-24 23:00:00,2023-03-24,23,21.4,37,4.9,10.0,0.0,Clear
2023-03-25 00:00:00,2023-03-25,0,19.7,47,5.5,10.0,0.0,Clear
2023-03-25 01:00:00,2023-03-25,1,19.5,46,35.4,10.0,0.0,Clear
2023-03-25 02:00:00,2023-03-25,2,17.8,62,19.1,10.0,0.0,Clear
2023-03-25 03:00:00,2023-03-25,3,18.0,58,11.3,10.0,0.0,Clear
2023-03-25 04:00:00,2023-03-25,4,18.1,67,33.2,10.0,0.0,Clear
2023-03-25 05:00:00,2023-03-25,5,18.3,73,9.7,10.0,0.0,Clear
2023-03-25 06:00:00,2023-03-25,6,18.8,69,7.0,10.0,0.0,Clear
2023-03-25 07:00:00,2023-03-25,7,23.4,76,12.1,10.0,0.0,Sunny
2023-03-25 08:00:00,2023-03-25,8,21.8,80,21.2,10.0,0.0,Partly Cloudy
2023-03-25 09:00:00,2023-03-25,9,23.2,78,3.3,10.0,0.0,Partly Cloudy
2023-03-25 10:00:00,2023-03-25,10,26.2,79,5.4,10.0,0.0,Hazy
2023-03-25 11:00:00,2023-03-25,11,27.6,70,4.2,10.0,0.0,Sunny
2023-03-25 12:00:00,2023-03-25,12,26.9,75,3.6,10.0,0.0,Sunny
2023-03-25 13:00:00,2023-03-25,13,31.0,67,8.9,10.0,0.0,Hazy
2023-03-25 14:00:00,2023-03-25,14,30.2,66,3.5,10.0,0.0,Sunny
2023-03-25 15:00:00,2023-03-25,15,29.2,64,2.0,10.0,0.0,Sunny
2023-03-25 16:00:00,2023-03-25,16,31.7,58,5.3,10.0,0.0,Sunny
2023-03-25 17:00:00,2023-03-25,17,30.4,52,5.0,10.0,0.0,Sunny
2023-03-25 18:00:00,2023-03-25,18,27.1,50,14.4,10.0,0.0,Sunny
2023-03-25 19:00:00,2023-03-25,19,29.4,47,19.9,10.0,0.0,Clear
2023-03-25 20:00:00,2023-03-25,20,26.5,49,6.1,10.0,0.0,Clear
2023-03-25 21:00:00,2023-03-25,21,24.0,42,5.4,10.0,0.0,Clear
2023-03-25 22:00:00,2023-03-25,22,24.2,43,34.1,10.0,0.0,Clear
2023-03-25 23:00:00,2023-03-25,23,20.9,48,19.4,10.0,0.0,Clear
2023-03-26 00:00:00,2023-03-26,0,19.4,45,13.3,10.0,0.0,Clear
2023-03-26 01:00:00,2023-03-26,1,17.6,46,7.8,10.0,0.0,Clear
2023-03-26 02:00:00,2023-03-26,2,18.4,57,19.1,10.0,0.0,Clear
2023-03-26 03:00:00,2023-03-26,3,18.1,59,3.9,10.0,0.0,Clear
2023-03-26 04:00:00,2023-03-26,4,17.7,60,19.7,10.0,0.0,Clear
2023-03-26 05:00:00,2023-03-26,5,17.4,71,14.9,10.0,0.0,Clear
2023-03-26 06:00:00,2023-03-26,6,19.6,78,17.0,10.0,0.0,Clear
2023-03-26 07:00:00,2023-03-26,7,20.7,69,11.4,10.0,0.0,Sunny
2023-03-26 08:00:00,2023-03-26,8,20.7,81,2.9,10.0,0.0,Sunny
2023-03-26 09:00:00,2023-03-26,9,22.2,68,4.0,10.0,0.0,Sunny
2023-03-26 10:00:00,2023-03-26,10,26.4,76,15.5,10.0,0.0,Sunny
2023-03-26 11:00:00,2023-03-26,11,24.1,83,14.4,10.0,0.0,Sunny
2023-03-26 12:00:00,2023-03-26,12,28.8,71,6.7,10.0,0.0,Sunny
2023-03-26 13:00:00,2023-03-26,13,29.1,69,6.5,10.0,0.0,Sunny
