datetime,date,hour,location_id,road_code,direction,volume_vph,demand_vph,avg_speed_kph,free_flow_speed_kph,vc_ratio,occupancy_pct,travel_time_index,level_of_service,incident_affected
2024-08-12 21:00:00,2024-08-12,21,SZR_N2,E11,NB (to Deira),4375,4375,105.0,105,0.365,27.3,1.0,B,0
2024-08-12 22:00:00,2024-08-12,22,SZR_N2,E11,NB (to Deira),2779,2779,105.0,105,0.232,20.6,1.0,A,0
2024-08-12 23:00:00,2024-08-12,23,SZR_N2,E11,NB (to Deira),1528,1528,101.5,105,0.127,8.2,1.03,A,0
2024-08-13 00:00:00,2024-08-13,0,SZR_N2,E11,NB (to Deira),718,718,104.4,105,0.06,3.5,1.01,A,0
2024-08-13 01:00:00,2024-08-13,1,SZR_N2,E11,NB (to Deira),500,500,103.4,105,0.042,1.1,1.02,A,0
2024-08-13 02:00:00,2024-08-13,2,SZR_N2,E11,NB (to Deira),377,377,105.0,105,0.031,1.4,1.0,A,0
2024-08-13 03:00:00,2024-08-13,3,SZR_N2,E11,NB (to Deira),360,360,101.7,105,0.03,2.5,1.03,A,0
2024-08-13 04:00:00,2024-08-13,4,SZR_N2,E11,NB (to Deira),589,589,105.0,105,0.049,0.0,1.0,A,0
2024-08-13 05:00:00,2024-08-13,5,SZR_N2,E11,NB (to Deira),1506,1506,105.0,105,0.125,8.6,1.0,A,0
2024-08-13 06:00:00,2024-08-13,6,SZR_N2,E11,NB (to Deira),5009,5009,101.0,105,0.417,31.2,1.04,B,0
2024-08-13 07:00:00,2024-08-13,7,SZR_N2,E11,NB (to Deira),10637,10637,77.9,105,0.886,68.8,1.35,D,0
2024-08-13 08:00:00,2024-08-13,8,SZR_N2,E11,NB (to Deira),11698,11698,65.0,105,0.975,75.4,1.62,E,0
2024-08-13 09:00:00,2024-08-13,9,SZR_N2,E11,NB (to Deira),8500,8500,90.7,105,0.708,54.1,1.16,C,0
2024-08-13 10:00:00,2024-08-13,10,SZR_N2,E11,NB (to Deira),5278,5278,103.7,105,0.44,33.3,1.01,B,0
2024-08-13 11:00:00,2024-08-13,11,SZR_N2,E11,NB (to Deira),5589,5589,95.1,105,0.466,37.9,1.1,B,0
2024-08-13 12:00:00,2024-08-13,12,SZR_N2,E11,NB (to Deira),6130,6130,101.5,105,0.511,40.9,1.03,B,0
2024-08-13 13:00:00,2024-08-13,13,SZR_N2,E11,NB (to Deira),5699,5699,101.9,105,0.475,37.6,1.03,B,0
2024-08-13 14:00:00,2024-08-13,14,SZR_N2,E11,NB (to Deira),5799,5799,97.8,105,0.483,38.6,1.07,B,0
2024-08-13 15:00:00,2024-08-13,15,SZR_N2,E11,NB (to Deira),5540,5540,99.7,105,0.462,34.2,1.05,B,0
2024-08-13 16:00:00,2024-08-13,16,SZR_N2,E11,NB (to Deira),7109,7109,97.2,105,0.592,42.8,1.08,C,0
2024-08-13 17:00:00,2024-08-13,17,SZR_N2,E11,NB (to Deira),7476,7476,97.9,105,0.623,49.9,1.07,C,0
2024-08-13 18:00:00,2024-08-13,18,SZR_N2,E11,NB (to Deira),7491,7491,94.1,105,0.624,50.0,1.12,C,0
2024-08-13 19:00:00,2024-08-13,19,SZR_N2,E11,NB (to Deira),6004,6004,94.9,105,0.5,38.4,1.11,B,0
2024-08-13 20:00:00,2024-08-13,20,SZR_N2,E11,NB (to Deira),6043,6043,101.8,105,0.504,42.0,1.03,B,0
2024-08-13 21:00:00,2024-08-13,21,SZR_N2,E11,NB (to Deira),4776,4776,104.3,105,0.398,31.0,1.01,B,0
2024-08-13 22:00:00,2024-08-13,22,SZR_N2,E11,NB (to Deira),3096,3096,98.9,105,0.258,20.9,1.06,A,0
2024-08-13 23:00:00,2024-08-13,23,SZR_N2,E11,NB (to Deira),1558,1558,105.0,105,0.13,13.5,1.0,A,0
2024-08-14 00:00:00,2024-08-14,0,SZR_N2,E11,NB (to Deira),750,750,105.0,105,0.063,5.6,1.0,A,0
2024-08-14 01:00:00,2024-08-14,1,SZR_N2,E11,NB (to Deira),512,512,105.0,105,0.043,0.5,1.0,A,0
2024-08-14 02:00:00,2024-08-14,2,SZR_N2,E11,NB (to Deira),373,373,103.9,105,0.031,11.3,1.01,A,0
2024-08-14 03:00:00,2024-08-14,3,SZR_N2,E11,NB (to Deira),336,336,100.6,105,0.028,0.9,1.04,A,0
2024-08-14 04:00:00,2024-08-14,4,SZR_N2,E11,NB (to Deira),638,638,100.6,105,0.053,3.4,1.04,A,0
2024-08-14 05:00:00,2024-08-14,5,SZR_N2,E11,NB (to Deira),1490,1490,105.0,105,0.124,9.1,1.0,A,0
2024-08-14 06:00:00,2024-08-14,6,SZR_N2,E11,NB (to Deira),4725,4725,103.6,105,0.394,32.7,1.01,B,0
2024-08-14 07:00:00,2024-08-14,7,SZR_N2,E11,NB (to Deira),11073,11073,67.6,105,0.923,76.2,1.55,E,0
2024-08-14 08:00:00,2024-08-14,8,SZR_N2,E11,NB (to Deira),11734,11734,69.0,105,0.978,75.3,1.52,E,0
2024-08-14 09:00:00,2024-08-14,9,SZR_N2,E11,NB (to Deira),9621,9621,82.7,105,0.802,64.0,1.27,D,0
2024-08-14 10:00:00,2024-08-14,10,SZR_N2,E11,NB (to Deira),5413,5413,97.8,105,0.451,36.0,1.07,B,0
2024-08-14 11:00:00,2024-08-14,11,SZR_N2,E11,NB (to Deira),5946,5946,98.4,105,0.496,39.9,1.07,B,0
2024-08-14 12:00:00,2024-08-14,12,SZR_N2,E11,NB (to Deira),5470,5470,102.3,105,0.456,32.2,1.03,B,0
2024-08-14 13:00:00,2024-08-14,13,SZR_N2,E11,NB (to Deira),6742,6742,98.5,105,0.562,44.2,1.07,C,0
2024-08-14 14:00:00,2024-08-14,14,SZR_N2,E11,NB (to Deira),5924,5924,100.0,105,0.494,40.1,1.05,B,0
2024-08-14 15:00:00,2024-08-14,15,SZR_N2,E11,NB (to Deira),6450,6450,100.3,105,0.538,38.6,1.05,B,0
2024-08-14 16:00:00,2024-08-14,16,SZR_N2,E11,NB (to Deira),7432,7432,93.4,105,0.619,46.8,1.12,C,0
2024-08-14 17:00:00,2024-08-14,17,SZR_N2,E11,NB (to Deira),6637,6637,98.3,105,0.553,43.6,1.07,C,0
2024-08-14 18:00:00,2024-08-14,18,SZR_N2,E11,NB (to Deira),7437,7437,97.1,105,0.62,48.9,1.08,C,0
2024-08-14 19:00:00,2024-08-14,19,SZR_N2,E11,NB (to Deira),6386,6386,101.9,105,0.532,44.0,1.03,B,0
2024-08-14 20:00:00,2024-08-14,20,SZR_N2,E11,NB (to Deira),5920,5920,101.7,105,0.493,37.2,1.03,B,0
2024-08-14 21:00:00,2024-08-14,21,SZR_N2,E11,NB (to Deira),5059,5059,100.8,105,0.422,32.5,1.04,B,0
2024-08-14 22:00:00,2024-08-14,22,SZR_N2,E11,NB (to Deira),3018,3018,101.4,105,0.251,21.2,1.04,A,0
2024-08-14 23:00:00,2024-08-14,23,SZR_N2,E11,NB (to Deira),1800,1800,105.0,105,0.15,11.9,1.0,A,0
2024-08-15 00:00:00,2024-08-15,0,SZR_N2,E11,NB (to Deira),706,706,105.0,105,0.059,6.1,1.0,A,0
2024-08-15 01:00:00,2024-08-15,1,SZR_N2,E11,NB (to Deira),457,457,105.0,105,0.038,3.9,1.0,A,0
2024-08-15 02:00:00,2024-08-15,2,SZR_N2,E11,NB (to Deira),373,373,105.0,105,0.031,1.1,1.0,A,0
2024-08-15 03:00:00,2024-08-15,3,SZR_N2,E11,NB (to Deira),369,369,104.3,105,0.031,0.3,1.01,A,0
2024-08-15 04:00:00,2024-08-15,4,SZR_N2,E11,NB (to Deira),574,574,105.0,105,0.048,0.1,1.0,A,0
2024-08-15 05:00:00,2024-08-15,5,SZR_N2,E11,NB (to Deira),1456,1456,105.0,105,0.121,12.1,1.0,A,0
2024-08-15 06:00:00,2024-08-15,6,SZR_N2,E11,NB (to Deira),4582,4582,105.0,105,0.382,26.8,1.0,B,0
2024-08-15 07:00:00,2024-08-15,7,SZR_N2,E11,NB (to Deira),10640,10640,75.1,105,0.887,70.2,1.4,D,0
2024-08-15 08:00:00,2024-08-15,8,SZR_N2,E11,NB (to Deira),11930,11930,66.3,105,0.994,74.5,1.58,E,0
2024-08-15 09:00:00,2024-08-15,9,SZR_N2,E11,NB (to Deira),8311,8311,92.0,105,0.693,53.8,1.14,C,0
2024-08-15 10:00:00,2024-08-15,10,SZR_N2,E11,NB (to Deira),5589,5589,98.9,105,0.466,36.6,1.06,B,0
2024-08-15 11:00:00,2024-08-15,11,SZR_N2,E11,NB (to Deira),5588,5588,105.0,105,0.466,37.3,1.0,B,0
2024-08-15 12:00:00,2024-08-15,12,SZR_N2,E11,NB (to Deira),5661,5661,100.5,105,0.472,38.3,1.04,B,0
2024-08-15 13:00:00,2024-08-15,13,SZR_N2,E11,NB (to Deira),5664,5664,99.6,105,0.472,42.2,1.05,B,0
2024-08-15 14:00:00,2024-08-15,14,SZR_N2,E11,NB (to Deira),5819,5819,103.1,105,0.485,35.8,1.02,B,0
2024-08-15 15:00:00,2024-08-15,15,SZR_N2,E11,NB (to Deira),6139,6139,99.4,105,0.512,41.0,1.06,B,0
2024-08-15 16:00:00,2024-08-15,16,SZR_N2,E11,NB (to Deira),6392,6392,98.0,105,0.533,44.6,1.07,B,0
2024-08-15 17:00:00,2024-08-15,17,SZR_N2,E11,NB (to Deira),7071,7071,99.1,105,0.589,45.9,1.06,C,0
2024-08-15 18:00:00,2024-08-15,18,SZR_N2,E11,NB (to Deira),7686,7686,91.3,105,0.64,48.9,1.15,C,0
2024-08-15 19:00:00,2024-08-15,19,SZR_N2,E11,NB (to Deira),6118,6118,105.0,105,0.51,37.8,1.0,B,0
2024-08-15 20:00:00,2024-08-15,20,SZR_N2,E11,NB (to Deira),5988,5988,104.1,105,0.499,41.2,1.01,B,0
2024-08-15 21:00:00,2024-08-15,21,SZR_N2,E11,NB (to Deira),4335,4335,105.0,105,0.361,28.6,1.0,B,0
2024-08-15 22:00:00,2024-08-15,22,SZR_N2,E11,NB (to Deira),2978,2978,105.0,105,0.248,18.7,1.0,A,0
2024-08-15 23:00:00,2024-08-15,23,SZR_N2,E11,NB (to Deira),1535,1535,104.8,105,0.128,11.3,1.0,A,0
2024-08-16 00:00:00,2024-08-16,0,SZR_N2,E11,NB (to Deira),592,592,105.0,105,0.049,5.1,1.0,A,0
2024-08-16 01:00:00,2024-08-16,1,SZR_N2,E11,NB (to Deira),387,387,105.0,105,0.032,5.7,1.0,A,0
2024-08-16 02:00:00,2024-08-16,2,SZR_N2,E11,NB (to Deira),295,295,105.0,105,0.025,1.6,1.0,A,0
2024-08-16 03:00:00,2024-08-16,3,SZR_N2,E11,NB (to Deira),296,296,102.1,105,0.025,0.2,1.03,A,0
2024-08-16 04:00:00,2024-08-16,4,SZR_N2,E11,NB (to Deira),455,455,103.1,105,0.038,1.7,1.02,A,0
2024-08-16 05:00:00,2024-08-16,5,SZR_N2,E11,NB (to Deira),1194,1194,103.8,105,0.099,6.5,1.01,A,0
2024-08-16 06:00:00,2024-08-16,6,SZR_N2,E11,NB (to Deira),4264,4264,104.0,105,0.355,30.1,1.01,B,0
2024-08-16 07:00:00,2024-08-16,7,SZR_N2,E11,NB (to Deira),8879,8879,87.7,105,0.74,57.4,1.2,C,0
2024-08-16 08:00:00,2024-08-16,8,SZR_N2,E11,NB (to Deira),10425,10425,80.5,105,0.869,70.4,1.3,D,0
2024-08-16 09:00:00,2024-08-16,9,SZR_N2,E11,NB (to Deira),6874,6874,99.8,105,0.573,45.2,1.05,C,0
2024-08-16 10:00:00,2024-08-16,10,SZR_N2,E11,NB (to Deira),4471,4471,103.1,105,0.373,26.3,1.02,B,0
2024-08-16 11:00:00,2024-08-16,11,SZR_N2,E11,NB (to Deira),4356,4356,105.0,105,0.363,28.2,1.0,B,0
2024-08-16 12:00:00,2024-08-16,12,SZR_N2,E11,NB (to Deira),4716,4716,100.0,105,0.393,30.6,1.05,B,0
2024-08-16 13:00:00,2024-08-16,13,SZR_N2,E11,NB (to Deira),4729,4729,105.0,105,0.394,31.2,1.0,B,0
2024-08-16 14:00:00,2024-08-16,14,SZR_N2,E11,NB (to Deira),5183,5183,105.0,105,0.432,30.6,1.0,B,0
2024-08-16 15:00:00,2024-08-16,15,SZR_N2,E11,NB (to Deira),4984,4984,102.0,105,0.415,34.4,1.03,B,0
2024-08-16 16:00:00,2024-08-16,16,SZR_N2,E11,NB (to Deira),5864,5864,96.6,105,0.489,37.4,1.09,B,0
2024-08-16 17:00:00,2024-08-16,17,SZR_N2,E11,NB (to Deira),5986,5986,101.1,105,0.499,37.3,1.04,B,0
2024-08-16 18:00:00,2024-08-16,18,SZR_N2,E11,NB (to Deira),6195,6195,101.1,105,0.516,38.1,1.04,B,0
2024-08-16 19:00:00,2024-08-16,19,SZR_N2,E11,NB (to Deira),5345,5345,102.2,105,0.445,36.5,1.03,B,0
2024-08-16 20:00:00,2024-08-16,20,SZR_N2,E11,NB (to Deira),4612,4612,105.0,105,0.384,33.6,1.0,B,0
2024-08-16 21:00:00,2024-08-16,21,SZR_N2,E11,NB (to Deira),4048,4048,105.0,105,0.337,26.2,1.0,A,0
2024-08-16 22:00:00,2024-08-16,22,SZR_N2,E11,NB (to Deira),2342,2342,105.0,105,0.195,16.3,1.0,A,0
2024-08-16 23:00:00,2024-08-16,23,SZR_N2,E11,NB (to Deira),1483,1483,105.0,105,0.124,7.2,1.0,A,0
2024-08-17 00:00:00,2024-08-17,0,SZR_N2,E11,NB (to Deira),1359,1359,105.0,105,0.113,9.5,1.0,A,0
2024-08-17 01:00:00,2024-08-17,1,SZR_N2,E11,NB (to Deira),1043,1043,104.8,105,0.087,5.4,1.0,A,0
2024-08-17 02:00:00,2024-08-17,2,SZR_N2,E11,NB (to Deira),605,605,104.0,105,0.05,3.0,1.01,A,0
2024-08-17 03:00:00,2024-08-17,3,SZR_N2,E11,NB (to Deira),498,498,101.1,105,0.041,3.3,1.04,A,0
2024-08-17 04:00:00,2024-08-17,4,SZR_N2,E11,NB (to Deira),350,350,101.4,105,0.029,1.7,1.04,A,0
2024-08-17 05:00:00,2024-08-17,5,SZR_N2,E11,NB (to Deira),443,443,105.0,105,0.037,2.6,1.0,A,0
2024-08-17 06:00:00,2024-08-17,6,SZR_N2,E11,NB (to Deira),653,653,105.0,105,0.054,2.2,1.0,A,0
2024-08-17 07:00:00,2024-08-17,7,SZR_N2,E11,NB (to Deira),1157,1157,103.7,105,0.096,7.2,1.01,A,0
2024-08-17 08:00:00,2024-08-17,8,SZR_N2,E11,NB (to Deira),1980,1980,105.0,105,0.165,11.9,1.0,A,0
2024-08-17 09:00:00,2024-08-17,9,SZR_N2,E11,NB (to Deira),3300,3300,105.0,105,0.275,20.8,1.0,A,0
2024-08-17 10:00:00,2024-08-17,10,SZR_N2,E11,NB (to Deira),3882,3882,104.8,105,0.324,23.5,1.0,A,0
2024-08-17 11:00:00,2024-08-17,11,SZR_N2,E11,NB (to Deira),5604,5604,101.4,105,0.467,36.2,1.04,B,0
2024-08-17 12:00:00,2024-08-17,12,SZR_N2,E11,NB (to Deira),5374,5374,102.7,105,0.448,36.9,1.02,B,0
2024-08-17 13:00:00,2024-08-17,13,SZR_N2,E11,NB (to Deira),5830,5830,103.4,105,0.486,38.4,1.02,B,0
2024-08-17 14:00:00,2024-08-17,14,SZR_N2,E11,NB (to Deira),5133,5133,102.1,105,0.428,34.3,1.03,B,0
2024-08-17 15:00:00,2024-08-17,15,SZR_N2,E11,NB (to Deira),5528,5528,103.5,105,0.461,33.6,1.01,B,0
2024-08-17 16:00:00,2024-08-17,16,SZR_N2,E11,NB (to Deira),3976,5680,26.2,105,0.473,34.2,4.01,B,1
2024-08-17 17:00:00,2024-08-17,17,SZR_N2,E11,NB (to Deira),4699,6713,25.5,105,0.559,45.3,4.12,C,1
2024-08-17 18:00:00,2024-08-17,18,SZR_N2,E11,NB (to Deira),6722,6722,98.9,105,0.56,42.5,1.06,C,0
2024-08-17 19:00:00,2024-08-17,19,SZR_N2,E11,NB (to Deira),7844,7844,94.6,105,0.654,54.8,1.11,C,0
2024-08-17 20:00:00,2024-08-17,20,SZR_N2,E11,NB (to Deira),7796,7796,96.5,105,0.65,49.2,1.09,C,0
2024-08-17 21:00:00,2024-08-17,21,SZR_N2,E11,NB (to Deira),5764,5764,103.8,105,0.48,38.1,1.01,B,0
2024-08-17 22:00:00,2024-08-17,22,SZR_N2,E11,NB (to Deira),4172,4172,104.5,105,0.348,27.3,1.0,A,0
2024-08-17 23:00:00,2024-08-17,23,SZR_N2,E11,NB (to Deira),2572,2572,105.0,105,0.214,17.5,1.0,A,0
2024-08-18 00:00:00,2024-08-18,0,SZR_N2,E11,NB (to Deira),1483,1483,100.3,105,0.124,9.4,1.05,A,0
2024-08-18 01:00:00,2024-08-18,1,SZR_N2,E11,NB (to Deira),1184,1184,100.6,105,0.099,10.2,1.04,A,0
2024-08-18 02:00:00,2024-08-18,2,SZR_N2,E11,NB (to Deira),742,742,105.0,105,0.062,8.1,1.0,A,0
2024-08-18 03:00:00,2024-08-18,3,SZR_N2,E11,NB (to Deira),459,459,105.0,105,0.038,3.9,1.0,A,0
2024-08-18 04:00:00,2024-08-18,4,SZR_N2,E11,NB (to Deira),362,362,104.5,105,0.03,4.5,1.0,A,0
2024-08-18 05:00:00,2024-08-18,5,SZR_N2,E11,NB (to Deira),437,437,105.0,105,0.036,5.2,1.0,A,0
2024-08-18 06:00:00,2024-08-18,6,SZR_N2,E11,NB (to Deira),708,708,105.0,105,0.059,3.2,1.0,A,0
2024-08-18 07:00:00,2024-08-18,7,SZR_N2,E11,NB (to Deira),1225,1225,100.6,105,0.102,8.0,1.04,A,0
2024-08-18 08:00:00,2024-08-18,8,SZR_N2,E11,NB (to Deira),2141,2141,102.2,105,0.178,10.8,1.03,A,0
2024-08-18 09:00:00,2024-08-18,9,SZR_N2,E11,NB (to Deira),3458,3458,103.7,105,0.288,23.5,1.01,A,0
2024-08-18 10:00:00,2024-08-18,10,SZR_N2,E11,NB (to Deira),4320,4320,105.0,105,0.36,31.2,1.0,B,0
2024-08-18 11:00:00,2024-08-18,11,SZR_N2,E11,NB (to Deira),5497,5497,105.0,105,0.458,35.4,1.0,B,0
2024-08-18 12:00:00,2024-08-18,12,SZR_N2,E11,NB (to Deira),5749,5749,101.9,105,0.479,40.9,1.03,B,0
2024-08-18 13:00:00,2024-08-18,13,SZR_N2,E11,NB (to Deira),5819,5819,104.7,105,0.485,36.2,1.0,B,0
2024-08-18 14:00:00,2024-08-18,14,SZR_N2,E11,NB (to Deira),5329,5329,103.9,105,0.444,33.2,1.01,B,0
2024-08-18 15:00:00,2024-08-18,15,SZR_N2,E11,NB (to Deira),5730,5730,103.1,105,0.477,33.0,1.02,B,0
2024-08-18 16:00:00,2024-08-18,16,SZR_N2,E11,NB (to Deira),6172,6172,102.8,105,0.514,37.2,1.02,B,0
2024-08-18 17:00:00,2024-08-18,17,SZR_N2,E11,NB (to Deira),6788,6788,103.0,105,0.566,44.0,1.02,C,0
2024-08-18 18:00:00,2024-08-18,18,SZR_N2,E11,NB (to Deira),8152,8152,96.5,105,0.679,55.3,1.09,C,0
2024-08-18 19:00:00,2024-08-18,19,SZR_N2,E11,NB (to Deira),8078,8078,95.7,105,0.673,55.0,1.1,C,0
2024-08-18 20:00:00,2024-08-18,20,SZR_N2,E11,NB (to Deira),7704,7704,91.9,105,0.642,50.1,1.14,C,0
2024-08-18 21:00:00,2024-08-18,21,SZR_N2,E11,NB (to Deira),6527,6527,96.6,105,0.544,43.3,1.09,B,0
2024-08-18 22:00:00,2024-08-18,22,SZR_N2,E11,NB (to Deira),4867,4867,105.0,105,0.406,30.1,1.0,B,0
2024-08-18 23:00:00,2024-08-18,23,SZR_N2,E11,NB (to Deira),2532,2532,104.5,105,0.211,16.1,1.0,A,0
2024-08-19 00:00:00,2024-08-19,0,SZR_N2,E11,NB (to Deira),692,692,105.0,105,0.058,5.5,1.0,A,0
2024-08-19 01:00:00,2024-08-19,1,SZR_N2,E11,NB (to Deira),502,502,104.1,105,0.042,2.1,1.01,A,0
2024-08-19 02:00:00,2024-08-19,2,SZR_N2,E11,NB (to Deira),342,342,105.0,105,0.028,2.0,1.0,A,0
2024-08-19 03:00:00,2024-08-19,3,SZR_N2,E11,NB (to Deira),315,315,105.0,105,0.026,2.5,1.0,A,0
2024-08-19 04:00:00,2024-08-19,4,SZR_N2,E11,NB (to Deira),533,533,105.0,105,0.044,1.2,1.0,A,0
2024-08-19 05:00:00,2024-08-19,5,SZR_N2,E11,NB (to Deira),1414,1414,102.7,105,0.118,7.4,1.02,A,0
2024-08-19 06:00:00,2024-08-19,6,SZR_N2,E11,NB (to Deira),4368,4368,104.4,105,0.364,22.2,1.01,B,0
2024-08-19 07:00:00,2024-08-19,7,SZR_N2,E11,NB (to Deira),10605,10605,74.7,105,0.884,68.7,1.41,D,0
2024-08-19 08:00:00,2024-08-19,8,SZR_N2,E11,NB (to Deira),10866,10866,74.7,105,0.906,70.1,1.41,E,0
2024-08-19 09:00:00,2024-08-19,9,SZR_N2,E11,NB (to Deira),8582,8582,91.3,105,0.715,56.4,1.15,C,0
2024-08-19 10:00:00,2024-08-19,10,SZR_N2,E11,NB (to Deira),5149,5149,100.9,105,0.429,30.7,1.04,B,0
2024-08-19 11:00:00,2024-08-19,11,SZR_N2,E11,NB (to Deira),5419,5419,103.3,105,0.452,37.5,1.02,B,0
2024-08-19 12:00:00,2024-08-19,12,SZR_N2,E11,NB (to Deira),6524,6524,102.0,105,0.544,39.3,1.03,B,0
2024-08-19 13:00:00,2024-08-19,13,SZR_N2,E11,NB (to Deira),5688,5688,104.5,105,0.474,37.6,1.0,B,0
2024-08-19 14:00:00,2024-08-19,14,SZR_N2,E11,NB (to Deira),6081,6081,101.7,105,0.507,38.7,1.03,B,0
2024-08-19 15:00:00,2024-08-19,15,SZR_N2,E11,NB (to Deira),5352,5352,103.4,105,0.446,32.3,1.02,B,0
2024-08-19 16:00:00,2024-08-19,16,SZR_N2,E11,NB (to Deira),7015,7015,96.9,105,0.585,45.0,1.08,C,0
2024-08-19 17:00:00,2024-08-19,17,SZR_N2,E11,NB (to Deira),6624,6624,98.4,105,0.552,42.6,1.07,C,0
2024-08-19 18:00:00,2024-08-19,18,SZR_N2,E11,NB (to Deira),7443,7443,98.3,105,0.62,47.7,1.07,C,0
2024-08-19 19:00:00,2024-08-19,19,SZR_N2,E11,NB (to Deira),6573,6573,100.5,105,0.548,42.3,1.04,B,0
2024-08-19 20:00:00,2024-08-19,20,SZR_N2,E11,NB (to Deira),5883,5883,97.4,105,0.49,41.3,1.08,B,0
2024-08-19 21:00:00,2024-08-19,21,SZR_N2,E11,NB (to Deira),4057,4057,101.2,105,0.338,26.1,1.04,A,0
2024-08-19 22:00:00,2024-08-19,22,SZR_N2,E11,NB (to Deira),2868,2868,105.0,105,0.239,19.3,1.0,A,0
2024-08-19 23:00:00,2024-08-19,23,SZR_N2,E11,NB (to Deira),1602,1602,102.6,105,0.133,11.1,1.02,A,0
2024-08-20 00:00:00,2024-08-20,0,SZR_N2,E11,NB (to Deira),741,741,99.4,105,0.062,3.0,1.06,A,0
2024-08-20 01:00:00,2024-08-20,1,SZR_N2,E11,NB (to Deira),456,456,105.0,105,0.038,2.6,1.0,A,0
2024-08-20 02:00:00,2024-08-20,2,SZR_N2,E11,NB (to Deira),361,361,102.6,105,0.03,6.0,1.02,A,0
2024-08-20 03:00:00,2024-08-20,3,SZR_N2,E11,NB (to Deira),357,357,105.0,105,0.03,2.7,1.0,A,0
2024-08-20 04:00:00,2024-08-20,4,SZR_N2,E11,NB (to Deira),582,582,101.5,105,0.049,8.0,1.03,A,0
2024-08-20 05:00:00,2024-08-20,5,SZR_N2,E11,NB (to Deira),1473,1473,102.3,105,0.123,9.9,1.03,A,0
2024-08-20 06:00:00,2024-08-20,6,SZR_N2,E11,NB (to Deira),4899,4899,100.4,105,0.408,34.0,1.05,B,0
2024-08-20 07:00:00,2024-08-20,7,SZR_N2,E11,NB (to Deira),10234,10234,80.2,105,0.853,71.2,1.31,D,0
2024-08-20 08:00:00,2024-08-20,8,SZR_N2,E11,NB (to Deira),12535,12535,59.3,105,1.045,77.9,1.77,F,0
2024-08-20 09:00:00,2024-08-20,9,SZR_N2,E11,NB (to Deira),9517,9517,85.1,105,0.793,61.2,1.23,D,0
2024-08-20 10:00:00,2024-08-20,10,SZR_N2,E11,NB (to Deira),5590,5590,98.3,105,0.466,36.7,1.07,B,0
2024-08-20 11:00:00,2024-08-20,11,SZR_N2,E11,NB (to Deira),5571,5571,102.0,105,0.464,37.4,1.03,B,0
2024-08-20 12:00:00,2024-08-20,12,SZR_N2,E11,NB (to Deira),6172,6172,100.2,105,0.514,41.5,1.05,B,0
2024-08-20 13:00:00,2024-08-20,13,SZR_N2,E11,NB (to Deira),6223,6223,99.1,105,0.519,40.6,1.06,B,0
2024-08-20 14:00:00,2024-08-20,14,SZR_N2,E11,NB (to Deira),5565,5565,104.4,105,0.464,33.0,1.01,B,0
2024-08-20 15:00:00,2024-08-20,15,SZR_N2,E11,NB (to Deira),6910,6910,101.6,105,0.576,45.3,1.03,C,0
2024-08-20 16:00:00,2024-08-20,16,SZR_N2,E11,NB (to Deira),6882,6882,95.8,105,0.573,46.6,1.1,C,0
2024-08-20 17:00:00,2024-08-20,17,SZR_N2,E11,NB (to Deira),6725,6725,98.1,105,0.56,44.6,1.07,C,0
2024-08-20 18:00:00,2024-08-20,18,SZR_N2,E11,NB (to Deira),7913,7913,94.0,105,0.659,52.4,1.12,C,0
2024-08-20 19:00:00,2024-08-20,19,SZR_N2,E11,NB (to Deira),6681,6681,100.7,105,0.557,42.1,1.04,C,0
2024-08-20 20:00:00,2024-08-20,20,SZR_N2,E11,NB (to Deira),6182,6182,102.3,105,0.515,39.7,1.03,B,0
2024-08-20 21:00:00,2024-08-20,21,SZR_N2,E11,NB (to Deira),4782,4782,101.3,105,0.398,30.4,1.04,B,0
2024-08-20 22:00:00,2024-08-20,22,SZR_N2,E11,NB (to Deira),2849,2849,105.0,105,0.237,20.7,1.0,A,0
2024-08-20 23:00:00,2024-08-20,23,SZR_N2,E11,NB (to Deira),1665,1665,103.7,105,0.139,10.1,1.01,A,0
2024-08-21 00:00:00,2024-08-21,0,SZR_N2,E11,NB (to Deira),697,697,103.2,105,0.058,5.4,1.02,A,0
2024-08-21 01:00:00,2024-08-21,1,SZR_N2,E11,NB (to Deira),477,477,104.0,105,0.04,2.3,1.01,A,0
2024-08-21 02:00:00,2024-08-21,2,SZR_N2,E11,NB (to Deira),406,406,105.0,105,0.034,6.5,1.0,A,0
2024-08-21 03:00:00,2024-08-21,3,SZR_N2,E11,NB (to Deira),360,360,105.0,105,0.03,2.8,1.0,A,0
2024-08-21 04:00:00,2024-08-21,4,SZR_N2,E11,NB (to Deira),643,643,105.0,105,0.054,7.8,1.0,A,0
2024-08-21 05:00:00,2024-08-21,5,SZR_N2,E11,NB (to Deira),1437,1437,105.0,105,0.12,6.0,1.0,A,0
2024-08-21 06:00:00,2024-08-21,6,SZR_N2,E11,NB (to Deira),4793,4793,105.0,105,0.399,31.4,1.0,B,0
2024-08-21 07:00:00,2024-08-21,7,SZR_N2,E11,NB (to Deira),10701,10701,73.2,105,0.892,67.2,1.43,D,0
2024-08-21 08:00:00,2024-08-21,8,SZR_N2,E11,NB (to Deira),12600,13166,57.5,105,1.05,81.7,1.83,F,0
2024-08-21 09:00:00,2024-08-21,9,SZR_N2,E11,NB (to Deira),9919,9919,85.1,105,0.827,65.2,1.23,D,0
