datetime,date,hour,temp_c,humidity_pct,wind_kph,visibility_km,precip_mm,condition
2024-04-21 18:00:00,2024-04-21,18,33.7,42,7.8,10.0,0.0,Sunny
2024-04-21 19:00:00,2024-04-21,19,32.3,35,14.4,10.0,0.0,Clear
2024-04-21 20:00:00,2024-04-21,20,28.9,41,4.6,10.0,0.0,Clear
2024-04-21 21:00:00,2024-04-21,21,27.9,43,11.0,10.0,0.0,Clear
2024-04-21 22:00:00,2024-04-21,22,27.2,37,2.0,10.0,0.0,Clear
2024-04-21 23:00:00,2024-04-21,23,24.5,41,13.8,10.0,0.0,Clear
2024-04-22 00:00:00,2024-04-22,0,22.6,43,21.3,10.0,0.0,Clear
2024-04-22 01:00:00,2024-04-22,1,21.5,51,27.0,10.0,0.0,Clear
2024-04-22 02:00:00,2024-04-22,2,20.9,58,18.7,10.0,0.0,Clear
2024-04-22 03:00:00,2024-04-22,3,20.1,53,15.8,10.0,0.0,Clear
2024-04-22 04:00:00,2024-04-22,4,25.2,60,9.3,10.0,0.0,Clear
2024-04-22 05:00:00,2024-04-22,5,20.0,67,16.5,10.0,0.0,Clear
2024-04-22 06:00:00,2024-04-22,6,22.2,69,10.2,10.0,0.0,Clear
2024-04-22 07:00:00,2024-04-22,7,25.5,67,3.2,10.0,0.0,Sunny
2024-04-22 08:00:00,2024-04-22,8,25.5,65,22.1,10.0,0.0,Sunny
2024-04-22 09:00:00,2024-04-22,9,27.6,70,2.0,10.0,0.0,Partly Cloudy
2024-04-22 10:00:00,2024-04-22,10,30.2,74,6.8,10.0,0.0,Partly Cloudy
2024-04-22 11:00:00,2024-04-22,11,32.5,69,5.2,10.0,0.0,Partly Cloudy
2024-04-22 12:00:00,2024-04-22,12,32.3,63,10.4,10.0,0.0,Sunny
2024-04-22 13:00:00,2024-04-22,13,34.7,62,18.2,10.0,0.0,Sunny
2024-04-22 14:00:00,2024-04-22,14,32.2,67,15.4,10.0,0.0,Partly Cloudy
2024-04-22 15:00:00,2024-04-22,15,33.8,50,2.0,10.0,0.0,Sunny
2024-04-22 16:00:00,2024-04-22,16,34.9,49,3.3,10.0,0.0,Sunny
2024-04-22 17:00:00,2024-04-22,17,36.0,44,15.9,10.0,0.0,Sunny
2024-04-22 18:00:00,2024-04-22,18,31.4,50,40.7,10.0,0.0,Sunny
2024-04-22 19:00:00,2024-04-22,19,29.9,33,6.1,10.0,0.0,Clear
2024-04-22 20:00:00,2024-04-22,20,30.1,34,3.0,10.0,0.0,Clear
2024-04-22 21:00:00,2024-04-22,21,28.1,37,7.3,10.0,0.0,Clear
2024-04-22 22:00:00,2024-04-22,22,25.5,38,2.6,10.0,0.0,Clear
2024-04-22 23:00:00,2024-04-22,23,23.3,44,8.6,10.0,0.0,Clear
2024-04-23 00:00:00,2024-04-23,0,22.8,46,10.6,10.0,0.0,Clear
2024-04-23 01:00:00,2024-04-23,1,23.0,43,21.1,10.0,0.0,Clear
2024-04-23 02:00:00,2024-04-23,2,21.3,51,14.5,10.0,0.0,Clear
2024-04-23 03:00:00,2024-04-23,3,22.9,54,17.7,10.0,0.0,Clear
2024-04-23 04:00:00,2024-04-23,4,21.6,58,8.6,10.0,0.0,Clear
2024-04-23 05:00:00,2024-04-23,5,23.1,68,31.7,10.0,0.0,Clear
2024-04-23 06:00:00,2024-04-23,6,23.7,69,2.6,10.0,0.0,Clear
2024-04-23 07:00:00,2024-04-23,7,24.3,77,8.9,10.0,0.0,Partly Cloudy
2024-04-23 08:00:00,2024-04-23,8,27.3,74,8.6,10.0,0.0,Partly Cloudy
2024-04-23 09:00:00,2024-04-23,9,26.5,77,5.4,10.0,0.0,Sunny
2024-04-23 10:00:00,2024-04-23,10,29.0,61,23.8,10.0,0.0,Sunny
2024-04-23 11:00:00,2024-04-23,11,30.8,71,2.0,10.0,0.0,Sunny
2024-04-23 12:00:00,2024-04-23,12,33.1,69,3.8,10.0,0.0,Partly Cloudy
2024-04-23 13:00:00,2024-04-23,13,34.4,66,10.6,10.0,0.0,Sunny
2024-04-23 14:00:00,2024-04-23,14,33.3,66,7.6,10.0,0.0,Partly Cloudy
2024-04-23 15:00:00,2024-04-23,15,33.4,57,9.1,10.0,0.0,Sunny
2024-04-23 16:00:00,2024-04-23,16,34.4,45,4.2,10.0,0.0,Hazy
2024-04-23 17:00:00,2024-04-23,17,31.8,48,6.2,10.0,0.0,Hazy
2024-04-23 18:00:00,2024-04-23,18,33.8,45,20.4,10.0,0.0,Hazy
2024-04-23 19:00:00,2024-04-23,19,31.0,37,15.3,10.0,0.0,Clear
2024-04-23 20:00:00,2024-04-23,20,28.3,36,9.6,10.0,0.0,Clear
2024-04-23 21:00:00,2024-04-23,21,26.6,40,17.1,10.0,0.0,Clear
2024-04-23 22:00:00,2024-04-23,22,26.7,38,19.8,10.0,0.0,Clear
2024-04-23 23:00:00,2024-04-23,23,25.1,44,35.6,10.0,0.0,Clear
2024-04-24 00:00:00,2024-04-24,0,22.5,43,16.5,10.0,0.0,Clear
2024-04-24 01:00:00,2024-04-24,1,22.2,37,19.2,10.0,0.0,Clear
2024-04-24 02:00:00,2024-04-24,2,20.4,50,5.0,10.0,0.0,Clear
2024-04-24 03:00:00,2024-04-24,3,21.2,53,13.6,10.0,0.0,Clear
2024-04-24 04:00:00,2024-04-24,4,23.5,62,10.2,10.0,0.0,Clear
2024-04-24 05:00:00,2024-04-24,5,24.9,66,19.6,10.0,0.0,Clear
2024-04-24 06:00:00,2024-04-24,6,23.1,64,18.9,10.0,0.0,Clear
2024-04-24 07:00:00,2024-04-24,7,25.3,71,18.4,10.0,0.0,Sunny
2024-04-24 08:00:00,2024-04-24,8,26.8,74,23.0,10.0,0.0,Partly Cloudy
2024-04-24 09:00:00,2024-04-24,9,25.9,75,14.5,10.0,0.0,Sunny
2024-04-24 10:00:00,2024-04-24,10,28.3,76,5.4,10.0,0.0,Sunny
2024-04-24 11:00:00,2024-04-24,11,28.5,66,15.6,10.0,0.0,Sunny
2024-04-24 12:00:00,2024-04-24,12,33.1,67,19.4,10.0,0.0,Partly Cloudy
2024-04-24 13:00:00,2024-04-24,13,36.0,55,19.9,10.0,0.0,Sunny
2024-04-24 14:00:00,2024-04-24,14,35.6,64,6.9,10.0,0.0,Sunny
2024-04-24 15:00:00,2024-04-24,15,34.6,55,2.0,10.0,0.0,Sunny
2024-04-24 16:00:00,2024-04-24,16,34.2,50,26.0,10.0,0.0,Partly Cloudy
2024-04-24 17:00:00,2024-04-24,17,33.2,45,6.4,10.0,0.0,Sunny
2024-04-24 18:00:00,2024-04-24,18,33.9,44,8.8,10.0,0.0,Sunny
2024-04-24 19:00:00,2024-04-24,19,31.5,44,7.6,10.0,0.0,Clear
2024-04-24 20:00:00,2024-04-24,20,29.8,36,11.6,10.0,0.0,Clear
2024-04-24 21:00:00,2024-04-24,21,26.7,39,7.7,10.0,0.0,Clear
2024-04-24 22:00:00,2024-04-24,22,27.0,39,10.8,10.0,0.0,Clear
2024-04-24 23:00:00,2024-04-24,23,24.6,31,4.9,10.0,0.0,Clear
2024-04-25 00:00:00,2024-04-25,0,23.9,39,23.9,10.0,0.0,Clear
2024-04-25 01:00:00,2024-04-25,1,23.6,48,15.0,10.0,0.0,Clear
2024-04-25 02:00:00,2024-04-25,2,19.8,55,10.7,10.0,0.0,Clear
2024-04-25 03:00:00,2024-04-25,3,21.1,60,2.0,10.0,0.0,Clear
2024-04-25 04:00:00,2024-04-25,4,21.2,55,4.2,10.0,0.0,Clear
2024-04-25 05:00:00,2024-04-25,5,21.7,68,17.1,10.0,0.0,Clear
2024-04-25 06:00:00,2024-04-25,6,22.1,72,4.8,10.0,0.0,Clear
2024-04-25 07:00:00,2024-04-25,7,23.9,72,13.9,10.0,0.0,Sunny
2024-04-25 08:00:00,2024-04-25,8,25.0,64,7.9,10.0,0.0,Sunny
2024-04-25 09:00:00,2024-04-25,9,29.0,71,10.7,10.0,0.0,Sunny
2024-04-25 10:00:00,2024-04-25,10,30.1,73,8.1,10.0,0.0,Sunny
2024-04-25 11:00:00,2024-04-25,11,31.6,70,8.7,10.0,0.0,Sunny
2024-04-25 12:00:00,2024-04-25,12,30.3,59,16.7,10.0,0.0,Sunny
2024-04-25 13:00:00,2024-04-25,13,36.0,63,17.1,10.0,0.0,Sunny
2024-04-25 14:00:00,2024-04-25,14,33.8,56,11.5,10.0,0.0,Sunny
2024-04-25 15:00:00,2024-04-25,15,36.6,57,17.4,10.0,0.0,Sunny
2024-04-25 16:00:00,2024-04-25,16,35.2,52,3.0,10.0,0.0,Hazy
2024-04-25 17:00:00,2024-04-25,17,33.4,48,10.0,10.0,0.0,Sunny
2024-04-25 18:00:00,2024-04-25,18,35.0,41,7.1,10.0,0.0,Sunny
2024-04-25 19:00:00,2024-04-25,19,31.9,39,6.9,10.0,0.0,Clear
2024-04-25 20:00:00,2024-04-25,20,29.4,37,6.3,10.0,0.0,Clear
2024-04-25 21:00:00,2024-04-25,21,27.5,41,22.0,10.0,0.0,Clear
2024-04-25 22:00:00,2024-04-25,22,27.6,35,4.0,10.0,0.0,Clear
2024-04-25 23:00:00,2024-04-25,23,24.1,36,6.3,10.0,0.0,Clear
2024-04-26 00:00:00,2024-04-26,0,22.9,46,11.5,10.0,0.0,Clear
2024-04-26 01:00:00,2024-04-26,1,21.7,49,6.6,10.0,0.0,Clear
2024-04-26 02:00:00,2024-04-26,2,20.8,52,6.6,10.0,0.0,Clear
2024-04-26 03:00:00,2024-04-26,3,20.7,61,7.4,10.0,0.0,Clear
2024-04-26 04:00:00,2024-04-26,4,23.8,68,15.2,10.0,0.0,Clear
2024-04-26 05:00:00,2024-04-26,5,23.6,69,22.9,10.0,0.0,Clear
2024-04-26 06:00:00,2024-04-26,6,23.7,65,17.0,10.0,0.0,Clear
2024-04-26 07:00:00,2024-04-26,7,24.1,74,33.8,10.0,0.0,Partly Cloudy
2024-04-26 08:00:00,2024-04-26,8,25.7,73,29.4,10.0,0.0,Sunny
2024-04-26 09:00:00,2024-04-26,9,27.6,71,2.0,10.0,0.0,Sunny
2024-04-26 10:00:00,2024-04-26,10,31.8,69,22.3,10.0,0.0,Sunny
2024-04-26 11:00:00,2024-04-26,11,31.6,72,28.8,10.0,0.0,Sunny
2024-04-26 12:00:00,2024-04-26,12,33.5,71,14.7,10.0,0.0,Partly Cloudy
2024-04-26 13:00:00,2024-04-26,13,33.9,70,8.8,10.0,0.0,Hazy
2024-04-26 14:00:00,2024-04-26,14,33.2,62,4.8,10.0,0.0,Sunny
2024-04-26 15:00:00,2024-04-26,15,34.6,57,16.1,10.0,0.0,Sunny
2024-04-26 16:00:00,2024-04-26,16,33.0,50,3.2,10.0,0.0,Sunny
2024-04-26 17:00:00,2024-04-26,17,35.1,47,11.1,10.0,0.0,Sunny
2024-04-26 18:00:00,2024-04-26,18,31.7,36,48.5,10.0,0.0,Sunny
2024-04-26 19:00:00,2024-04-26,19,30.6,42,2.6,10.0,0.0,Clear
2024-04-26 20:00:00,2024-04-26,20,30.7,39,11.3,10.0,0.0,Clear
2024-04-26 21:00:00,2024-04-26,21,27.2,45,19.9,10.0,0.0,Clear
2024-04-26 22:00:00,2024-04-26,22,26.1,37,12.4,10.0,0.0,Clear
2024-04-26 23:00:00,2024-04-26,23,21.6,44,16.3,10.0,0.0,Clear
2024-04-27 00:00:00,2024-04-27,0,23.0,40,2.7,10.0,0.0,Clear
2024-04-27 01:00:00,2024-04-27,1,23.1,53,33.0,10.0,0.0,Clear
2024-04-27 02:00:00,2024-04-27,2,21.0,56,12.1,10.0,0.0,Clear
2024-04-27 03:00:00,2024-04-27,3,22.2,60,3.4,10.0,0.0,Clear
2024-04-27 04:00:00,2024-04-27,4,21.7,60,19.2,10.0,0.0,Clear
2024-04-27 05:00:00,2024-04-27,5,23.7,63,32.5,10.0,0.0,Clear
2024-04-27 06:00:00,2024-04-27,6,22.5,66,8.1,10.0,0.0,Clear
2024-04-27 07:00:00,2024-04-27,7,24.5,67,9.6,10.0,0.0,Sunny
2024-04-27 08:00:00,2024-04-27,8,24.6,74,22.4,10.0,0.0,Sunny
2024-04-27 09:00:00,2024-04-27,9,27.9,72,18.5,10.0,0.0,Sunny
2024-04-27 10:00:00,2024-04-27,10,29.2,74,5.4,10.0,0.0,Sunny
2024-04-27 11:00:00,2024-04-27,11,32.4,71,2.0,10.0,0.0,Hazy
2024-04-27 12:00:00,2024-04-27,12,31.8,63,32.9,10.0,0.0,Partly Cloudy
2024-04-27 13:00:00,2024-04-27,13,33.1,68,7.4,10.0,0.0,Sunny
2024-04-27 14:00:00,2024-04-27,14,33.5,60,3.8,10.0,0.0,Sunny
2024-04-27 15:00:00,2024-04-27,15,34.5,58,5.8,10.0,0.0,Hazy
2024-04-27 16:00:00,2024-04-27,16,36.7,46,25.9,10.0,0.0,Hazy
2024-04-27 17:00:00,2024-04-27,17,29.4,43,2.0,10.0,0.0,Partly Cloudy
2024-04-27 18:00:00,2024-04-27,18,32.5,41,22.0,10.0,0.0,Sunny
2024-04-27 19:00:00,2024-04-27,19,32.7,40,14.8,10.0,0.0,Clear
2024-04-27 20:00:00,2024-04-27,20,29.1,37,8.5,10.0,0.0,Clear
2024-04-27 21:00:00,2024-04-27,21,28.6,42,11.4,10.0,0.0,Clear
2024-04-27 22:00:00,2024-04-27,22,27.7,42,17.7,10.0,0.0,Clear
2024-04-27 23:00:00,2024-04-27,23,24.4,36,7.8,10.0,0.0,Clear
2024-04-28 00:00:00,2024-04-28,0,22.6,54,5.8,10.0,0.0,Clear
2024-04-28 01:00:00,2024-04-28,1,23.5,46,17.0,10.0,0.0,Clear
2024-04-28 02:00:00,2024-04-28,2,22.3,56,12.4,10.0,0.0,Clear
2024-04-28 03:00:00,2024-04-28,3,21.4,54,27.1,10.0,0.0,Clear
2024-04-28 04:00:00,2024-04-28,4,22.5,62,25.5,10.0,0.0,Clear
2024-04-28 05:00:00,2024-04-28,5,23.5,68,8.6,10.0,0.0,Clear
2024-04-28 06:00:00,2024-04-28,6,23.3,62,10.3,10.0,0.0,Clear
2024-04-28 07:00:00,2024-04-28,7,25.1,78,24.5,10.0,0.0,Sunny
2024-04-28 08:00:00,2024-04-28,8,26.9,69,20.1,10.0,0.0,Sunny
2024-04-28 09:00:00,2024-04-28,9,27.4,72,15.2,10.0,0.0,Sunny
2024-04-28 10:00:00,2024-04-28,10,31.1,70,22.6,10.0,0.0,Sunny
2024-04-28 11:00:00,2024-04-28,11,30.0,68,3.0,10.0,0.0,Sunny
2024-04-28 12:00:00,2024-04-28,12,32.4,66,15.1,10.0,0.0,Partly Cloudy
2024-04-28 13:00:00,2024-04-28,13,34.6,59,5.0,10.0,0.0,Sunny
2024-04-28 14:00:00,2024-04-28,14,33.0,63,19.0,10.0,0.0,Hazy
2024-04-28 15:00:00,2024-04-28,15,35.5,55,14.9,10.0,0.0,Partly Cloudy
2024-04-28 16:00:00,2024-04-28,16,34.5,50,22.0,10.0,0.0,Sunny
2024-04-28 17:00:00,2024-04-28,17,35.2,50,25.9,10.0,0.0,Partly Cloudy
2024-04-28 18:00:00,2024-04-28,18,33.3,49,3.6,10.0,0.0,Sunny
2024-04-28 19:00:00,2024-04-28,19,31.1,33,15.2,10.0,0.0,Clear
2024-04-28 20:00:00,2024-04-28,20,30.0,44,6.8,10.0,0.0,Clear
2024-04-28 21:00:00,2024-04-28,21,28.3,37,17.7,10.0,0.0,Clear
2024-04-28 22:00:00,2024-04-28,22,28.7,32,6.6,10.0,0.0,Clear
2024-04-28 23:00:00,2024-04-28,23,24.9,41,7.0,10.0,0.0,Clear
2024-04-29 00:00:00,2024-04-29,0,23.2,42,12.0,10.0,0.0,Clear
2024-04-29 01:00:00,2024-04-29,1,22.1,49,3.4,10.0,0.0,Clear
2024-04-29 02:00:00,2024-04-29,2,21.9,51,5.1,10.0,0.0,Clear
2024-04-29 03:00:00,2024-04-29,3,20.1,56,16.2,10.0,0.0,Clear
2024-04-29 04:00:00,2024-04-29,4,21.3,58,30.2,10.0,0.0,Clear
2024-04-29 05:00:00,2024-04-29,5,21.2,60,2.0,10.0,0.0,Clear
2024-04-29 06:00:00,2024-04-29,6,22.3,71,6.3,10.0,0.0,Clear
2024-04-29 07:00:00,2024-04-29,7,25.7,68,14.1,10.0,0.0,Sunny
2024-04-29 08:00:00,2024-04-29,8,26.3,74,2.3,10.0,0.0,Sunny
2024-04-29 09:00:00,2024-04-29,9,27.1,79,8.8,10.0,0.0,Partly Cloudy
2024-04-29 10:00:00,2024-04-29,10,29.5,72,13.1,10.0,0.0,Sunny
2024-04-29 11:00:00,2024-04-29,11,31.0,73,10.6,10.0,0.0,Sunny
2024-04-29 12:00:00,2024-04-29,12,32.7,68,7.4,10.0,0.0,Partly Cloudy
2024-04-29 13:00:00,2024-04-29,13,31.8,63,3.0,10.0,0.0,Hazy
2024-04-29 14:00:00,2024-04-29,14,33.0,53,43.3,10.0,0.0,Partly Cloudy
2024-04-29 15:00:00,2024-04-29,15,32.8,55,6.0,10.0,0.0,Sunny
2024-04-29 16:00:00,2024-04-29,16,33.2,50,18.6,10.0,0.0,Hazy
2024-04-29 17:00:00,2024-04-29,17,32.8,43,16.4,10.0,0.0,Sunny
2024-04-29 18:00:00,2024-04-29,18,31.4,34,8.9,10.0,0.0,Sunny
2024-04-29 19:00:00,2024-04-29,19,32.2,33,7.5,10.0,0.0,Clear
2024-04-29 20:00:00,2024-04-29,20,31.9,45,3.2,10.0,0.0,Clear
2024-04-29 21:00:00,2024-04-29,21,29.0,37,20.7,10.0,0.0,Clear
2024-04-29 22:00:00,2024-04-29,22,25.6,32,21.9,10.0,0.0,Clear
2024-04-29 23:00:00,2024-04-29,23,25.0,37,9.2,10.0,0.0,Clear
2024-04-30 00:00:00,2024-04-30,0,23.3,42,6.4,10.0,0.0,Clear
2024-04-30 01:00:00,2024-04-30,1,21.6,48,4.7,10.0,0.0,Clear
2024-04-30 02:00:00,2024-04-30,2,23.3,49,9.7,10.0,0.0,Clear
2024-04-30 03:00:00,2024-04-30,3,23.9,63,5.4,10.0,0.0,Clear
2024-04-30 04:00:00,2024-04-30,4,20.0,68,12.0,10.0,0.0,Clear
2024-04-30 05:00:00,2024-04-30,5,24.1,66,13.3,10.0,0.0,Clear
2024-04-30 06:00:00,2024-04-30,6,22.7,66,13.4,10.0,0.0,Clear
2024-04-30 07:00:00,2024-04-30,7,24.4,72,4.8,10.0,0.0,Sunny
2024-04-30 08:00:00,2024-04-30,8,26.7,67,5.2,10.0,0.0,Sunny
2024-04-30 09:00:00,2024-04-30,9,29.9,77,9.1,10.0,0.0,Sunny
2024-04-30 10:00:00,2024-04-30,10,30.0,73,20.3,10.0,0.0,Partly Cloudy
2024-04-30 11:00:00,2024-04-30,11,31.7,66,13.3,10.0,0.0,Sunny
2024-04-30 12:00:00,2024-04-30,12,33.6,65,4.5,10.0,0.0,Sunny
2024-04-30 13:00:00,2024-04-30,13,34.8,66,13.6,10.0,0.0,Sunny
2024-04-30 14:00:00,2024-04-30,14,34.9,53,17.3,10.0,0.0,Partly Cloudy
2024-04-30 15:00:00,2024-04-30,15,35.7,51,22.6,10.0,0.0,Sunny
2024-04-30 16:00:00,2024-04-30,16,33.6,48,7.1,10.0,0.0,Sunny
2024-04-30 17:00:00,2024-04-30,17,31.5,50,11.1,10.0,0.0,Partly Cloudy
2024-04-30 18:00:00,2024-04-30,18,34.8,49,5.1,10.0,0.0,Sunny
2024-04-30 19:00:00,2024-04-30,19,30.0,41,4.0,10.0,0.0,Clear
2024-04-30 20:00:00,2024-04-30,20,29.0,25,19.8,10.0,0.0,Clear
2024-04-30 21:00:00,2024-04-30,21,27.6,33,5.3,10.0,0.0,Clear
2024-04-30 22:00:00,2024-04-30,22,25.7,52,10.8,10.0,0.0,Clear
2024-04-30 23:00:00,2024-04-30,23,23.9,40,15.4,10.0,0.0,Clear
2024-05-01 00:00:00,2024-05-01,0,29.0,27,12.0,10.0,0.0,Clear
2024-05-01 01:00:00,2024-05-01,1,27.9,50,2.9,10.0,0.0,Clear
2024-05-01 02:00:00,2024-05-01,2,27.5,40,9.3,10.0,0.0,Clear
2024-05-01 03:00:00,2024-05-01,3,27.2,52,17.0,10.0,0.0,Clear
2024-05-01 04:00:00,2024-05-01,4,26.2,50,9.4,10.0,0.0,Clear
2024-05-01 05:00:00,2024-05-01,5,26.9,68,9.7,10.0,0.0,Clear
2024-05-01 06:00:00,2024-05-01,6,29.7,57,18.8,10.0,0.0,Clear
2024-05-01 07:00:00,2024-05-01,7,29.1,63,16.0,10.0,0.0,Sunny
2024-05-01 08:00:00,2024-05-01,8,30.7,72,7.2,10.0,0.0,Sunny
2024-05-01 09:00:00,2024-05-01,9,34.1,66,26.3,10.0,0.0,Sunny
2024-05-01 10:00:00,2024-05-01,10,34.7,69,5.5,10.0,0.0,Sunny
2024-05-01 11:00:00,2024-05-01,11,35.6,69,6.9,10.0,0.0,Sunny
2024-05-01 12:00:00,2024-05-01,12,37.0,63,10.7,10.0,0.0,Sunny
2024-05-01 13:00:00,2024-05-01,13,40.0,55,15.4,10.0,0.0,Sunny
2024-05-01 14:00:00,2024-05-01,14,40.0,52,23.7,10.0,0.0,Hazy
2024-05-01 15:00:00,2024-05-01,15,39.8,48,7.1,10.0,0.0,Sunny
2024-05-01 16:00:00,2024-05-01,16,37.9,48,11.0,10.0,0.0,Partly Cloudy
2024-05-01 17:00:00,2024-05-01,17,38.9,44,26.3,10.0,0.0,Sunny
2024-05-01 18:00:00,2024-05-01,18,37.3,38,19.7,10.0,0.0,Sunny
2024-05-01 19:00:00,2024-05-01,19,35.2,37,13.8,10.0,0.0,Clear
2024-05-01 20:00:00,2024-05-01,20,34.0,26,12.0,10.0,0.0,Clear
2024-05-01 21:00:00,2024-05-01,21,33.8,33,2.5,10.0,0.0,Clear
2024-05-01 22:00:00,2024-05-01,22,32.8,32,15.2,10.0,0.0,Clear
2024-05-01 23:00:00,2024-05-01,23,28.5,36,7.6,10.0,0.0,Clear
2024-05-02 00:00:00,2024-05-02,0,27.3,40,21.4,10.0,0.0,Clear
2024-05-02 01:00:00,2024-05-02,1,28.2,37,11.6,10.0,0.0,Clear
2024-05-02 02:00:00,2024-05-02,2,26.2,45,3.4,10.0,0.0,Clear
2024-05-02 03:00:00,2024-05-02,3,27.2,55,4.5,10.0,0.0,Clear
2024-05-02 04:00:00,2024-05-02,4,26.2,56,36.5,10.0,0.0,Clear
2024-05-02 05:00:00,2024-05-02,5,28.1,59,15.9,10.0,0.0,Clear
2024-05-02 06:00:00,2024-05-02,6,26.8,58,6.9,10.0,0.0,Clear
2024-05-02 07:00:00,2024-05-02,7,30.4,68,12.1,10.0,0.0,Sunny
2024-05-02 08:00:00,2024-05-02,8,28.8,62,9.0,10.0,0.0,Sunny
2024-05-02 09:00:00,2024-05-02,9,34.1,67,21.2,10.0,0.0,Sunny
2024-05-02 10:00:00,2024-05-02,10,34.6,65,17.1,10.0,0.0,Sunny
2024-05-02 11:00:00,2024-05-02,11,36.8,67,48.0,10.0,0.0,Sunny
2024-05-02 12:00:00,2024-05-02,12,37.9,60,13.3,10.0,0.0,Partly Cloudy
2024-05-02 13:00:00,2024-05-02,13,36.6,58,3.9,10.0,0.0,Partly Cloudy
2024-05-02 14:00:00,2024-05-02,14,40.9,51,2.0,10.0,0.0,Sunny
2024-05-02 15:00:00,2024-05-02,15,39.9,49,2.0,10.0,0.0,Sunny
2024-05-02 16:00:00,2024-05-02,16,40.2,46,19.9,10.0,0.0,Sunny
2024-05-02 17:00:00,2024-05-02,17,37.7,40,11.5,10.0,0.0,Sunny
2024-05-02 18:00:00,2024-05-02,18,37.9,36,9.0,10.0,0.0,Sunny
2024-05-02 19:00:00,2024-05-02,19,34.7,35,4.8,10.0,0.0,Clear
2024-05-02 20:00:00,2024-05-02,20,34.9,37,10.0,10.0,0.0,Clear
2024-05-02 21:00:00,2024-05-02,21,31.9,35,17.0,10.0,0.0,Clear
2024-05-02 22:00:00,2024-05-02,22,37.3,27,9.2,10.0,0.0,Clear
2024-05-02 23:00:00,2024-05-02,23,30.5,37,22.2,10.0,0.0,Clear
2024-05-03 00:00:00,2024-05-03,0,30.0,43,31.0,10.0,0.0,Clear
2024-05-03 01:00:00,2024-05-03,1,27.1,44,12.1,10.0,0.0,Clear
2024-05-03 02:00:00,2024-05-03,2,27.2,36,8.6,10.0,0.0,Clear
2024-05-03 03:00:00,2024-05-03,3,27.6,51,8.0,10.0,0.0,Clear
2024-05-03 04:00:00,2024-05-03,4,25.4,60,11.6,10.0,0.0,Clear
2024-05-03 05:00:00,2024-05-03,5,26.6,57,12.0,10.0,0.0,Clear
2024-05-03 06:00:00,2024-05-03,6,29.6,74,13.3,10.0,0.0,Clear
2024-05-03 07:00:00,2024-05-03,7,29.5,57,2.5,10.0,0.0,Hazy
2024-05-03 08:00:00,2024-05-03,8,30.4,68,13.0,10.0,0.0,Partly Cloudy
2024-05-03 09:00:00,2024-05-03,9,32.2,71,12.8,10.0,0.0,Hazy
2024-05-03 10:00:00,2024-05-03,10,33.2,68,16.6,10.0,0.0,Sunny
2024-05-03 11:00:00,2024-05-03,11,33.9,66,18.4,10.0,0.0,Partly Cloudy
2024-05-03 12:00:00,2024-05-03,12,35.6,59,23.3,10.0,0.0,Partly Cloudy
2024-05-03 13:00:00,2024-05-03,13,38.7,57,13.7,10.0,0.0,Sunny
2024-05-03 14:00:00,2024-05-03,14,40.1,57,18.5,10.0,0.0,Sunny
2024-05-03 15:00:00,2024-05-03,15,42.5,42,13.8,10.0,0.0,Sunny
2024-05-03 16:00:00,2024-05-03,16,39.2,49,23.0,10.0,0.0,Sunny
2024-05-03 17:00:00,2024-05-03,17,37.1,41,10.3,10.0,0.0,Sunny
2024-05-03 18:00:00,2024-05-03,18,37.6,39,7.0,10.0,0.0,Sunny
2024-05-03 19:00:00,2024-05-03,19,37.1,38,11.3,10.0,0.0,Clear
2024-05-03 20:00:00,2024-05-03,20,35.9,48,26.5,10.0,0.0,Clear
2024-05-03 21:00:00,2024-05-03,21,34.1,38,7.4,10.0,0.0,Clear
2024-05-03 22:00:00,2024-05-03,22,32.0,28,26.2,10.0,0.0,Clear
2024-05-03 23:00:00,2024-05-03,23,29.9,43,14.2,10.0,0.0,Clear
2024-05-04 00:00:00,2024-05-04,0,29.3,26,19.8,10.0,0.0,Clear
2024-05-04 01:00:00,2024-05-04,1,25.9,39,15.1,10.0,0.0,Clear
2024-05-04 02:00:00,2024-05-04,2,24.3,46,11.9,10.0,0.0,Clear
2024-05-04 03:00:00,2024-05-04,3,29.0,49,7.0,10.0,0.0,Clear
2024-05-04 04:00:00,2024-05-04,4,26.7,56,45.2,10.0,0.0,Clear
2024-05-04 05:00:00,2024-05-04,5,28.0,58,3.1,10.0,0.0,Clear
2024-05-04 06:00:00,2024-05-04,6,25.0,68,21.8,10.0,0.0,Clear
2024-05-04 07:00:00,2024-05-04,7,31.6,64,2.1,10.0,0.0,Partly Cloudy
2024-05-04 08:00:00,2024-05-04,8,32.7,67,29.3,10.0,0.0,Sunny
2024-05-04 09:00:00,2024-05-04,9,31.1,75,17.0,10.0,0.0,Sunny
2024-05-04 10:00:00,2024-05-04,10,34.3,71,5.5,10.0,0.0,Partly Cloudy
2024-05-04 11:00:00,2024-05-04,11,36.6,65,5.8,10.0,0.0,Partly Cloudy
2024-05-04 12:00:00,2024-05-04,12,36.1,65,11.3,10.0,0.0,Hazy
2024-05-04 13:00:00,2024-05-04,13,39.2,66,2.0,10.0,0.0,Hazy
2024-05-04 14:00:00,2024-05-04,14,40.5,49,22.7,10.0,0.0,Sunny
2024-05-04 15:00:00,2024-05-04,15,39.9,46,6.5,10.0,0.0,Sunny
