datetime,date,hour,location_id,road_code,direction,volume_vph,demand_vph,avg_speed_kph,free_flow_speed_kph,vc_ratio,occupancy_pct,travel_time_index,level_of_service,incident_affected
2023-09-17 08:00:00,2023-09-17,8,SZR_S2,E11,SB (to Abu Dhabi),2075,2075,105.0,105,0.173,15.5,1.0,A,0
2023-09-17 09:00:00,2023-09-17,9,SZR_S2,E11,SB (to Abu Dhabi),3409,3409,105.0,105,0.284,25.8,1.0,A,0
2023-09-17 10:00:00,2023-09-17,10,SZR_S2,E11,SB (to Abu Dhabi),4663,4663,99.1,105,0.389,31.0,1.06,B,0
2023-09-17 11:00:00,2023-09-17,11,SZR_S2,E11,SB (to Abu Dhabi),5395,5395,98.2,105,0.45,35.4,1.07,B,0
2023-09-17 12:00:00,2023-09-17,12,SZR_S2,E11,SB (to Abu Dhabi),6389,6389,95.2,105,0.532,41.8,1.1,B,0
2023-09-17 13:00:00,2023-09-17,13,SZR_S2,E11,SB (to Abu Dhabi),5642,5642,99.4,105,0.47,37.1,1.06,B,0
2023-09-17 14:00:00,2023-09-17,14,SZR_S2,E11,SB (to Abu Dhabi),5274,5274,102.1,105,0.44,33.5,1.03,B,0
2023-09-17 15:00:00,2023-09-17,15,SZR_S2,E11,SB (to Abu Dhabi),5523,5523,105.0,105,0.46,33.7,1.0,B,0
2023-09-17 16:00:00,2023-09-17,16,SZR_S2,E11,SB (to Abu Dhabi),6067,6067,102.2,105,0.506,37.8,1.03,B,0
2023-09-17 17:00:00,2023-09-17,17,SZR_S2,E11,SB (to Abu Dhabi),6730,6730,96.8,105,0.561,45.3,1.08,C,0
2023-09-17 18:00:00,2023-09-17,18,SZR_S2,E11,SB (to Abu Dhabi),8426,8426,91.7,105,0.702,57.0,1.15,C,0
2023-09-17 19:00:00,2023-09-17,19,SZR_S2,E11,SB (to Abu Dhabi),8559,8559,91.1,105,0.713,57.1,1.15,C,0
2023-09-17 20:00:00,2023-09-17,20,SZR_S2,E11,SB (to Abu Dhabi),8291,8291,97.1,105,0.691,54.5,1.08,C,0
2023-09-17 21:00:00,2023-09-17,21,SZR_S2,E11,SB (to Abu Dhabi),6930,6930,98.1,105,0.577,48.8,1.07,C,0
2023-09-17 22:00:00,2023-09-17,22,SZR_S2,E11,SB (to Abu Dhabi),4905,4905,99.9,105,0.409,32.8,1.05,B,0
2023-09-17 23:00:00,2023-09-17,23,SZR_S2,E11,SB (to Abu Dhabi),2444,2444,105.0,105,0.204,17.9,1.0,A,0
2023-09-18 00:00:00,2023-09-18,0,SZR_S2,E11,SB (to Abu Dhabi),629,629,101.5,105,0.052,4.7,1.03,A,0
2023-09-18 01:00:00,2023-09-18,1,SZR_S2,E11,SB (to Abu Dhabi),486,486,104.6,105,0.041,5.4,1.0,A,0
2023-09-18 02:00:00,2023-09-18,2,SZR_S2,E11,SB (to Abu Dhabi),332,332,105.0,105,0.028,4.4,1.0,A,0
2023-09-18 03:00:00,2023-09-18,3,SZR_S2,E11,SB (to Abu Dhabi),348,348,105.0,105,0.029,0.0,1.0,A,0
2023-09-18 04:00:00,2023-09-18,4,SZR_S2,E11,SB (to Abu Dhabi),582,582,105.0,105,0.049,5.7,1.0,A,0
2023-09-18 05:00:00,2023-09-18,5,SZR_S2,E11,SB (to Abu Dhabi),1484,1484,105.0,105,0.124,9.7,1.0,A,0
2023-09-18 06:00:00,2023-09-18,6,SZR_S2,E11,SB (to Abu Dhabi),2921,2921,105.0,105,0.243,16.5,1.0,A,0
2023-09-18 07:00:00,2023-09-18,7,SZR_S2,E11,SB (to Abu Dhabi),6085,6085,94.9,105,0.507,37.3,1.11,B,0
2023-09-18 08:00:00,2023-09-18,8,SZR_S2,E11,SB (to Abu Dhabi),7646,7646,94.4,105,0.637,53.0,1.11,C,0
2023-09-18 09:00:00,2023-09-18,9,SZR_S2,E11,SB (to Abu Dhabi),6010,6010,104.2,105,0.501,39.2,1.01,B,0
2023-09-18 10:00:00,2023-09-18,10,SZR_S2,E11,SB (to Abu Dhabi),5089,5089,98.4,105,0.424,31.9,1.07,B,0
2023-09-18 11:00:00,2023-09-18,11,SZR_S2,E11,SB (to Abu Dhabi),5068,5068,103.2,105,0.422,31.0,1.02,B,0
2023-09-18 12:00:00,2023-09-18,12,SZR_S2,E11,SB (to Abu Dhabi),5532,5532,98.3,105,0.461,34.6,1.07,B,0
2023-09-18 13:00:00,2023-09-18,13,SZR_S2,E11,SB (to Abu Dhabi),5825,5825,102.4,105,0.485,37.9,1.03,B,0
2023-09-18 14:00:00,2023-09-18,14,SZR_S2,E11,SB (to Abu Dhabi),5870,5870,102.3,105,0.489,40.0,1.03,B,0
2023-09-18 15:00:00,2023-09-18,15,SZR_S2,E11,SB (to Abu Dhabi),5623,5623,102.3,105,0.469,38.3,1.03,B,0
2023-09-18 16:00:00,2023-09-18,16,SZR_S2,E11,SB (to Abu Dhabi),8564,8564,89.0,105,0.714,60.9,1.18,C,0
2023-09-18 17:00:00,2023-09-18,17,SZR_S2,E11,SB (to Abu Dhabi),9848,9848,79.4,105,0.821,65.7,1.32,D,0
2023-09-18 18:00:00,2023-09-18,18,SZR_S2,E11,SB (to Abu Dhabi),10861,10861,76.3,105,0.905,70.7,1.38,E,0
2023-09-18 19:00:00,2023-09-18,19,SZR_S2,E11,SB (to Abu Dhabi),9071,9071,85.9,105,0.756,62.0,1.22,D,0
2023-09-18 20:00:00,2023-09-18,20,SZR_S2,E11,SB (to Abu Dhabi),6773,6773,98.7,105,0.564,41.8,1.06,C,0
2023-09-18 21:00:00,2023-09-18,21,SZR_S2,E11,SB (to Abu Dhabi),4046,4046,104.7,105,0.337,28.2,1.0,A,0
2023-09-18 22:00:00,2023-09-18,22,SZR_S2,E11,SB (to Abu Dhabi),2905,2905,101.2,105,0.242,21.9,1.04,A,0
2023-09-18 23:00:00,2023-09-18,23,SZR_S2,E11,SB (to Abu Dhabi),1529,1529,105.0,105,0.127,11.3,1.0,A,0
2023-09-19 00:00:00,2023-09-19,0,SZR_S2,E11,SB (to Abu Dhabi),720,720,105.0,105,0.06,7.3,1.0,A,0
2023-09-19 01:00:00,2023-09-19,1,SZR_S2,E11,SB (to Abu Dhabi),464,464,105.0,105,0.039,3.8,1.0,A,0
2023-09-19 02:00:00,2023-09-19,2,SZR_S2,E11,SB (to Abu Dhabi),359,359,103.7,105,0.03,4.3,1.01,A,0
2023-09-19 03:00:00,2023-09-19,3,SZR_S2,E11,SB (to Abu Dhabi),353,353,102.5,105,0.029,1.1,1.02,A,0
2023-09-19 04:00:00,2023-09-19,4,SZR_S2,E11,SB (to Abu Dhabi),610,610,103.7,105,0.051,5.3,1.01,A,0
2023-09-19 05:00:00,2023-09-19,5,SZR_S2,E11,SB (to Abu Dhabi),1457,1457,101.9,105,0.121,7.5,1.03,A,0
2023-09-19 06:00:00,2023-09-19,6,SZR_S2,E11,SB (to Abu Dhabi),2939,2939,105.0,105,0.245,21.7,1.0,A,0
2023-09-19 07:00:00,2023-09-19,7,SZR_S2,E11,SB (to Abu Dhabi),6316,6316,101.5,105,0.526,43.2,1.03,B,0
2023-09-19 08:00:00,2023-09-19,8,SZR_S2,E11,SB (to Abu Dhabi),7699,7699,99.0,105,0.642,49.2,1.06,C,0
2023-09-19 09:00:00,2023-09-19,9,SZR_S2,E11,SB (to Abu Dhabi),6317,6317,101.0,105,0.526,37.3,1.04,B,0
2023-09-19 10:00:00,2023-09-19,10,SZR_S2,E11,SB (to Abu Dhabi),5466,5466,103.4,105,0.455,34.0,1.02,B,0
2023-09-19 11:00:00,2023-09-19,11,SZR_S2,E11,SB (to Abu Dhabi),5087,5087,103.1,105,0.424,33.3,1.02,B,0
2023-09-19 12:00:00,2023-09-19,12,SZR_S2,E11,SB (to Abu Dhabi),5818,5818,105.0,105,0.485,37.6,1.0,B,0
2023-09-19 13:00:00,2023-09-19,13,SZR_S2,E11,SB (to Abu Dhabi),5896,5896,100.8,105,0.491,35.9,1.04,B,0
2023-09-19 14:00:00,2023-09-19,14,SZR_S2,E11,SB (to Abu Dhabi),5871,5871,102.1,105,0.489,40.6,1.03,B,0
2023-09-19 15:00:00,2023-09-19,15,SZR_S2,E11,SB (to Abu Dhabi),5862,5862,104.5,105,0.488,39.6,1.0,B,0
2023-09-19 16:00:00,2023-09-19,16,SZR_S2,E11,SB (to Abu Dhabi),8742,8742,91.4,105,0.729,57.0,1.15,C,0
2023-09-19 17:00:00,2023-09-19,17,SZR_S2,E11,SB (to Abu Dhabi),10985,10985,75.2,105,0.915,72.6,1.4,E,0
2023-09-19 18:00:00,2023-09-19,18,SZR_S2,E11,SB (to Abu Dhabi),11189,11189,68.9,105,0.932,72.8,1.52,E,0
2023-09-19 19:00:00,2023-09-19,19,SZR_S2,E11,SB (to Abu Dhabi),10115,10115,77.6,105,0.843,61.3,1.35,D,0
2023-09-19 20:00:00,2023-09-19,20,SZR_S2,E11,SB (to Abu Dhabi),7753,7753,91.5,105,0.646,53.4,1.15,C,0
2023-09-19 21:00:00,2023-09-19,21,SZR_S2,E11,SB (to Abu Dhabi),4718,4718,100.6,105,0.393,34.9,1.04,B,0
2023-09-19 22:00:00,2023-09-19,22,SZR_S2,E11,SB (to Abu Dhabi),2905,2905,104.2,105,0.242,19.9,1.01,A,0
2023-09-19 23:00:00,2023-09-19,23,SZR_S2,E11,SB (to Abu Dhabi),1651,1651,104.8,105,0.138,10.2,1.0,A,0
2023-09-20 00:00:00,2023-09-20,0,SZR_S2,E11,SB (to Abu Dhabi),698,698,105.0,105,0.058,1.0,1.0,A,0
2023-09-20 01:00:00,2023-09-20,1,SZR_S2,E11,SB (to Abu Dhabi),468,468,99.7,105,0.039,2.3,1.05,A,0
2023-09-20 02:00:00,2023-09-20,2,SZR_S2,E11,SB (to Abu Dhabi),370,370,99.0,105,0.031,0.0,1.06,A,0
2023-09-20 03:00:00,2023-09-20,3,SZR_S2,E11,SB (to Abu Dhabi),351,351,105.0,105,0.029,1.5,1.0,A,0
2023-09-20 04:00:00,2023-09-20,4,SZR_S2,E11,SB (to Abu Dhabi),582,582,101.3,105,0.048,2.3,1.04,A,0
2023-09-20 05:00:00,2023-09-20,5,SZR_S2,E11,SB (to Abu Dhabi),1490,1490,105.0,105,0.124,9.5,1.0,A,0
2023-09-20 06:00:00,2023-09-20,6,SZR_S2,E11,SB (to Abu Dhabi),2901,2901,105.0,105,0.242,18.2,1.0,A,0
2023-09-20 07:00:00,2023-09-20,7,SZR_S2,E11,SB (to Abu Dhabi),6445,6445,103.7,105,0.537,41.7,1.01,B,0
2023-09-20 08:00:00,2023-09-20,8,SZR_S2,E11,SB (to Abu Dhabi),6705,6705,101.8,105,0.559,43.2,1.03,C,0
2023-09-20 09:00:00,2023-09-20,9,SZR_S2,E11,SB (to Abu Dhabi),6386,6386,99.9,105,0.532,42.3,1.05,B,0
2023-09-20 10:00:00,2023-09-20,10,SZR_S2,E11,SB (to Abu Dhabi),5173,5173,100.5,105,0.431,32.3,1.04,B,0
2023-09-20 11:00:00,2023-09-20,11,SZR_S2,E11,SB (to Abu Dhabi),5170,5170,102.4,105,0.431,29.6,1.03,B,0
2023-09-20 12:00:00,2023-09-20,12,SZR_S2,E11,SB (to Abu Dhabi),5981,5981,98.8,105,0.498,38.2,1.06,B,0
2023-09-20 13:00:00,2023-09-20,13,SZR_S2,E11,SB (to Abu Dhabi),5742,5742,103.8,105,0.478,40.2,1.01,B,0
2023-09-20 14:00:00,2023-09-20,14,SZR_S2,E11,SB (to Abu Dhabi),5620,5620,100.4,105,0.468,35.8,1.05,B,0
2023-09-20 15:00:00,2023-09-20,15,SZR_S2,E11,SB (to Abu Dhabi),6053,6053,105.0,105,0.504,37.4,1.0,B,0
2023-09-20 16:00:00,2023-09-20,16,SZR_S2,E11,SB (to Abu Dhabi),9185,9185,85.9,105,0.765,60.0,1.22,D,0
2023-09-20 17:00:00,2023-09-20,17,SZR_S2,E11,SB (to Abu Dhabi),10613,10613,78.4,105,0.884,69.2,1.34,D,0
2023-09-20 18:00:00,2023-09-20,18,SZR_S2,E11,SB (to Abu Dhabi),11303,11303,70.3,105,0.942,76.5,1.49,E,0
2023-09-20 19:00:00,2023-09-20,19,SZR_S2,E11,SB (to Abu Dhabi),9520,9520,83.8,105,0.793,61.7,1.25,D,0
2023-09-20 20:00:00,2023-09-20,20,SZR_S2,E11,SB (to Abu Dhabi),7017,7017,99.4,105,0.585,41.4,1.06,C,0
2023-09-20 21:00:00,2023-09-20,21,SZR_S2,E11,SB (to Abu Dhabi),4450,4450,103.4,105,0.371,29.7,1.02,B,0
2023-09-20 22:00:00,2023-09-20,22,SZR_S2,E11,SB (to Abu Dhabi),2998,2998,102.0,105,0.25,20.9,1.03,A,0
2023-09-20 23:00:00,2023-09-20,23,SZR_S2,E11,SB (to Abu Dhabi),1614,1614,105.0,105,0.135,10.9,1.0,A,0
2023-09-21 00:00:00,2023-09-21,0,SZR_S2,E11,SB (to Abu Dhabi),708,708,105.0,105,0.059,6.7,1.0,A,0
2023-09-21 01:00:00,2023-09-21,1,SZR_S2,E11,SB (to Abu Dhabi),485,485,103.5,105,0.04,1.9,1.01,A,0
2023-09-21 02:00:00,2023-09-21,2,SZR_S2,E11,SB (to Abu Dhabi),360,360,104.8,105,0.03,4.0,1.0,A,0
2023-09-21 03:00:00,2023-09-21,3,SZR_S2,E11,SB (to Abu Dhabi),358,358,105.0,105,0.03,7.0,1.0,A,0
2023-09-21 04:00:00,2023-09-21,4,SZR_S2,E11,SB (to Abu Dhabi),584,584,105.0,105,0.049,3.6,1.0,A,0
2023-09-21 05:00:00,2023-09-21,5,SZR_S2,E11,SB (to Abu Dhabi),1402,1402,105.0,105,0.117,7.7,1.0,A,0
2023-09-21 06:00:00,2023-09-21,6,SZR_S2,E11,SB (to Abu Dhabi),3089,3089,105.0,105,0.257,19.2,1.0,A,0
2023-09-21 07:00:00,2023-09-21,7,SZR_S2,E11,SB (to Abu Dhabi),5952,6265,72.7,105,0.522,39.5,1.44,B,1
2023-09-21 08:00:00,2023-09-21,8,SZR_S2,E11,SB (to Abu Dhabi),7481,7481,92.1,105,0.623,50.5,1.14,C,0
2023-09-21 09:00:00,2023-09-21,9,SZR_S2,E11,SB (to Abu Dhabi),5475,5475,101.8,105,0.456,36.3,1.03,B,0
2023-09-21 10:00:00,2023-09-21,10,SZR_S2,E11,SB (to Abu Dhabi),5066,5066,101.5,105,0.422,32.9,1.03,B,0
2023-09-21 11:00:00,2023-09-21,11,SZR_S2,E11,SB (to Abu Dhabi),5378,5378,103.6,105,0.448,40.0,1.01,B,0
2023-09-21 12:00:00,2023-09-21,12,SZR_S2,E11,SB (to Abu Dhabi),5725,5725,104.1,105,0.477,35.3,1.01,B,0
2023-09-21 13:00:00,2023-09-21,13,SZR_S2,E11,SB (to Abu Dhabi),5939,5939,98.4,105,0.495,40.6,1.07,B,0
2023-09-21 14:00:00,2023-09-21,14,SZR_S2,E11,SB (to Abu Dhabi),5809,5809,102.7,105,0.484,40.4,1.02,B,0
2023-09-21 15:00:00,2023-09-21,15,SZR_S2,E11,SB (to Abu Dhabi),6052,6052,104.3,105,0.504,40.2,1.01,B,0
2023-09-21 16:00:00,2023-09-21,16,SZR_S2,E11,SB (to Abu Dhabi),8580,8580,92.0,105,0.715,54.6,1.14,C,0
2023-09-21 17:00:00,2023-09-21,17,SZR_S2,E11,SB (to Abu Dhabi),10484,10484,76.1,105,0.874,67.1,1.38,D,0
2023-09-21 18:00:00,2023-09-21,18,SZR_S2,E11,SB (to Abu Dhabi),10583,10583,72.8,105,0.882,66.7,1.44,D,0
2023-09-21 19:00:00,2023-09-21,19,SZR_S2,E11,SB (to Abu Dhabi),9571,9571,84.0,105,0.798,66.0,1.25,D,0
2023-09-21 20:00:00,2023-09-21,20,SZR_S2,E11,SB (to Abu Dhabi),7719,7719,94.8,105,0.643,49.9,1.11,C,0
2023-09-21 21:00:00,2023-09-21,21,SZR_S2,E11,SB (to Abu Dhabi),4228,4228,105.0,105,0.352,25.8,1.0,B,0
2023-09-21 22:00:00,2023-09-21,22,SZR_S2,E11,SB (to Abu Dhabi),2932,2932,105.0,105,0.244,17.5,1.0,A,0
2023-09-21 23:00:00,2023-09-21,23,SZR_S2,E11,SB (to Abu Dhabi),1608,1608,105.0,105,0.134,15.1,1.0,A,0
2023-09-22 00:00:00,2023-09-22,0,SZR_S2,E11,SB (to Abu Dhabi),535,535,103.0,105,0.045,2.9,1.02,A,0
2023-09-22 01:00:00,2023-09-22,1,SZR_S2,E11,SB (to Abu Dhabi),402,402,105.0,105,0.034,0.8,1.0,A,0
2023-09-22 02:00:00,2023-09-22,2,SZR_S2,E11,SB (to Abu Dhabi),295,295,105.0,105,0.025,0.7,1.0,A,0
2023-09-22 03:00:00,2023-09-22,3,SZR_S2,E11,SB (to Abu Dhabi),302,302,105.0,105,0.025,5.0,1.0,A,0
2023-09-22 04:00:00,2023-09-22,4,SZR_S2,E11,SB (to Abu Dhabi),466,466,102.8,105,0.039,3.9,1.02,A,0
2023-09-22 05:00:00,2023-09-22,5,SZR_S2,E11,SB (to Abu Dhabi),1198,1198,105.0,105,0.1,7.1,1.0,A,0
2023-09-22 06:00:00,2023-09-22,6,SZR_S2,E11,SB (to Abu Dhabi),2448,2448,105.0,105,0.204,15.9,1.0,A,0
2023-09-22 07:00:00,2023-09-22,7,SZR_S2,E11,SB (to Abu Dhabi),5500,5500,101.7,105,0.458,38.8,1.03,B,0
2023-09-22 08:00:00,2023-09-22,8,SZR_S2,E11,SB (to Abu Dhabi),5981,5981,97.4,105,0.498,38.4,1.08,B,0
2023-09-22 09:00:00,2023-09-22,9,SZR_S2,E11,SB (to Abu Dhabi),5294,5294,104.7,105,0.441,34.0,1.0,B,0
2023-09-22 10:00:00,2023-09-22,10,SZR_S2,E11,SB (to Abu Dhabi),4443,4443,99.8,105,0.37,27.7,1.05,B,0
2023-09-22 11:00:00,2023-09-22,11,SZR_S2,E11,SB (to Abu Dhabi),4247,4247,102.5,105,0.354,24.6,1.02,B,0
2023-09-22 12:00:00,2023-09-22,12,SZR_S2,E11,SB (to Abu Dhabi),4698,4698,103.8,105,0.391,34.0,1.01,B,0
2023-09-22 13:00:00,2023-09-22,13,SZR_S2,E11,SB (to Abu Dhabi),4642,4642,105.0,105,0.387,33.5,1.0,B,0
2023-09-22 14:00:00,2023-09-22,14,SZR_S2,E11,SB (to Abu Dhabi),4542,4542,104.5,105,0.378,29.5,1.0,B,0
2023-09-22 15:00:00,2023-09-22,15,SZR_S2,E11,SB (to Abu Dhabi),5039,5039,99.8,105,0.42,33.8,1.05,B,0
2023-09-22 16:00:00,2023-09-22,16,SZR_S2,E11,SB (to Abu Dhabi),7227,7227,98.9,105,0.602,45.8,1.06,C,0
2023-09-22 17:00:00,2023-09-22,17,SZR_S2,E11,SB (to Abu Dhabi),8375,8375,94.1,105,0.698,56.8,1.12,C,0
2023-09-22 18:00:00,2023-09-22,18,SZR_S2,E11,SB (to Abu Dhabi),8907,8907,88.2,105,0.742,58.0,1.19,C,0
2023-09-22 19:00:00,2023-09-22,19,SZR_S2,E11,SB (to Abu Dhabi),8262,8262,96.3,105,0.688,58.9,1.09,C,0
2023-09-22 20:00:00,2023-09-22,20,SZR_S2,E11,SB (to Abu Dhabi),5560,5560,102.2,105,0.463,40.4,1.03,B,0
2023-09-22 21:00:00,2023-09-22,21,SZR_S2,E11,SB (to Abu Dhabi),3744,3744,100.1,105,0.312,20.5,1.05,A,0
2023-09-22 22:00:00,2023-09-22,22,SZR_S2,E11,SB (to Abu Dhabi),2339,2339,99.7,105,0.195,11.8,1.05,A,0
2023-09-22 23:00:00,2023-09-22,23,SZR_S2,E11,SB (to Abu Dhabi),1243,1243,103.2,105,0.104,10.2,1.02,A,0
2023-09-23 00:00:00,2023-09-23,0,SZR_S2,E11,SB (to Abu Dhabi),1368,1368,105.0,105,0.114,6.7,1.0,A,0
2023-09-23 01:00:00,2023-09-23,1,SZR_S2,E11,SB (to Abu Dhabi),892,892,105.0,105,0.074,3.6,1.0,A,0
2023-09-23 02:00:00,2023-09-23,2,SZR_S2,E11,SB (to Abu Dhabi),676,676,102.2,105,0.056,5.9,1.03,A,0
2023-09-23 03:00:00,2023-09-23,3,SZR_S2,E11,SB (to Abu Dhabi),489,489,104.9,105,0.041,2.1,1.0,A,0
2023-09-23 04:00:00,2023-09-23,4,SZR_S2,E11,SB (to Abu Dhabi),342,342,99.9,105,0.028,1.4,1.05,A,0
2023-09-23 05:00:00,2023-09-23,5,SZR_S2,E11,SB (to Abu Dhabi),464,464,101.9,105,0.039,5.4,1.03,A,0
2023-09-23 06:00:00,2023-09-23,6,SZR_S2,E11,SB (to Abu Dhabi),685,685,104.2,105,0.057,4.5,1.01,A,0
2023-09-23 07:00:00,2023-09-23,7,SZR_S2,E11,SB (to Abu Dhabi),1134,1134,102.8,105,0.095,7.9,1.02,A,0
2023-09-23 08:00:00,2023-09-23,8,SZR_S2,E11,SB (to Abu Dhabi),2168,2168,101.2,105,0.181,13.4,1.04,A,0
2023-09-23 09:00:00,2023-09-23,9,SZR_S2,E11,SB (to Abu Dhabi),2895,2895,105.0,105,0.241,18.3,1.0,A,0
2023-09-23 10:00:00,2023-09-23,10,SZR_S2,E11,SB (to Abu Dhabi),3921,3921,104.7,105,0.327,26.1,1.0,A,0
2023-09-23 11:00:00,2023-09-23,11,SZR_S2,E11,SB (to Abu Dhabi),5312,5312,105.0,105,0.443,33.7,1.0,B,0
2023-09-23 12:00:00,2023-09-23,12,SZR_S2,E11,SB (to Abu Dhabi),5571,5571,98.4,105,0.464,33.4,1.07,B,0
2023-09-23 13:00:00,2023-09-23,13,SZR_S2,E11,SB (to Abu Dhabi),5532,5532,98.7,105,0.461,36.8,1.06,B,0
2023-09-23 14:00:00,2023-09-23,14,SZR_S2,E11,SB (to Abu Dhabi),5910,5910,104.7,105,0.493,36.7,1.0,B,0
2023-09-23 15:00:00,2023-09-23,15,SZR_S2,E11,SB (to Abu Dhabi),5555,5555,101.5,105,0.463,35.5,1.03,B,0
2023-09-23 16:00:00,2023-09-23,16,SZR_S2,E11,SB (to Abu Dhabi),5841,5841,101.3,105,0.487,38.1,1.04,B,0
2023-09-23 17:00:00,2023-09-23,17,SZR_S2,E11,SB (to Abu Dhabi),6343,6343,99.9,105,0.529,42.5,1.05,B,0
2023-09-23 18:00:00,2023-09-23,18,SZR_S2,E11,SB (to Abu Dhabi),7914,7914,96.8,105,0.66,48.4,1.08,C,0
2023-09-23 19:00:00,2023-09-23,19,SZR_S2,E11,SB (to Abu Dhabi),7789,7789,96.0,105,0.649,52.5,1.09,C,0
2023-09-23 20:00:00,2023-09-23,20,SZR_S2,E11,SB (to Abu Dhabi),7096,7096,94.3,105,0.591,44.4,1.11,C,0
2023-09-23 21:00:00,2023-09-23,21,SZR_S2,E11,SB (to Abu Dhabi),6530,6530,100.5,105,0.544,47.3,1.04,B,0
2023-09-23 22:00:00,2023-09-23,22,SZR_S2,E11,SB (to Abu Dhabi),4500,4500,99.1,105,0.375,31.7,1.06,B,0
2023-09-23 23:00:00,2023-09-23,23,SZR_S2,E11,SB (to Abu Dhabi),2428,2428,105.0,105,0.202,19.8,1.0,A,0
2023-09-24 00:00:00,2023-09-24,0,SZR_S2,E11,SB (to Abu Dhabi),1332,1332,105.0,105,0.111,10.0,1.0,A,0
2023-09-24 01:00:00,2023-09-24,1,SZR_S2,E11,SB (to Abu Dhabi),1132,1132,102.9,105,0.094,6.5,1.02,A,0
2023-09-24 02:00:00,2023-09-24,2,SZR_S2,E11,SB (to Abu Dhabi),677,677,103.5,105,0.056,4.8,1.01,A,0
2023-09-24 03:00:00,2023-09-24,3,SZR_S2,E11,SB (to Abu Dhabi),488,488,100.8,105,0.041,3.9,1.04,A,0
2023-09-24 04:00:00,2023-09-24,4,SZR_S2,E11,SB (to Abu Dhabi),359,359,104.9,105,0.03,0.3,1.0,A,0
2023-09-24 05:00:00,2023-09-24,5,SZR_S2,E11,SB (to Abu Dhabi),478,478,101.9,105,0.04,1.7,1.03,A,0
2023-09-24 06:00:00,2023-09-24,6,SZR_S2,E11,SB (to Abu Dhabi),747,747,101.9,105,0.062,4.4,1.03,A,0
2023-09-24 07:00:00,2023-09-24,7,SZR_S2,E11,SB (to Abu Dhabi),1186,1186,105.0,105,0.099,7.9,1.0,A,0
2023-09-24 08:00:00,2023-09-24,8,SZR_S2,E11,SB (to Abu Dhabi),2131,2131,103.8,105,0.178,15.7,1.01,A,0
2023-09-24 09:00:00,2023-09-24,9,SZR_S2,E11,SB (to Abu Dhabi),3388,3388,105.0,105,0.282,21.3,1.0,A,0
2023-09-24 10:00:00,2023-09-24,10,SZR_S2,E11,SB (to Abu Dhabi),4481,4481,105.0,105,0.373,30.5,1.0,B,0
2023-09-24 11:00:00,2023-09-24,11,SZR_S2,E11,SB (to Abu Dhabi),5579,5579,102.3,105,0.465,35.0,1.03,B,0
2023-09-24 12:00:00,2023-09-24,12,SZR_S2,E11,SB (to Abu Dhabi),5840,5840,100.2,105,0.487,38.8,1.05,B,0
2023-09-24 13:00:00,2023-09-24,13,SZR_S2,E11,SB (to Abu Dhabi),5937,5937,103.2,105,0.495,40.6,1.02,B,0
2023-09-24 14:00:00,2023-09-24,14,SZR_S2,E11,SB (to Abu Dhabi),5820,5820,99.6,105,0.485,36.6,1.05,B,0
2023-09-24 15:00:00,2023-09-24,15,SZR_S2,E11,SB (to Abu Dhabi),5813,5813,101.0,105,0.484,37.9,1.04,B,0
2023-09-24 16:00:00,2023-09-24,16,SZR_S2,E11,SB (to Abu Dhabi),6356,6356,103.5,105,0.53,42.8,1.01,B,0
2023-09-24 17:00:00,2023-09-24,17,SZR_S2,E11,SB (to Abu Dhabi),6857,6857,96.6,105,0.571,42.3,1.09,C,0
2023-09-24 18:00:00,2023-09-24,18,SZR_S2,E11,SB (to Abu Dhabi),7901,7901,93.3,105,0.658,51.1,1.13,C,0
2023-09-24 19:00:00,2023-09-24,19,SZR_S2,E11,SB (to Abu Dhabi),7802,7802,95.3,105,0.65,50.7,1.1,C,0
2023-09-24 20:00:00,2023-09-24,20,SZR_S2,E11,SB (to Abu Dhabi),8524,8524,93.7,105,0.71,54.6,1.12,C,0
2023-09-24 21:00:00,2023-09-24,21,SZR_S2,E11,SB (to Abu Dhabi),6850,6850,97.1,105,0.571,45.0,1.08,C,0
2023-09-24 22:00:00,2023-09-24,22,SZR_S2,E11,SB (to Abu Dhabi),4377,4377,100.6,105,0.365,25.8,1.04,B,0
2023-09-24 23:00:00,2023-09-24,23,SZR_S2,E11,SB (to Abu Dhabi),2573,2573,102.7,105,0.214,17.0,1.02,A,0
2023-09-25 00:00:00,2023-09-25,0,SZR_S2,E11,SB (to Abu Dhabi),682,682,104.5,105,0.057,5.8,1.0,A,0
2023-09-25 01:00:00,2023-09-25,1,SZR_S2,E11,SB (to Abu Dhabi),441,441,105.0,105,0.037,3.1,1.0,A,0
2023-09-25 02:00:00,2023-09-25,2,SZR_S2,E11,SB (to Abu Dhabi),352,352,97.0,105,0.029,3.3,1.08,A,0
2023-09-25 03:00:00,2023-09-25,3,SZR_S2,E11,SB (to Abu Dhabi),316,316,105.0,105,0.026,2.3,1.0,A,0
2023-09-25 04:00:00,2023-09-25,4,SZR_S2,E11,SB (to Abu Dhabi),556,556,105.0,105,0.046,2.7,1.0,A,0
2023-09-25 05:00:00,2023-09-25,5,SZR_S2,E11,SB (to Abu Dhabi),1347,1347,104.6,105,0.112,8.8,1.0,A,0
2023-09-25 06:00:00,2023-09-25,6,SZR_S2,E11,SB (to Abu Dhabi),3220,3220,105.0,105,0.268,22.0,1.0,A,0
